Date,On_Ticker_SPY,On_Price_SPY,On_Shares_SPY,On_Dividend_SPY,On_Ticker_DIA,On_Price_DIA,On_Shares_DIA,On_Dividend_DIA,Off_Ticker_TLT,Off_Price_TLT,Off_Shares_TLT,Off_Dividend_TLT,Cash_x,Capital_x,InOutCash_x,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash_y,Capital_y,InOutCash_y,Capital,Bench
2014-03-03,0,184.65,125.54774045991888,0.0,0,161.59,215.19639466480618,0.0,0,108.88,153.30013310585372,0.263,0.0,74647,0,DIA,646.7496274341123,0.0,161.59,XLP,1658.4665920348841,0.0,42.01,0.0,174180,0,248827,70.05199999999999
2014-03-04,0,186.79,125.54774045991888,0.0,0,163.13,215.19639466480618,0.0,0,108.35,153.30013310585372,0.0,0.0,75166,0,DIA,646.7496274341123,0.0,163.13,XLP,1658.4665920348841,0.0,42.4,0.0,175823,0,250989,70.38199999999999
2014-03-05,0,187.74,125.54774045991888,0.0,0,163.78,215.19639466480618,0.0,0,107.34,153.30013310585372,0.0,0.0,75270,0,DIA,646.7496274341123,0.0,163.78,XLP,1658.4665920348841,0.0,42.65,0.0,176658,0,251928,69.782
2014-03-06,0,188.21,125.54774045991888,0.0,0,163.82,215.19639466480618,0.0,0,106.76,153.30013310585372,0.0,0.0,75249,0,DIA,646.7496274341123,0.0,163.82,XLP,1658.4665920348841,0.0,42.63,0.0,176650,0,251899,69.902
2014-03-07,0,188.96,125.54774045991888,0.0,0,164.76,215.19639466480618,0.0,0,105.64,153.30013310585372,0.0,0.0,75373,0,DIA,646.7496274341123,0.0,164.76,XLP,1658.4665920348841,0.0,42.69,0.0,177358,0,252731,69.49199999999999
2014-03-10,0,187.97,125.54774045991888,0.0,0,164.05,215.19639466480618,0.0,0,105.94,153.30013310585372,0.0,0.0,75142,0,DIA,646.7496274341123,0.0,164.05,XLP,1658.4665920348841,0.0,42.54,0.0,176650,0,251792,70.362
2014-03-11,0,188.44,125.54774045991888,0.0,0,164.28,215.19639466480618,0.0,0,105.98,153.30013310585372,0.0,0.0,75257,0,DIA,646.7496274341123,0.0,164.28,XLP,1658.4665920348841,0.0,42.81,0.0,177246,0,252503,70.122
2014-03-12,0,186.32,125.54774045991888,0.0,0,162.66,215.19639466480618,0.0,0,106.92,153.30013310585372,0.0,0.0,74786,0,DIA,646.7496274341123,0.0,162.66,XLP,1658.4665920348841,0.0,42.48,0.0,175651,0,250437,70.182
2014-03-13,0,187.84,125.54774045991888,0.0,0,163.74,215.19639466480618,0.0,0,106.7,153.30013310585372,0.0,0.0,75176,0,DIA,646.7496274341123,0.0,163.74,XLP,1658.4665920348841,0.0,42.8,0.0,176881,0,252057,69.88199999999999
2014-03-14,0,184.85,125.54774045991888,0.0,0,160.73,215.19639466480618,0.0,0,108.97,153.30013310585372,0.0,0.0,74501,0,DIA,646.7496274341123,0.0,160.73,XLP,1658.4665920348841,0.0,42.4,0.0,174271,0,248772,69.982
2014-03-17,0,185.59,125.54774045991888,0.0,0,161.4,215.19639466480618,0.0,0,108.18,153.30013310585372,0.0,0.0,74617,0,DIA,646.7496274341123,0.0,161.4,XLP,1658.4665920348841,0.0,42.72,0.0,175235,0,249852,69.812
2014-03-18,0,186.71,125.54774045991888,0.0,0,162.69,215.19639466480618,0.0,0,107.68,153.30013310585372,0.0,0.0,74958,0,DIA,646.7496274341123,0.0,162.69,XLP,1658.4665920348841,0.0,42.9,0.0,176367,0,251325,69.842
2014-03-19,0,187.68,125.54774045991888,0.0,0,163.26,215.19639466480618,0.0,0,107.92,153.30013310585372,0.0,0.0,75239,0,DIA,646.7496274341123,0.0,163.26,XLP,1658.4665920348841,0.0,42.88,0.0,176703,0,251942,70.222
2014-03-20,0,186.25,125.54774045991888,0.0,0,161.85,215.19639466480618,0.0,0,107.09,153.30013310585372,0.0,0.0,74629,0,DIA,646.7496274341123,0.0,161.85,XLP,1658.4665920348841,0.0,42.45,0.0,175078,0,249707,71.152
2014-03-21,0,187.71,125.54774045991888,0.8246100000000001,0,163.47,215.19639466480618,0.28235,0,107.41,153.30013310585372,0.0,0.0,75210,0,DIA,646.7496274341123,0.28235,163.47,XLP,1658.4665920348841,0.21638000000000002,42.67,0.0,176490,0,251700,71.032
2014-03-24,0,186.84,125.54774045991888,0.0,0,163.13,215.19639466480618,0.0,0,108.05,153.30013310585372,0.0,0.0,75126,0,DIA,646.7496274341123,0.0,163.13,XLP,1658.4665920348841,0.0,42.52,0.0,176022,0,251148,70.332
2014-03-25,0,186.37,125.54774045991888,0.0,0,163.37,215.19639466480618,0.0,0,108.41,153.30013310585372,0.0,0.0,75174,0,DIA,646.7496274341123,0.0,163.37,XLP,1658.4665920348841,0.0,42.62,0.0,176343,0,251517,70.462
2014-03-26,0,187.04,125.54774045991888,0.0,0,164.07,215.19639466480618,0.0,0,108.55,153.30013310585372,0.0,0.0,75430,0,DIA,646.7496274341123,0.0,164.07,XLP,1658.4665920348841,0.0,42.85,0.0,177177,0,252607,70.472
2014-03-27,0,184.75,125.54774045991888,0.0,0,162.25,215.19639466480618,0.0,0,109.64,153.30013310585372,0.0,0.0,74918,0,DIA,646.7496274341123,0.0,162.25,XLP,1658.4665920348841,0.0,42.57,0.0,175536,0,250454,71.592
2014-03-28,0,185.11,125.54774045991888,0.0,0,162.61,215.19639466480618,0.0,0,109.86,153.30013310585372,0.0,0.0,75074,0,DIA,646.7496274341123,0.0,162.61,XLP,1658.4665920348841,0.0,42.67,0.0,175934,0,251008,72.002
2014-03-31,0,186.67,125.54774045991888,0.0,0,163.72,215.19639466480618,0.0,0,108.74,153.30013310585372,0.0,0.0,75337,0,DIA,646.7496274341123,0.0,163.72,XLP,1658.4665920348841,0.0,42.99,0.0,177183,0,252520,71.812
2014-04-01,0,187.62,122.36484831289188,0.0,0,164.67,209.12819129590792,0.0,0,108.26,173.94156289974555,0.28,0.0,76226,0,DIA,648.0734437418092,0.0,164.67,XLP,1654.1618845379173,0.0,43.01,0.0,177863,0,254089,72.042
2014-04-02,0,188.49,122.36484831289188,0.0,0,165.19,209.12819129590792,0.0,0,107.39,173.94156289974555,0.0,0.0,76290,0,DIA,648.0734437418092,0.0,165.19,XLP,1654.1618845379173,0.0,43.02,0.0,178217,0,254507,71.842
2014-04-03,0,189.17,122.36484831289188,0.0,0,165.72,209.12819129590792,0.0,0,107.52,173.94156289974555,0.0,0.0,76506,0,DIA,648.0734437418092,0.0,165.72,XLP,1654.1618845379173,0.0,43.04,0.0,178593,0,255099,72.462
2014-04-04,0,189.66,122.36484831289188,0.0,0,166.01,209.12819129590792,0.0,0,107.87,173.94156289974555,0.0,0.0,76688,0,DIA,648.0734437418092,0.0,166.01,XLP,1654.1618845379173,0.0,43.22,0.0,179079,0,255767,71.55199999999999
2014-04-07,0,185.95,122.36484831289188,0.0,0,163.58,209.12819129590792,0.0,0,108.62,173.94156289974555,0.0,0.0,75856,0,DIA,648.0734437418092,0.0,163.58,XLP,1654.1618845379173,0.0,42.85,0.0,176892,0,252748,71.902
2014-04-08,0,184.26,122.36484831289188,0.0,0,162.1,209.12819129590792,0.0,0,109.03,173.94156289974555,0.0,0.0,75411,0,DIA,648.0734437418092,0.0,162.1,XLP,1654.1618845379173,0.0,43.0,0.0,176181,0,251592,70.652
2014-04-09,0,185.6,122.36484831289188,0.0,0,163.0,209.12819129590792,0.0,0,108.88,173.94156289974555,0.0,0.0,75737,0,DIA,648.0734437418092,0.0,163.0,XLP,1654.1618845379173,0.0,43.22,0.0,177128,0,252865,70.352
2014-04-10,0,187.08,122.36484831289188,0.0,0,164.12,209.12819129590792,0.0,0,108.92,173.94156289974555,0.0,0.0,76159,0,DIA,648.0734437418092,0.0,164.12,XLP,1654.1618845379173,0.0,43.4,0.0,178152,0,254311,70.892
2014-04-11,0,182.14,122.36484831289188,0.0,0,160.67,209.12819129590792,0.0,0,110.54,173.94156289974555,0.0,0.0,75115,0,DIA,648.0734437418092,0.0,160.67,XLP,1654.1618845379173,0.0,42.94,0.0,175155,0,250270,70.882
2014-04-14,0,182.93,122.36484831289188,0.0,0,161.08,209.12819129590792,0.0,0,110.48,173.94156289974555,0.0,0.0,75287,0,DIA,648.0734437418092,0.0,161.08,XLP,1654.1618845379173,0.0,42.98,0.0,175487,0,250774,70.752
2014-04-15,0,183.32,122.36484831289188,0.0,0,161.67,209.12819129590792,0.0,0,110.61,173.94156289974555,0.0,0.0,75481,0,DIA,648.0734437418092,0.0,161.67,XLP,1654.1618845379173,0.0,43.24,0.0,176299,0,251780,70.842
2014-04-16,0,185.47,122.36484831289188,0.0,0,163.43,209.12819129590792,0.0,0,110.43,173.94156289974555,0.0,0.0,76081,0,DIA,648.0734437418092,0.0,163.43,XLP,1654.1618845379173,0.0,43.44,0.0,177771,0,253852,71.202
2014-04-17,0,185.88,122.36484831289188,0.0,0,163.61,209.12819129590792,0.13246,0,111.37,173.94156289974555,0.0,0.0,76332,0,DIA,648.0734437418092,0.13246,163.61,XLP,1654.1618845379173,0.0,43.54,0.0,178053,0,254385,71.682
2014-04-21,0,186.44,122.36484831289188,0.0,0,163.84,209.12819129590792,0.0,0,110.37,173.94156289974555,0.0,0.0,76275,0,DIA,648.0734437418092,0.0,163.84,XLP,1654.1618845379173,0.0,43.52,0.0,178169,0,254444,70.562
2014-04-22,0,187.23,122.36484831289188,0.0,0,164.3,209.12819129590792,0.0,0,109.66,173.94156289974555,0.0,0.0,76344,0,DIA,648.0734437418092,0.0,164.3,XLP,1654.1618845379173,0.0,43.69,0.0,178748,0,255092,70.152
2014-04-23,0,187.82,122.36484831289188,0.0,0,164.94,209.12819129590792,0.0,0,110.6,173.94156289974555,0.0,0.0,76714,0,DIA,648.0734437418092,0.0,164.94,XLP,1654.1618845379173,0.0,43.63,0.0,179064,0,255778,69.222
2014-04-24,0,188.37,122.36484831289188,0.0,0,165.01,209.12819129590792,0.0,0,110.45,173.94156289974555,0.0,0.0,76769,0,DIA,648.0734437418092,0.0,165.01,XLP,1654.1618845379173,0.0,43.54,0.0,178960,0,255729,69.402
2014-04-25,0,187.22,122.36484831289188,0.0,0,164.08,209.12819129590792,0.0,0,111.49,173.94156289974555,0.0,0.0,76615,0,DIA,648.0734437418092,0.0,164.08,XLP,1654.1618845379173,0.0,43.69,0.0,178606,0,255221,68.682
2014-04-28,0,187.05,122.36484831289188,0.0,0,164.13,209.12819129590792,0.0,0,111.11,173.94156289974555,0.0,0.0,76539,0,DIA,648.0734437418092,0.0,164.13,XLP,1654.1618845379173,0.0,43.89,0.0,178969,0,255508,68.912
2014-04-29,0,187.48,122.36484831289188,0.0,0,164.62,209.12819129590792,0.0,0,110.17,173.94156289974555,0.0,0.0,76530,0,DIA,648.0734437418092,0.0,164.62,XLP,1654.1618845379173,0.0,44.25,0.0,179882,0,256412,69.252
2014-04-30,0,187.44,122.36484831289188,0.0,0,164.92,209.12819129590792,0.0,0,110.72,173.94156289974555,0.0,0.0,76684,0,DIA,648.0734437418092,0.0,164.92,XLP,1654.1618845379173,0.0,44.0,0.0,179663,0,256347,69.752
2014-05-01,0,188.22,116.07138303799894,0.0,0,165.3,198.2482369819615,0.0,0,110.88,203.26208633889638,0.269,0.0,77155,0,DIA,653.4711142801094,0.0,165.3,XLP,1631.0875830955395,0.0,44.15,0.0,180031,0,257186,69.842
2014-05-02,0,188.31,116.07138303799894,0.0,0,165.16,198.2482369819615,0.0,0,111.54,203.26208633889638,0.0,0.0,77271,0,DIA,653.4711142801094,0.0,165.16,XLP,1631.0875830955395,0.0,44.2,0.0,180021,0,257292,69.192
2014-05-05,0,187.14,116.07138303799894,0.0,0,163.97,198.2482369819615,0.0,0,112.76,203.26208633889638,0.0,0.0,77148,0,DIA,653.4711142801094,0.0,163.97,XLP,1631.0875830955395,0.0,44.03,0.0,178966,0,256114,67.632
2014-05-06,0,188.0,116.07138303799894,0.0,0,164.66,198.2482369819615,0.0,0,112.11,203.26208633889638,0.0,0.0,77252,0,DIA,653.4711142801094,0.0,164.66,XLP,1631.0875830955395,0.0,43.97,0.0,179319,0,256571,67.462
2014-05-07,0,187.41,116.07138303799894,0.0,0,164.51,198.2482369819615,0.0,0,112.31,203.26208633889638,0.0,0.0,77195,0,DIA,653.4711142801094,0.0,164.51,XLP,1631.0875830955395,0.0,43.92,0.0,179139,0,256334,67.742
2014-05-08,0,187.71,116.07138303799894,0.0,0,165.02,198.2482369819615,0.0,0,112.34,203.26208633889638,0.0,0.0,77337,0,DIA,653.4711142801094,0.0,165.02,XLP,1631.0875830955395,0.0,44.24,0.0,179995,0,257332,67.592
2014-05-09,0,187.71,116.07138303799894,0.0,0,165.29,198.2482369819615,0.0,0,111.53,203.26208633889638,0.0,0.0,77226,0,DIA,653.4711142801094,0.0,165.29,XLP,1631.0875830955395,0.0,44.26,0.0,180204,0,257430,67.142
2014-05-12,0,188.8,116.07138303799894,0.0,0,166.31,198.2482369819615,0.0,0,111.01,203.26208633889638,0.0,0.0,77449,0,DIA,653.4711142801094,0.0,166.31,XLP,1631.0875830955395,0.0,44.57,0.0,181376,0,258825,67.252
2014-05-13,0,190.04,116.07138303799894,0.0,0,167.1,198.2482369819615,0.0,0,111.44,203.26208633889638,0.0,0.0,77837,0,DIA,653.4711142801094,0.0,167.1,XLP,1631.0875830955395,0.0,44.54,0.0,181843,0,259680,67.342
2014-05-14,0,189.79,116.07138303799894,0.0,0,167.09,198.2482369819615,0.0,0,112.63,203.26208633889638,0.0,0.0,78047,0,DIA,653.4711142801094,0.0,167.09,XLP,1631.0875830955395,0.0,44.61,0.0,181951,0,259998,68.152
2014-05-15,0,188.68,116.07138303799894,0.0,0,165.78,198.2482369819615,0.0,0,113.78,203.26208633889638,0.0,0.0,77893,0,DIA,653.4711142801094,0.0,165.78,XLP,1631.0875830955395,0.0,44.27,0.0,180540,0,258433,67.162
2014-05-16,0,187.51,116.07138303799894,0.0,0,164.16,198.2482369819615,0.42083999999999994,0,113.61,203.26208633889638,0.0,0.0,77401,0,DIA,653.4711142801094,0.42083999999999994,164.16,XLP,1631.0875830955395,0.0,44.07,0.0,179155,0,256556,67.692
2014-05-19,0,187.69,116.07138303799894,0.0,0,164.14,198.2482369819615,0.0,0,113.93,203.26208633889638,0.0,0.0,77483,0,DIA,653.4711142801094,0.0,164.14,XLP,1631.0875830955395,0.0,44.17,0.0,179305,0,256788,67.002
2014-05-20,0,188.65,116.07138303799894,0.0,0,164.7,198.2482369819615,0.0,0,112.6,203.26208633889638,0.0,0.0,77435,0,DIA,653.4711142801094,0.0,164.7,XLP,1631.0875830955395,0.0,44.19,0.0,179704,0,257139,66.332
2014-05-21,0,188.09,116.07138303799894,0.0,0,163.95,198.2482369819615,0.0,0,112.22,203.26208633889638,0.0,0.0,77144,0,DIA,653.4711142801094,0.0,163.95,XLP,1631.0875830955395,0.0,44.03,0.0,178953,0,256097,65.182
2014-05-22,0,189.18,116.07138303799894,0.0,0,165.09,198.2482369819615,0.0,0,112.26,203.26208633889638,0.0,0.0,77505,0,DIA,653.4711142801094,0.0,165.09,XLP,1631.0875830955395,0.0,44.26,0.0,180073,0,257578,65.782
2014-05-23,0,189.76,116.07138303799894,0.0,0,165.29,198.2482369819615,0.0,0,112.52,203.26208633889638,0.0,0.0,77665,0,DIA,653.4711142801094,0.0,165.29,XLP,1631.0875830955395,0.0,44.2,0.0,180106,0,257771,64.912
2014-05-27,0,191.06,116.07138303799894,0.0,0,166.45,198.2482369819615,0.0,0,112.85,203.26208633889638,0.0,0.0,78113,0,DIA,653.4711142801094,0.0,166.45,XLP,1631.0875830955395,0.0,44.39,0.0,181174,0,259287,65.272
2014-05-28,0,191.52,116.07138303799894,0.0,0,166.54,198.2482369819615,0.0,0,114.1,203.26208633889638,0.0,0.0,78438,0,DIA,653.4711142801094,0.0,166.54,XLP,1631.0875830955395,0.0,44.44,0.0,181314,0,259752,64.262
2014-05-29,0,191.82,116.07138303799894,0.0,0,166.47,198.2482369819615,0.0,0,114.87,203.26208633889638,0.0,0.0,78615,0,DIA,653.4711142801094,0.0,166.47,XLP,1631.0875830955395,0.0,44.38,0.0,181171,0,259786,64.062
2014-05-30,0,192.19,116.07138303799894,0.0,0,166.6,198.2482369819615,0.0,0,113.96,203.26208633889638,0.0,0.0,78499,0,DIA,653.4711142801094,0.0,166.6,XLP,1631.0875830955395,0.0,44.56,0.0,181549,0,260048,64.962
2014-06-02,0,192.95,162.6486422322197,0.0,0,167.25,281.4623813336931,0.0,0,113.04,0.0,0.294,0.0,78457,0,DIA,656.7601759852828,0.0,167.25,XLP,1628.7535503193735,0.0,44.96,0.0,183071,0,261528,65.742
2014-06-03,0,192.43,162.6486422322197,0.0,0,166.94,281.4623813336931,0.0,0,112.41,0.0,0.0,0.0,78285,0,DIA,656.7601759852828,0.0,166.94,XLP,1628.7535503193735,0.0,44.87,0.0,182721,0,261006,65.852
2014-06-04,0,192.47,162.6486422322197,0.0,0,166.89,281.4623813336931,0.0,0,111.76,0.0,0.0,0.0,78278,0,DIA,656.7601759852828,0.0,166.89,XLP,1628.7535503193735,0.0,44.74,0.0,182477,0,260755,66.272
2014-06-05,0,193.41,162.6486422322197,0.0,0,167.51,281.4623813336931,0.0,0,111.13,0.0,0.0,0.0,78605,0,DIA,656.7601759852828,0.0,167.51,XLP,1628.7535503193735,0.0,44.94,0.0,183210,0,261815,66.722
2014-06-06,0,194.87,162.6486422322197,0.0,0,168.58,281.4623813336931,0.0,0,112.13,0.0,0.0,0.0,79144,0,DIA,656.7601759852828,0.0,168.58,XLP,1628.7535503193735,0.0,45.12,0.0,184205,0,263349,67.152
2014-06-09,0,195.35,162.6486422322197,0.0,0,169.12,281.4623813336931,0.0,0,111.45,0.0,0.0,0.0,79374,0,DIA,656.7601759852828,0.0,169.12,XLP,1628.7535503193735,0.0,45.13,0.0,184576,0,263950,66.632
2014-06-10,0,195.34,162.6486422322197,0.0,0,169.15,281.4623813336931,0.0,0,111.04,0.0,0.0,0.0,79381,0,DIA,656.7601759852828,0.0,169.15,XLP,1628.7535503193735,0.0,45.03,0.0,184433,0,263814,67.852
2014-06-11,0,194.9,162.6486422322197,0.0,0,168.75,281.4623813336931,0.0,0,111.26,0.0,0.0,0.0,79196,0,DIA,656.7601759852828,0.0,168.75,XLP,1628.7535503193735,0.0,45.07,0.0,184236,0,263432,67.902
2014-06-12,0,194.69,162.6486422322197,0.0,0,168.29,281.4623813336931,0.0,0,111.3,0.0,0.0,0.0,79033,0,DIA,656.7601759852828,0.0,168.29,XLP,1628.7535503193735,0.0,44.95,0.0,183738,0,262771,68.292
2014-06-13,0,193.92,162.6486422322197,0.0,0,167.54,281.4623813336931,0.0,0,111.57,0.0,0.0,0.0,78697,0,DIA,656.7601759852828,0.0,167.54,XLP,1628.7535503193735,0.0,44.78,0.0,182969,0,261666,67.682
2014-06-16,0,193.89,162.6486422322197,0.0,0,167.39,281.4623813336931,0.0,0,112.21,0.0,0.0,0.0,78649,0,DIA,656.7601759852828,0.0,167.39,XLP,1628.7535503193735,0.0,44.7,0.0,182740,0,261389,67.512
2014-06-17,0,194.02,162.6486422322197,0.0,0,167.43,281.4623813336931,0.0,0,112.07,0.0,0.0,0.0,78682,0,DIA,656.7601759852828,0.0,167.43,XLP,1628.7535503193735,0.0,44.95,0.0,183173,0,261855,66.682
2014-06-18,0,194.83,162.6486422322197,0.0,0,168.05,281.4623813336931,0.0,0,111.8,0.0,0.0,0.0,78988,0,DIA,656.7601759852828,0.0,168.05,XLP,1628.7535503193735,0.0,44.83,0.0,183385,0,262373,67.622
2014-06-19,0,196.43,162.6486422322197,0.0,0,169.02,281.4623813336931,0.0,0,112.51,0.0,0.0,0.0,79521,0,DIA,656.7601759852828,0.0,169.02,XLP,1628.7535503193735,0.0,45.45,0.0,185032,0,264553,66.732
2014-06-20,0,196.03,162.6486422322197,0.9366899999999999,0,169.25,281.4623813336931,0.32602,0,110.97,0.0,0.0,0.0,79521,0,DIA,656.7601759852828,0.32602,169.25,XLP,1628.7535503193735,0.31115,45.48,0.0,185232,0,264753,67.55199999999999
2014-06-23,0,195.99,162.6486422322197,0.0,0,169.06,281.4623813336931,0.0,0,112.08,0.0,0.0,0.0,79461,0,DIA,656.7601759852828,0.0,169.06,XLP,1628.7535503193735,0.0,45.22,0.0,184684,0,264145,68.30199999999999
2014-06-24,0,195.53,162.6486422322197,0.0,0,168.83,281.4623813336931,0.0,0,112.15,0.0,0.0,0.0,79321,0,DIA,656.7601759852828,0.0,168.83,XLP,1628.7535503193735,0.0,44.9,0.0,184011,0,263332,67.682
2014-06-25,0,194.29,162.6486422322197,0.0,0,167.52,281.4623813336931,0.0,0,113.1,0.0,0.0,0.0,78751,0,DIA,656.7601759852828,0.0,167.52,XLP,1628.7535503193735,0.0,44.65,0.0,182744,0,261495,66.852
2014-06-26,0,195.61,162.6486422322197,0.0,0,168.38,281.4623813336931,0.0,0,113.21,0.0,0.0,0.0,79208,0,DIA,656.7601759852828,0.0,168.38,XLP,1628.7535503193735,0.0,44.65,0.0,183309,0,262517,66.732
2014-06-27,0,194.98,162.6486422322197,0.0,0,167.76,281.4623813336931,0.0,0,113.68,0.0,0.0,0.0,78931,0,DIA,656.7601759852828,0.0,167.76,XLP,1628.7535503193735,0.0,44.58,0.0,182787,0,261718,67.862
2014-06-30,0,195.7,162.6486422322197,0.0,0,167.91,281.4623813336931,0.0,0,113.56,0.0,0.0,0.0,79090,0,DIA,656.7601759852828,0.0,167.91,XLP,1628.7535503193735,0.0,44.5,0.0,182756,0,261846,68.722
2014-07-01,0,196.2,161.13587128364227,0.0,0,168.29,281.78909572033945,0.0,0,112.5,0.0,0.292,0.0,79037,0,DIA,657.5176945182549,0.0,168.29,XLP,1650.6847588644312,0.0,44.69,0.0,184422,0,263459,68.362
2014-07-02,0,197.05,161.13587128364227,0.0,0,169.31,281.78909572033945,0.0,0,111.63,0.0,0.0,0.0,79461,0,DIA,657.5176945182549,0.0,169.31,XLP,1650.6847588644312,0.0,44.74,0.0,185175,0,264636,67.229
2014-07-03,0,197.79,161.13587128364227,0.0,0,169.85,281.78909572033945,0.0,0,110.38,0.0,0.0,0.0,79732,0,DIA,657.5176945182549,0.0,169.85,XLP,1650.6847588644312,0.0,44.87,0.0,185745,0,265477,67.379
2014-07-07,0,197.82,161.13587128364227,0.0,0,169.88,281.78909572033945,0.0,0,111.27,0.0,0.0,0.0,79746,0,DIA,657.5176945182549,0.0,169.88,XLP,1650.6847588644312,0.0,45.0,0.0,185979,0,265725,67.46900000000001
2014-07-08,0,197.15,161.13587128364227,0.0,0,169.58,281.78909572033945,0.0,0,112.24,0.0,0.0,0.0,79553,0,DIA,657.5176945182549,0.0,169.58,XLP,1650.6847588644312,0.0,45.09,0.0,185931,0,265484,66.909
2014-07-09,0,196.73,161.13587128364227,0.0,0,169.18,281.78909572033945,0.0,0,112.66,0.0,0.0,0.0,79373,0,DIA,657.5176945182549,0.0,169.18,XLP,1650.6847588644312,0.0,45.13,0.0,185734,0,265107,66.259
2014-07-10,0,195.22,161.13587128364227,0.0,0,167.89,281.78909572033945,0.0,0,113.54,0.0,0.0,0.0,78766,0,DIA,657.5176945182549,0.0,167.89,XLP,1650.6847588644312,0.0,44.99,0.0,184654,0,263420,66.059
2014-07-11,0,196.22,161.13587128364227,0.0,0,168.77,281.78909572033945,0.0,0,113.35,0.0,0.0,0.0,79175,0,DIA,657.5176945182549,0.0,168.77,XLP,1650.6847588644312,0.0,45.2,0.0,185580,0,264755,69.07900000000001
2014-07-14,0,197.61,161.13587128364227,0.0,0,170.15,281.78909572033945,0.0,0,113.28,0.0,0.0,0.0,79788,0,DIA,657.5176945182549,0.0,170.15,XLP,1650.6847588644312,0.0,45.38,0.0,186784,0,266572,69.549
2014-07-15,0,197.72,161.13587128364227,0.0,0,170.51,281.78909572033945,0.0,0,112.83,0.0,0.0,0.0,79907,0,DIA,657.5176945182549,0.0,170.51,XLP,1650.6847588644312,0.0,45.36,0.0,186988,0,266895,69.229
2014-07-16,0,198.11,161.13587128364227,0.0,0,170.96,281.78909572033945,0.0,0,113.0,0.0,0.0,0.0,80097,0,DIA,657.5176945182549,0.0,170.96,XLP,1650.6847588644312,0.0,45.2,0.0,187020,0,267117,68.809
2014-07-17,0,197.35,161.13587128364227,0.0,0,170.81,281.78909572033945,0.0,0,114.23,0.0,0.0,0.0,79932,0,DIA,657.5176945182549,0.0,170.81,XLP,1650.6847588644312,0.0,45.04,0.0,186657,0,266589,68.989
2014-07-18,0,196.35,161.13587128364227,0.0,0,169.95,281.78909572033945,0.18234,0,114.88,0.0,0.0,0.0,79529,0,DIA,657.5176945182549,0.18234,169.95,XLP,1650.6847588644312,0.0,44.8,0.0,185695,0,265224,68.96900000000001
2014-07-21,0,197.09,161.13587128364227,0.0,0,170.1,281.78909572033945,0.0,0,115.01,0.0,0.0,0.0,79690,0,DIA,657.5176945182549,0.0,170.1,XLP,1650.6847588644312,0.0,45.03,0.0,186174,0,265864,69.57900000000001
2014-07-22,0,198.01,161.13587128364227,0.0,0,170.56,281.78909572033945,0.0,0,115.09,0.0,0.0,0.0,79968,0,DIA,657.5176945182549,0.0,170.56,XLP,1650.6847588644312,0.0,44.93,0.0,186311,0,266279,69.489
2014-07-23,0,198.5,161.13587128364227,0.0,0,170.81,281.78909572033945,0.0,0,115.51,0.0,0.0,0.0,80117,0,DIA,657.5176945182549,0.0,170.81,XLP,1650.6847588644312,0.0,44.99,0.0,186574,0,266691,69.269
2014-07-24,0,198.83,161.13587128364227,0.0,0,170.66,281.78909572033945,0.0,0,114.52,0.0,0.0,0.0,80128,0,DIA,657.5176945182549,0.0,170.66,XLP,1650.6847588644312,0.0,44.93,0.0,186377,0,266505,68.979
2014-07-25,0,198.09,161.13587128364227,0.0,0,169.77,281.78909572033945,0.0,0,115.34,0.0,0.0,0.0,79758,0,DIA,657.5176945182549,0.0,169.77,XLP,1650.6847588644312,0.0,44.93,0.0,185792,0,265550,69.069
2014-07-28,0,197.76,161.13587128364227,0.0,0,169.23,281.78909572033945,0.0,0,115.59,0.0,0.0,0.0,79553,0,DIA,657.5176945182549,0.0,169.23,XLP,1650.6847588644312,0.0,44.75,0.0,185139,0,264692,69.519
2014-07-29,0,198.17,161.13587128364227,0.0,0,169.89,281.78909572033945,0.0,0,115.87,0.0,0.0,0.0,79805,0,DIA,657.5176945182549,0.0,169.89,XLP,1650.6847588644312,0.0,44.61,0.0,185342,0,265147,69.369
2014-07-30,0,197.65,161.13587128364227,0.0,0,169.27,281.78909572033945,0.0,0,115.15,0.0,0.0,0.0,79546,0,DIA,657.5176945182549,0.0,169.27,XLP,1650.6847588644312,0.0,44.43,0.0,184637,0,264183,69.489
2014-07-31,0,195.61,161.13587128364227,0.0,0,167.27,281.78909572033945,0.0,0,113.53,0.0,0.0,0.0,78654,0,DIA,657.5176945182549,0.0,167.27,XLP,1650.6847588644312,0.0,43.52,0.0,181820,0,260474,69.909
2014-08-01,0,192.56,160.21160845307259,0.0,0,164.8,280.7980642329216,0.0,0,113.58,0.0,0.3,0.0,77125,0,DIA,655.2054953460727,0.0,164.8,XLP,1670.9666609878177,0.0,43.08,0.0,179963,0,257088,69.009
2014-08-04,0,192.87,160.21160845307259,0.0,0,164.8,280.7980642329216,0.0,0,114.53,0.0,0.0,0.0,77175,0,DIA,655.2054953460727,0.0,164.8,XLP,1670.9666609878177,0.0,43.53,0.0,180715,0,257890,69.21900000000001
2014-08-05,0,193.1,160.21160845307259,0.0,0,164.8,280.7980642329216,0.0,0,114.07,0.0,0.0,0.0,77212,0,DIA,655.2054953460727,0.0,164.8,XLP,1670.9666609878177,0.0,43.48,0.0,180631,0,257843,69.35900000000001
