Date,On_Price_QQQ,On_Shares_QQQ,On_Dividend_QQQ,On_Price_EEM,On_Shares_EEM,On_Dividend_EEM,Off_Price_IEF,Off_Shares_IEF,Off_Dividend_IEF,Cash,Capital,InOutCash,Bench
2012-11-06,65.72,120.77455291730296,0.0,42.13,47.656787436080364,0.0,107.39,107.45975421887718,0.0,0.0,21485,0,68.286
2012-11-07,64.17,120.77455291730296,0.0,41.44,47.656787436080364,0.0,108.29,107.45975421887718,0.0,0.0,21361,0,66.736
2012-11-08,63.16,120.77455291730296,0.0,40.92,47.656787436080364,0.0,108.77,107.45975421887718,0.0,0.0,21266,0,65.726
2012-11-09,63.43,120.77455291730296,0.0,41.0,47.656787436080364,0.0,108.78,107.45975421887718,0.0,0.0,21304,0,65.996
2012-11-12,63.42,120.77455291730296,0.0,41.15,47.656787436080364,0.0,108.85,107.45975421887718,0.0,0.0,21317,0,65.986
2012-11-13,62.98,120.77455291730296,0.0,40.78,47.656787436080364,0.0,108.98,107.45975421887718,0.0,0.0,21260,0,65.54599999999999
2012-11-14,62.24,120.77455291730296,0.0,40.15,47.656787436080364,0.0,109.01,107.45975421887718,0.0,0.0,21144,0,64.806
2012-11-15,62.03,120.77455291730296,0.0,40.29,47.656787436080364,0.0,108.96,107.45975421887718,0.0,0.0,21120,0,64.596
2012-11-16,62.3,120.77455291730296,0.0,40.41,47.656787436080364,0.0,109.03,107.45975421887718,0.0,0.0,21166,0,64.866
2012-11-19,63.78,120.77455291730296,0.0,41.12,47.656787436080364,0.0,108.81,107.45975421887718,0.0,0.0,21355,0,66.346
2012-11-20,63.8,120.77455291730296,0.0,41.04,47.656787436080364,0.0,108.36,107.45975421887718,0.0,0.0,21305,0,66.366
2012-11-21,63.93,120.77455291730296,0.0,40.96,47.656787436080364,0.0,108.2,107.45975421887718,0.0,0.0,21300,0,66.496
2012-11-23,64.9,120.77455291730296,0.0,41.63,47.656787436080364,0.0,108.14,107.45975421887718,0.0,0.0,21442,0,67.46600000000001
2012-11-26,65.18,120.77455291730296,0.0,41.63,47.656787436080364,0.0,108.32,107.45975421887718,0.0,0.0,21496,0,67.74600000000001
2012-11-27,64.96,120.77455291730296,0.0,41.28,47.656787436080364,0.0,108.57,107.45975421887718,0.0,0.0,21479,0,67.526
2012-11-28,65.52,120.77455291730296,0.0,41.51,47.656787436080364,0.0,108.71,107.45975421887718,0.0,0.0,21573,0,68.086
2012-11-29,65.91,120.77455291730296,0.0,41.81,47.656787436080364,0.0,108.82,107.45975421887718,0.0,0.0,21646,0,68.476
2012-11-30,65.8,94.20666314609508,0.0,41.79,37.08302485650309,0.0,108.8,127.70256840152034,0.0,0.0,21642,0,68.366
2012-12-03,65.67,94.20666314609508,0.0,41.77,37.08302485650309,0.0,108.62,127.70256840152034,0.13699999999999998,0.0,21606,0,68.236
2012-12-04,65.63,94.20666314609508,0.0,41.89,37.08302485650309,0.0,108.81,127.70256840152034,0.0,0.0,21631,0,68.196
2012-12-05,64.9,94.20666314609508,0.0,42.34,37.08302485650309,0.0,108.9,127.70256840152034,0.0,0.0,21590,0,67.46600000000001
2012-12-06,65.32,94.20666314609508,0.0,42.66,37.08302485650309,0.0,108.96,127.70256840152034,0.0,0.0,21650,0,67.886
2012-12-07,64.93,94.20666314609508,0.0,42.79,37.08302485650309,0.0,108.65,127.70256840152034,0.0,0.0,21578,0,67.49600000000001
2012-12-10,65.12,94.20666314609508,0.0,43.03,37.08302485650309,0.0,108.75,127.70256840152034,0.0,0.0,21618,0,67.686
2012-12-11,65.97,94.20666314609508,0.0,43.25,37.08302485650309,0.0,108.54,127.70256840152034,0.0,0.0,21679,0,68.536
2012-12-12,65.83,94.20666314609508,0.0,43.38,37.08302485650309,0.0,108.08,127.70256840152034,0.0,0.0,21612,0,68.396
2012-12-13,65.31,94.20666314609508,0.0,43.19,37.08302485650309,0.0,107.87,127.70256840152034,0.0,0.0,21529,0,67.876
2012-12-14,64.69,94.20666314609508,0.0,43.38,37.08302485650309,0.0,108.11,127.70256840152034,0.0,0.0,21508,0,67.256
2012-12-17,65.55,94.20666314609508,0.0,43.49,37.08302485650309,0.0,107.54,127.70256840152034,0.0,0.0,21521,0,68.116
2012-12-18,66.55,94.20666314609508,0.0,43.53,37.08302485650309,0.262,107.12,127.70256840152034,0.0,0.0,21563,0,69.116
2012-12-19,66.26,94.20666314609508,0.0,43.51,37.08302485650309,0.0,107.27,127.70256840152034,0.0,0.0,21554,0,68.82600000000001
2012-12-20,66.26,94.20666314609508,0.0,43.77,37.08302485650309,0.0,107.34,127.70256840152034,0.0,0.0,21572,0,68.82600000000001
2012-12-21,65.2,94.20666314609508,0.36700000000000005,43.27,37.08302485650309,0.0,107.63,127.70256840152034,0.0,0.0,21491,0,68.13300000000001
2012-12-24,65.07,94.20666314609508,0.0,43.18,37.08302485650309,0.0,107.52,127.70256840152034,0.0,0.0,21461,0,68.003
2012-12-26,64.5,94.20666314609508,0.0,43.31,37.08302485650309,0.0,107.59,127.70256840152034,0.151,0.0,21421,0,67.433
2012-12-27,64.4,94.20666314609508,0.0,43.54,37.08302485650309,0.013999999999999999,107.81,127.70256840152034,0.0,0.0,21449,0,67.33300000000001
2012-12-28,63.78,94.20666314609508,0.0,43.7,37.08302485650309,0.0,108.06,127.70256840152034,0.0,0.0,21428,0,66.71300000000001
2012-12-31,65.13,113.17224457477786,0.0,44.35,41.5496521372902,0.0,107.49,115.03585662915235,0.0,0.0,21578,0,68.063
2013-01-02,67.2,113.17224457477786,0.0,45.22,41.5496521372902,0.0,107.0,115.03585662915235,0.0,0.0,21792,0,70.13300000000001
2013-01-03,66.85,113.17224457477786,0.0,44.9,41.5496521372902,0.0,106.45,115.03585662915235,0.0,0.0,21676,0,69.783
2013-01-04,66.63,113.17224457477786,0.0,44.99,41.5496521372902,0.0,106.5,115.03585662915235,0.0,0.0,21661,0,69.563
2013-01-07,66.65,113.17224457477786,0.0,44.65,41.5496521372902,0.0,106.56,115.03585662915235,0.0,0.0,21656,0,69.58300000000001
2013-01-08,66.52,113.17224457477786,0.0,44.25,41.5496521372902,0.0,106.82,115.03585662915235,0.0,0.0,21654,0,69.453
2013-01-09,66.77,113.17224457477786,0.0,44.44,41.5496521372902,0.0,106.88,115.03585662915235,0.0,0.0,21698,0,69.703
2013-01-10,67.17,113.17224457477786,0.0,44.83,41.5496521372902,0.0,106.57,115.03585662915235,0.0,0.0,21723,0,70.10300000000001
2013-01-11,67.26,113.17224457477786,0.0,44.47,41.5496521372902,0.0,106.91,115.03585662915235,0.0,0.0,21758,0,70.19300000000001
2013-01-14,66.96,113.17224457477786,0.0,44.66,41.5496521372902,0.0,106.87,115.03585662915235,0.0,0.0,21727,0,69.893
2013-01-15,66.63,113.17224457477786,0.0,44.47,41.5496521372902,0.0,107.13,115.03585662915235,0.0,0.0,21712,0,69.563
2013-01-16,66.9,113.17224457477786,0.0,44.43,41.5496521372902,0.0,107.27,115.03585662915235,0.0,0.0,21757,0,69.83300000000001
2013-01-17,67.22,113.17224457477786,0.0,44.68,41.5496521372902,0.0,106.78,115.03585662915235,0.0,0.0,21747,0,70.153
2013-01-18,67.07,113.17224457477786,0.0,44.78,41.5496521372902,0.0,107.08,115.03585662915235,0.0,0.0,21769,0,70.003
2013-01-22,67.18,113.17224457477786,0.0,44.71,41.5496521372902,0.0,107.17,115.03585662915235,0.0,0.0,21788,0,70.11300000000001
2013-01-23,67.59,113.17224457477786,0.0,44.47,41.5496521372902,0.0,107.22,115.03585662915235,0.0,0.0,21831,0,70.52300000000001
2013-01-24,66.66,113.17224457477786,0.0,44.31,41.5496521372902,0.0,107.04,115.03585662915235,0.0,0.0,21698,0,69.593
2013-01-25,67.0,113.17224457477786,0.0,44.16,41.5496521372902,0.0,106.33,115.03585662915235,0.0,0.0,21649,0,69.933
2013-01-28,67.15,113.17224457477786,0.0,43.85,41.5496521372902,0.0,106.11,115.03585662915235,0.0,0.0,21627,0,70.08300000000001
2013-01-29,67.16,113.17224457477786,0.0,44.34,41.5496521372902,0.0,105.95,115.03585662915235,0.0,0.0,21631,0,70.093
2013-01-30,67.02,113.17224457477786,0.0,44.13,41.5496521372902,0.0,106.01,115.03585662915235,0.0,0.0,21613,0,69.953
2013-01-31,66.87,123.60853141709498,0.0,44.22,46.73056589699877,0.0,106.1,106.28350500238457,0.0,0.0,21608,0,69.80300000000001
2013-02-01,67.66,123.60853141709498,0.0,44.51,46.73056589699877,0.0,105.6,106.28350500238457,0.14,0.0,21666,0,70.593
2013-02-04,66.48,123.60853141709498,0.0,43.92,46.73056589699877,0.0,106.21,106.28350500238457,0.0,0.0,21558,0,69.41300000000001
2013-02-05,67.46,123.60853141709498,0.0,43.97,46.73056589699877,0.0,105.83,106.28350500238457,0.0,0.0,21641,0,70.393
2013-02-06,67.24,123.60853141709498,0.0,43.92,46.73056589699877,0.0,106.15,106.28350500238457,0.0,0.0,21645,0,70.173
2013-02-07,67.3,123.60853141709498,0.0,43.53,46.73056589699877,0.0,106.2,106.28350500238457,0.0,0.0,21640,0,70.233
2013-02-08,67.99,123.60853141709498,0.0,43.85,46.73056589699877,0.0,106.28,106.28350500238457,0.0,0.0,21749,0,70.923
2013-02-11,68.01,123.60853141709498,0.0,43.83,46.73056589699877,0.0,106.17,106.28350500238457,0.0,0.0,21738,0,70.94300000000001
2013-02-12,67.73,123.60853141709498,0.0,43.95,46.73056589699877,0.0,106.06,106.28350500238457,0.0,0.0,21698,0,70.66300000000001
2013-02-13,67.97,123.60853141709498,0.0,44.17,46.73056589699877,0.0,105.69,106.28350500238457,0.0,0.0,21698,0,70.903
2013-02-14,67.95,123.60853141709498,0.0,44.15,46.73056589699877,0.0,106.14,106.28350500238457,0.0,0.0,21743,0,70.88300000000001
2013-02-15,67.75,123.60853141709498,0.0,43.99,46.73056589699877,0.0,106.04,106.28350500238457,0.0,0.0,21700,0,70.683
2013-02-19,68.24,123.60853141709498,0.0,44.08,46.73056589699877,0.0,105.87,106.28350500238457,0.0,0.0,21747,0,71.173
2013-02-20,67.19,123.60853141709498,0.0,43.69,46.73056589699877,0.0,106.1,106.28350500238457,0.0,0.0,21623,0,70.123
2013-02-21,66.47,123.60853141709498,0.0,43.09,46.73056589699877,0.0,106.31,106.28350500238457,0.0,0.0,21528,0,69.403
2013-02-22,67.14,123.60853141709498,0.0,43.28,46.73056589699877,0.0,106.44,106.28350500238457,0.0,0.0,21634,0,70.07300000000001
2013-02-25,66.31,123.60853141709498,0.0,42.7,46.73056589699877,0.0,107.26,106.28350500238457,0.0,0.0,21591,0,69.24300000000001
2013-02-26,66.56,123.60853141709498,0.0,42.94,46.73056589699877,0.0,107.06,106.28350500238457,0.0,0.0,21612,0,69.49300000000001
2013-02-27,67.24,123.60853141709498,0.0,43.41,46.73056589699877,0.0,107.01,106.28350500238457,0.0,0.0,21713,0,70.173
2013-02-28,67.1,108.74982374976568,0.0,43.21,42.21889130762136,0.0,107.16,117.51633875672472,0.0,0.0,21714,0,70.033
2013-03-01,67.38,108.74982374976568,0.0,43.31,42.21889130762136,0.0,107.3,117.51633875672472,0.127,0.0,21765,0,70.313
2013-03-04,67.68,108.74982374976568,0.0,42.9,42.21889130762136,0.0,107.05,117.51633875672472,0.0,0.0,21751,0,70.61300000000001
2013-03-05,68.68,108.74982374976568,0.0,43.42,42.21889130762136,0.0,106.94,117.51633875672472,0.0,0.0,21869,0,71.61300000000001
2013-03-06,68.51,108.74982374976568,0.0,43.63,42.21889130762136,0.0,106.6,117.51633875672472,0.0,0.0,21819,0,71.44300000000001
2013-03-07,68.69,108.74982374976568,0.0,43.75,42.21889130762136,0.0,106.19,117.51633875672472,0.0,0.0,21796,0,71.623
2013-03-08,68.77,108.74982374976568,0.0,44.13,42.21889130762136,0.0,105.65,117.51633875672472,0.0,0.0,21757,0,71.703
2013-03-11,68.97,108.74982374976568,0.0,43.89,42.21889130762136,0.0,105.7,117.51633875672472,0.0,0.0,21774,0,71.903
2013-03-12,68.72,108.74982374976568,0.0,43.39,42.21889130762136,0.0,105.99,117.51633875672472,0.0,0.0,21760,0,71.653
2013-03-13,68.63,108.74982374976568,0.0,42.98,42.21889130762136,0.0,105.9,117.51633875672472,0.0,0.0,21723,0,71.563
2013-03-14,68.86,108.74982374976568,0.0,43.16,42.21889130762136,0.0,105.93,117.51633875672472,0.0,0.0,21759,0,71.793
2013-03-15,68.51,108.74982374976568,0.159,42.77,42.21889130762136,0.0,106.3,117.51633875672472,0.0,0.0,21748,0,71.602
2013-03-18,68.36,108.74982374976568,0.0,42.29,42.21889130762136,0.0,106.65,117.51633875672472,0.0,0.0,21752,0,71.452
2013-03-19,68.23,108.74982374976568,0.0,41.99,42.21889130762136,0.0,106.98,117.51633875672472,0.0,0.0,21764,0,71.322
2013-03-20,68.71,108.74982374976568,0.0,42.23,42.21889130762136,0.0,106.57,117.51633875672472,0.0,0.0,21778,0,71.80199999999999
2013-03-21,67.93,108.74982374976568,0.0,41.8,42.21889130762136,0.0,106.85,117.51633875672472,0.0,0.0,21708,0,71.022
2013-03-22,68.59,108.74982374976568,0.0,41.96,42.21889130762136,0.0,106.89,117.51633875672472,0.0,0.0,21791,0,71.682
2013-03-25,68.34,108.74982374976568,0.0,41.92,42.21889130762136,0.0,106.97,117.51633875672472,0.0,0.0,21772,0,71.432
2013-03-26,68.71,108.74982374976568,0.0,42.52,42.21889130762136,0.0,107.08,117.51633875672472,0.0,0.0,21850,0,71.80199999999999
2013-03-27,68.8,108.74982374976568,0.0,42.68,42.21889130762136,0.0,107.54,117.51633875672472,0.0,0.0,21921,0,71.892
2013-03-28,68.97,167.67870066356178,0.0,42.77,67.59878410548197,0.0,107.34,69.79434846037174,0.0,0.0,21947,0,72.062
2013-04-01,68.5,167.67870066356178,0.0,42.31,67.59878410548197,0.0,107.48,69.79434846037174,0.145,0.0,21847,0,71.592
2013-04-02,69.04,167.67870066356178,0.0,42.33,67.59878410548197,0.0,107.27,69.79434846037174,0.0,0.0,21924,0,72.132
2013-04-03,68.41,167.67870066356178,0.0,41.83,67.59878410548197,0.0,107.72,69.79434846037174,0.0,0.0,21816,0,71.502
2013-04-04,68.43,167.67870066356178,0.0,41.71,67.59878410548197,0.0,108.15,69.79434846037174,0.0,0.0,21842,0,71.522
2013-04-05,67.86,167.67870066356178,0.0,41.61,67.59878410548197,0.0,108.49,69.79434846037174,0.0,0.0,21763,0,70.952
2013-04-08,68.22,167.67870066356178,0.0,41.68,67.59878410548197,0.0,108.14,69.79434846037174,0.0,0.0,21804,0,71.312
2013-04-09,68.68,167.67870066356178,0.0,42.09,67.59878410548197,0.0,108.18,69.79434846037174,0.0,0.0,21911,0,71.772
2013-04-10,70.02,167.67870066356178,0.0,42.49,67.59878410548197,0.0,107.73,69.79434846037174,0.0,0.0,22132,0,73.112
2013-04-11,69.99,167.67870066356178,0.0,42.53,67.59878410548197,0.0,107.85,69.79434846037174,0.0,0.0,22138,0,73.082
2013-04-12,69.94,167.67870066356178,0.0,41.88,67.59878410548197,0.0,108.45,69.79434846037174,0.0,0.0,22127,0,73.032
2013-04-15,68.56,167.67870066356178,0.0,40.86,67.59878410548197,0.0,108.69,69.79434846037174,0.0,0.0,21844,0,71.652
2013-04-16,69.47,167.67870066356178,0.0,41.7,67.59878410548197,0.0,108.38,69.79434846037174,0.0,0.0,22031,0,72.562
2013-04-17,68.11,167.67870066356178,0.0,41.04,67.59878410548197,0.0,108.58,69.79434846037174,0.0,0.0,21773,0,71.202
2013-04-18,67.17,167.67870066356178,0.0,41.04,67.59878410548197,0.0,108.64,69.79434846037174,0.0,0.0,21619,0,70.262
2013-04-19,68.09,167.67870066356178,0.0,41.64,67.59878410548197,0.0,108.58,69.79434846037174,0.0,0.0,21810,0,71.182
2013-04-22,68.79,167.67870066356178,0.0,41.84,67.59878410548197,0.0,108.64,69.79434846037174,0.0,0.0,21945,0,71.882
2013-04-23,69.45,167.67870066356178,0.0,42.04,67.59878410548197,0.0,108.57,69.79434846037174,0.0,0.0,22064,0,72.542
2013-04-24,69.42,167.67870066356178,0.0,42.29,67.59878410548197,0.0,108.62,69.79434846037174,0.0,0.0,22080,0,72.512
2013-04-25,69.79,167.67870066356178,0.0,42.67,67.59878410548197,0.0,108.5,69.79434846037174,0.0,0.0,22159,0,72.882
2013-04-26,69.57,167.67870066356178,0.0,42.24,67.59878410548197,0.0,108.89,69.79434846037174,0.0,0.0,22120,0,72.66199999999999
2013-04-29,70.21,167.67870066356178,0.0,42.68,67.59878410548197,0.0,108.85,69.79434846037174,0.0,0.0,22254,0,73.30199999999999
2013-04-30,70.72,90.98153100297723,0.0,43.29,37.1576222714862,0.0,108.83,131.81107084082097,0.0,0.0,22387,0,73.812
2013-05-01,70.39,90.98153100297723,0.0,42.82,37.1576222714862,0.0,109.05,131.81107084082097,0.135,0.0,22369,0,73.482
2013-05-02,71.28,90.98153100297723,0.0,43.16,37.1576222714862,0.0,109.05,131.81107084082097,0.0,0.0,22462,0,74.372
2013-05-03,72.12,90.98153100297723,0.0,43.52,37.1576222714862,0.0,108.12,131.81107084082097,0.0,0.0,22430,0,75.212
2013-05-06,72.4,90.98153100297723,0.0,43.58,37.1576222714862,0.0,107.98,131.81107084082097,0.0,0.0,22439,0,75.492
2013-05-07,72.36,90.98153100297723,0.0,43.89,37.1576222714862,0.0,107.83,131.81107084082097,0.0,0.0,22427,0,75.452
2013-05-08,72.71,90.98153100297723,0.0,44.23,37.1576222714862,0.0,107.96,131.81107084082097,0.0,0.0,22489,0,75.80199999999999
2013-05-09,72.61,90.98153100297723,0.0,43.91,37.1576222714862,0.0,107.94,131.81107084082097,0.0,0.0,22465,0,75.702
2013-05-10,73.05,90.98153100297723,0.0,43.57,37.1576222714862,0.0,107.33,131.81107084082097,0.0,0.0,22412,0,76.142
2013-05-13,73.14,90.98153100297723,0.0,43.17,37.1576222714862,0.0,107.14,131.81107084082097,0.0,0.0,22380,0,76.232
2013-05-14,73.52,90.98153100297723,0.0,43.37,37.1576222714862,0.0,106.71,131.81107084082097,0.0,0.0,22366,0,76.612
2013-05-15,73.67,90.98153100297723,0.0,43.38,37.1576222714862,0.0,106.99,131.81107084082097,0.0,0.0,22416,0,76.762
2013-05-16,73.59,90.98153100297723,0.0,43.23,37.1576222714862,0.0,107.5,131.81107084082097,0.0,0.0,22471,0,76.682
2013-05-17,74.3,90.98153100297723,0.0,43.42,37.1576222714862,0.0,106.92,131.81107084082097,0.0,0.0,22466,0,77.392
2013-05-20,74.19,90.98153100297723,0.0,43.53,37.1576222714862,0.0,106.84,131.81107084082097,0.0,0.0,22450,0,77.282
2013-05-21,74.27,90.98153100297723,0.0,43.44,37.1576222714862,0.0,107.12,131.81107084082097,0.0,0.0,22490,0,77.362
2013-05-22,73.62,90.98153100297723,0.0,42.96,37.1576222714862,0.0,106.27,131.81107084082097,0.0,0.0,22301,0,76.712
2013-05-23,73.45,90.98153100297723,0.0,42.64,37.1576222714862,0.0,106.38,131.81107084082097,0.0,0.0,22289,0,76.542
2013-05-24,73.41,90.98153100297723,0.0,42.27,37.1576222714862,0.0,106.42,131.81107084082097,0.0,0.0,22276,0,76.502
2013-05-28,73.89,90.98153100297723,0.0,42.5,37.1576222714862,0.0,105.17,131.81107084082097,0.0,0.0,22164,0,76.982
2013-05-29,73.54,90.98153100297723,0.0,41.96,37.1576222714862,0.0,105.6,131.81107084082097,0.0,0.0,22169,0,76.632
2013-05-30,73.93,90.98153100297723,0.0,41.96,37.1576222714862,0.0,105.61,131.81107084082097,0.0,0.0,22205,0,77.022
2013-05-31,73.25,152.98504347626837,0.0,41.2,67.99850991891176,0.0,105.32,76.75944897759128,0.0,0.0,22091,0,76.342
2013-06-03,73.38,152.98504347626837,0.0,41.81,67.99850991891176,0.0,105.33,76.75944897759128,0.142,0.0,22154,0,76.472
2013-06-04,73.0,152.98504347626837,0.0,41.3,67.99850991891176,0.0,105.06,76.75944897759128,0.0,0.0,22040,0,76.092
2013-06-05,72.05,152.98504347626837,0.0,40.56,67.99850991891176,0.0,105.57,76.75944897759128,0.0,0.0,21884,0,75.142
2013-06-06,72.4,152.98504347626837,0.0,40.9,67.99850991891176,0.0,105.7,76.75944897759128,0.0,0.0,21970,0,75.492
2013-06-07,73.39,152.98504347626837,0.0,40.69,67.99850991891176,0.0,104.88,76.75944897759128,0.0,0.0,22044,0,76.482
2013-06-10,73.42,152.98504347626837,0.0,40.14,67.99850991891176,0.0,104.62,76.75944897759128,0.0,0.0,21992,0,76.512
2013-06-11,72.69,152.98504347626837,0.0,39.38,67.99850991891176,0.0,104.88,76.75944897759128,0.0,0.0,21848,0,75.782
2013-06-12,71.85,152.98504347626837,0.0,39.11,67.99850991891176,0.0,104.41,76.75944897759128,0.0,0.0,21665,0,74.942
2013-06-13,72.76,152.98504347626837,0.0,39.94,67.99850991891176,0.0,105.2,76.75944897759128,0.0,0.0,21922,0,75.852
2013-06-14,72.28,152.98504347626837,0.0,39.31,67.99850991891176,0.0,105.34,76.75944897759128,0.0,0.0,21816,0,75.372
2013-06-17,72.98,152.98504347626837,0.0,39.67,67.99850991891176,0.0,105.09,76.75944897759128,0.0,0.0,21928,0,76.072
2013-06-18,73.58,152.98504347626837,0.0,39.84,67.99850991891176,0.0,105.03,76.75944897759128,0.0,0.0,22027,0,76.672
2013-06-19,72.76,152.98504347626837,0.0,38.61,67.99850991891176,0.0,103.59,76.75944897759128,0.0,0.0,21708,0,75.852
2013-06-20,71.03,152.98504347626837,0.0,36.88,67.99850991891176,0.0,103.12,76.75944897759128,0.0,0.0,21289,0,74.122
2013-06-21,70.43,152.98504347626837,0.22399999999999998,37.41,67.99850991891176,0.0,102.03,76.75944897759128,0.0,0.0,21150,0,73.74600000000001
2013-06-24,69.73,152.98504347626837,0.0,36.65,67.99850991891176,0.0,101.78,76.75944897759128,0.0,0.0,20972,0,73.046
2013-06-25,70.24,152.98504347626837,0.0,37.43,67.99850991891176,0.0,101.66,76.75944897759128,0.0,0.0,21094,0,73.556
2013-06-26,70.87,152.98504347626837,0.0,38.02,67.99850991891176,0.0,102.07,76.75944897759128,0.0,0.0,21262,0,74.186
2013-06-27,71.17,152.98504347626837,0.0,38.28,67.99850991891176,0.49259899999999995,102.62,76.75944897759128,0.0,0.0,21367,0,74.486
2013-06-28,71.27,84.33652806553683,0.0,38.5,39.03028802097928,0.0,102.5,136.04729558174913,0.0,0.0,21458,0,74.586
2013-07-01,71.71,84.33652806553683,0.0,38.62,39.03028802097928,0.0,102.4,136.04729558174913,0.139,0.0,21486,0,75.026
2013-07-02,71.74,84.33652806553683,0.0,37.93,39.03028802097928,0.0,102.44,136.04729558174913,0.0,0.0,21467,0,75.056
2013-07-03,72.03,84.33652806553683,0.0,37.58,39.03028802097928,0.0,102.24,136.04729558174913,0.0,0.0,21450,0,75.346
2013-07-05,72.58,84.33652806553683,0.0,37.34,39.03028802097928,0.0,100.52,136.04729558174913,0.0,0.0,21254,0,75.896
2013-07-08,72.65,84.33652806553683,0.0,37.39,39.03028802097928,0.0,101.11,136.04729558174913,0.0,0.0,21342,0,75.96600000000001
2013-07-09,73.09,84.33652806553683,0.0,37.88,39.03028802097928,0.0,101.28,136.04729558174913,0.0,0.0,21421,0,76.406
2013-07-10,73.51,84.33652806553683,0.0,37.52,39.03028802097928,0.0,100.92,136.04729558174913,0.0,0.0,21393,0,76.82600000000001
2013-07-11,74.97,84.33652806553683,0.0,39.36,39.03028802097928,0.0,101.93,136.04729558174913,0.0,0.0,21726,0,78.286
2013-07-12,75.3,84.33652806553683,0.0,38.94,39.03028802097928,0.0,101.85,136.04729558174913,0.0,0.0,21726,0,78.616
2013-07-15,75.47,84.33652806553683,0.0,39.34,39.03028802097928,0.0,102.17,136.04729558174913,0.0,0.0,21800,0,78.786
2013-07-16,75.37,84.33652806553683,0.0,39.5,39.03028802097928,0.0,102.22,136.04729558174913,0.0,0.0,21804,0,78.686
2013-07-17,75.56,84.33652806553683,0.0,39.86,39.03028802097928,0.0,102.67,136.04729558174913,0.0,0.0,21896,0,78.876
2013-07-18,75.37,84.33652806553683,0.0,39.39,39.03028802097928,0.0,102.19,136.04729558174913,0.0,0.0,21796,0,78.686
2013-07-19,74.59,84.33652806553683,0.0,39.28,39.03028802097928,0.0,102.75,136.04729558174913,0.0,0.0,21802,0,77.906
2013-07-22,74.81,84.33652806553683,0.0,39.67,39.03028802097928,0.0,102.74,136.04729558174913,0.0,0.0,21835,0,78.126
2013-07-23,74.26,84.33652806553683,0.0,40.1,39.03028802097928,0.0,102.62,136.04729558174913,0.0,0.0,21789,0,77.57600000000001
2013-07-24,74.5,84.33652806553683,0.0,39.69,39.03028802097928,0.0,101.93,136.04729558174913,0.0,0.0,21699,0,77.816
2013-07-25,74.97,84.33652806553683,0.0,39.92,39.03028802097928,0.0,102.08,136.04729558174913,0.0,0.0,21768,0,78.286
2013-07-26,75.37,84.33652806553683,0.0,39.83,39.03028802097928,0.0,102.17,136.04729558174913,0.0,0.0,21810,0,78.686
2013-07-29,75.23,84.33652806553683,0.0,39.33,39.03028802097928,0.0,101.96,136.04729558174913,0.0,0.0,21751,0,78.546
2013-07-30,75.63,84.33652806553683,0.0,39.24,39.03028802097928,0.0,101.93,136.04729558174913,0.0,0.0,21777,0,78.946
2013-07-31,75.77,140.88726304426174,0.0,39.01,68.41212458897533,0.0,102.0,82.95253953098208,0.0,0.0,21804,0,79.086
2013-08-01,76.54,140.88726304426174,0.0,39.72,68.41212458897533,0.0,100.96,82.95253953098208,0.141,0.0,21875,0,79.85600000000001
2013-08-02,76.97,140.88726304426174,0.0,39.71,68.41212458897533,0.0,101.82,82.95253953098208,0.0,0.0,22006,0,80.286
2013-08-05,77.02,140.88726304426174,0.0,39.46,68.41212458897533,0.0,101.5,82.95253953098208,0.0,0.0,21970,0,80.336
2013-08-06,76.56,140.88726304426174,0.0,38.96,68.41212458897533,0.0,101.53,82.95253953098208,0.0,0.0,21873,0,79.876
2013-08-07,76.42,140.88726304426174,0.0,38.54,68.41212458897533,0.0,101.9,82.95253953098208,0.0,0.0,21856,0,79.736
2013-08-08,76.8,140.88726304426174,0.0,39.28,68.41212458897533,0.0,102.05,82.95253953098208,0.0,0.0,21972,0,80.116
2013-08-09,76.49,140.88726304426174,0.0,39.36,68.41212458897533,0.0,102.12,82.95253953098208,0.0,0.0,21940,0,79.806
2013-08-12,76.67,140.88726304426174,0.0,39.73,68.41212458897533,0.0,101.92,82.95253953098208,0.0,0.0,21974,0,79.986
2013-08-13,77.1,140.88726304426174,0.0,39.97,68.41212458897533,0.0,101.0,82.95253953098208,0.0,0.0,21975,0,80.416
2013-08-14,76.81,140.88726304426174,0.0,40.1,68.41212458897533,0.0,101.09,82.95253953098208,0.0,0.0,21950,0,80.126
2013-08-15,75.51,140.88726304426174,0.0,39.64,68.41212458897533,0.0,100.53,82.95253953098208,0.0,0.0,21689,0,78.82600000000001
2013-08-16,75.48,140.88726304426174,0.0,39.3,68.41212458897533,0.0,100.14,82.95253953098208,0.0,0.0,21629,0,78.796
2013-08-19,75.35,140.88726304426174,0.0,38.56,68.41212458897533,0.0,99.71,82.95253953098208,0.0,0.0,21525,0,78.666
2013-08-20,75.68,140.88726304426174,0.0,38.49,68.41212458897533,0.0,100.25,82.95253953098208,0.0,0.0,21611,0,78.99600000000001
2013-08-21,75.42,140.88726304426174,0.0,37.59,68.41212458897533,0.0,99.62,82.95253953098208,0.0,0.0,21461,0,78.736
2013-08-22,76.16,140.88726304426174,0.0,38.2,68.41212458897533,0.0,99.58,82.95253953098208,0.0,0.0,21603,0,79.476
2013-08-23,76.67,140.88726304426174,0.0,38.65,68.41212458897533,0.0,100.14,82.95253953098208,0.0,0.0,21752,0,79.986
