Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Cash,Capital,InOutCash,Bench
2018-06-11,QQQ,61.48885194980921,0.0,174.91,TLT,28.037105606408325,0.0,119.31,0,0.0,0.0,0.0,-784.3056788328046,13315,0,184.10999999999999
2018-06-12,QQQ,61.48885194980921,0.0,175.83,TLT,28.037105606408325,0.0,119.34,0,0.0,0.0,0.0,-784.3056788328046,13373,0,185.03
2018-06-13,QQQ,61.48885194980921,0.0,175.82,TLT,28.037105606408325,0.0,119.28,0,0.0,0.0,0.0,-784.3056788328046,13370,0,185.01999999999998
2018-06-14,QQQ,61.48885194980921,0.0,177.6,TLT,28.037105606408325,0.0,120.27,0,0.0,0.0,0.0,-784.3056788328046,13508,0,186.79999999999998
2018-06-15,QQQ,61.48885194980921,0.0,176.98,TLT,28.037105606408325,0.0,120.38,0,0.0,0.0,0.0,-784.3056788328046,13473,0,186.17999999999998
2018-06-18,QQQ,61.48885194980921,0.37799999999999995,176.5,TLT,28.037105606408325,0.0,120.27,0,0.0,0.0,0.0,-784.3056788328046,13440,0,186.078
2018-06-19,QQQ,61.48885194980921,0.0,176.0,TLT,28.037105606408325,0.0,120.97,0,0.0,0.0,0.0,-784.3056788328046,13429,0,185.578
2018-06-20,QQQ,61.48885194980921,0.0,177.25,TLT,28.037105606408325,0.0,119.91,0,0.0,0.0,0.0,-784.3056788328046,13476,0,186.828
2018-06-21,QQQ,61.48885194980921,0.0,175.71,TLT,28.037105606408325,0.0,120.54,0,0.0,0.0,0.0,-784.3056788328046,13399,0,185.288
2018-06-22,QQQ,61.48885194980921,0.0,175.32,TLT,28.037105606408325,0.0,120.53,0,0.0,0.0,0.0,-784.3056788328046,13375,0,184.898
2018-06-25,QQQ,61.48885194980921,0.0,171.37,TLT,28.037105606408325,0.0,120.8,0,0.0,0.0,0.0,-784.3056788328046,13139,0,180.948
2018-06-26,QQQ,61.48885194980921,0.0,172.07,TLT,28.037105606408325,0.0,120.97,0,0.0,0.0,0.0,-784.3056788328046,13187,0,181.648
2018-06-27,QQQ,61.48885194980921,0.0,169.73,TLT,28.037105606408325,0.0,122.11,0,0.0,0.0,0.0,-784.3056788328046,13075,0,179.308
2018-06-28,QQQ,61.48885194980921,0.0,171.19,TLT,28.037105606408325,0.0,122.14,0,0.0,0.0,0.0,-784.3056788328046,13166,0,180.768
2018-06-29,QQQ,61.56640300241259,0.0,171.65,TLT,28.216880952130623,0.0,121.72,0,0.0,0.0,0.0,-792.5904806523098,13209,0,181.228
2018-07-02,QQQ,61.56640300241259,0.0,172.8,TLT,28.216880952130623,0.275,121.35,0,0.0,0.0,0.0,-792.5904806523098,13270,0,182.37800000000001
2018-07-03,QQQ,61.56640300241259,0.0,170.8,TLT,28.216880952130623,0.0,122.0,0,0.0,0.0,0.0,-792.5904806523098,13165,0,180.37800000000001
2018-07-05,QQQ,61.56640300241259,0.0,172.92,TLT,28.216880952130623,0.0,122.35,0,0.0,0.0,0.0,-792.5904806523098,13305,0,182.498
2018-07-06,QQQ,61.56640300241259,0.0,175.61,TLT,28.216880952130623,0.0,122.75,0,0.0,0.0,0.0,-792.5904806523098,13482,0,185.18800000000002
2018-07-09,QQQ,61.56640300241259,0.0,177.19,TLT,28.216880952130623,0.0,121.96,0,0.0,0.0,0.0,-792.5904806523098,13557,0,186.768
2018-07-10,QQQ,61.56640300241259,0.0,177.32,TLT,28.216880952130623,0.0,121.95,0,0.0,0.0,0.0,-792.5904806523098,13565,0,186.898
2018-07-11,QQQ,61.56640300241259,0.0,176.42,TLT,28.216880952130623,0.0,122.42,0,0.0,0.0,0.0,-792.5904806523098,13523,0,185.998
2018-07-12,QQQ,61.56640300241259,0.0,179.46,TLT,28.216880952130623,0.0,122.41,0,0.0,0.0,0.0,-792.5904806523098,13710,0,189.038
2018-07-13,QQQ,61.56640300241259,0.0,179.61,TLT,28.216880952130623,0.0,122.72,0,0.0,0.0,0.0,-792.5904806523098,13728,0,189.18800000000002
2018-07-16,QQQ,61.56640300241259,0.0,179.18,TLT,28.216880952130623,0.0,122.21,0,0.0,0.0,0.0,-792.5904806523098,13687,0,188.758
2018-07-17,QQQ,61.56640300241259,0.0,180.27,TLT,28.216880952130623,0.0,121.98,0,0.0,0.0,0.0,-792.5904806523098,13747,0,189.848
2018-07-18,QQQ,61.56640300241259,0.0,179.93,TLT,28.216880952130623,0.0,121.49,0,0.0,0.0,0.0,-792.5904806523098,13713,0,189.508
2018-07-19,QQQ,61.56640300241259,0.0,179.03,TLT,28.216880952130623,0.0,122.26,0,0.0,0.0,0.0,-792.5904806523098,13679,0,188.608
2018-07-20,QQQ,61.56640300241259,0.0,178.99,TLT,28.216880952130623,0.0,120.76,0,0.0,0.0,0.0,-792.5904806523098,13634,0,188.568
2018-07-23,QQQ,61.56640300241259,0.0,179.56,TLT,28.216880952130623,0.0,119.27,0,0.0,0.0,0.0,-792.5904806523098,13627,0,189.138
2018-07-24,QQQ,61.56640300241259,0.0,180.3,TLT,28.216880952130623,0.0,119.68,0,0.0,0.0,0.0,-792.5904806523098,13684,0,189.87800000000001
2018-07-25,QQQ,61.56640300241259,0.0,182.82,TLT,28.216880952130623,0.0,119.49,0,0.0,0.0,0.0,-792.5904806523098,13834,0,192.398
2018-07-26,QQQ,61.56640300241259,0.0,180.05,TLT,28.216880952130623,0.0,119.26,0,0.0,0.0,0.0,-792.5904806523098,13657,0,189.62800000000001
2018-07-27,QQQ,61.56640300241259,0.0,177.62,TLT,28.216880952130623,0.0,119.46,0,0.0,0.0,0.0,-792.5904806523098,13513,0,187.198
2018-07-30,QQQ,61.56640300241259,0.0,175.11,TLT,28.216880952130623,0.0,119.05,0,0.0,0.0,0.0,-792.5904806523098,13347,0,184.68800000000002
2018-07-31,QQQ,60.999696943628585,0.0,176.45,TLT,29.22392540395623,0.0,119.7,0,0.0,0.0,0.0,-807.2547394277454,13454,0,186.028
2018-08-01,QQQ,60.999696943628585,0.0,177.12,TLT,29.22392540395623,0.267,118.46,0,0.0,0.0,0.0,-807.2547394277454,13458,0,186.698
2018-08-02,QQQ,60.999696943628585,0.0,179.53,TLT,29.22392540395623,0.0,118.63,0,0.0,0.0,0.0,-807.2547394277454,13610,0,189.108
2018-08-03,QQQ,60.999696943628585,0.0,180.08,TLT,29.22392540395623,0.0,119.22,0,0.0,0.0,0.0,-807.2547394277454,13661,0,189.65800000000002
2018-08-06,QQQ,60.999696943628585,0.0,181.14,TLT,29.22392540395623,0.0,119.29,0,0.0,0.0,0.0,-807.2547394277454,13728,0,190.718
2018-08-07,QQQ,60.999696943628585,0.0,181.8,TLT,29.22392540395623,0.0,118.67,0,0.0,0.0,0.0,-807.2547394277454,13750,0,191.37800000000001
2018-08-08,QQQ,60.999696943628585,0.0,182.02,TLT,29.22392540395623,0.0,118.79,0,0.0,0.0,0.0,-807.2547394277454,13767,0,191.598
2018-08-09,QQQ,60.999696943628585,0.0,181.91,TLT,29.22392540395623,0.0,119.79,0,0.0,0.0,0.0,-807.2547394277454,13789,0,191.488
2018-08-10,QQQ,60.999696943628585,0.0,180.52,TLT,29.22392540395623,0.0,120.66,0,0.0,0.0,0.0,-807.2547394277454,13730,0,190.098
2018-08-13,QQQ,60.999696943628585,0.0,180.32,TLT,29.22392540395623,0.0,120.41,0,0.0,0.0,0.0,-807.2547394277454,13711,0,189.898
2018-08-14,QQQ,60.999696943628585,0.0,181.45,TLT,29.22392540395623,0.0,120.14,0,0.0,0.0,0.0,-807.2547394277454,13772,0,191.028
2018-08-15,QQQ,60.999696943628585,0.0,179.23,TLT,29.22392540395623,0.0,120.84,0,0.0,0.0,0.0,-807.2547394277454,13657,0,188.808
2018-08-16,QQQ,60.999696943628585,0.0,179.82,TLT,29.22392540395623,0.0,120.83,0,0.0,0.0,0.0,-807.2547394277454,13692,0,189.398
2018-08-17,QQQ,60.999696943628585,0.0,179.86,TLT,29.22392540395623,0.0,120.98,0,0.0,0.0,0.0,-807.2547394277454,13699,0,189.43800000000002
2018-08-20,QQQ,60.999696943628585,0.0,179.7,TLT,29.22392540395623,0.0,121.79,0,0.0,0.0,0.0,-807.2547394277454,13713,0,189.278
2018-08-21,QQQ,60.999696943628585,0.0,180.36,TLT,29.22392540395623,0.0,121.38,0,0.0,0.0,0.0,-807.2547394277454,13741,0,189.93800000000002
2018-08-22,QQQ,60.999696943628585,0.0,181.06,TLT,29.22392540395623,0.0,121.86,0,0.0,0.0,0.0,-807.2547394277454,13798,0,190.638
2018-08-23,QQQ,60.999696943628585,0.0,180.8,TLT,29.22392540395623,0.0,122.05,0,0.0,0.0,0.0,-807.2547394277454,13788,0,190.37800000000001
2018-08-24,QQQ,60.999696943628585,0.0,182.48,TLT,29.22392540395623,0.0,122.29,0,0.0,0.0,0.0,-807.2547394277454,13897,0,192.058
2018-08-27,QQQ,60.999696943628585,0.0,184.34,TLT,29.22392540395623,0.0,121.59,0,0.0,0.0,0.0,-807.2547394277454,13990,0,193.918
2018-08-28,QQQ,60.999696943628585,0.0,184.61,TLT,29.22392540395623,0.0,120.86,0,0.0,0.0,0.0,-807.2547394277454,13985,0,194.18800000000002
2018-08-29,QQQ,60.999696943628585,0.0,186.74,TLT,29.22392540395623,0.0,121.02,0,0.0,0.0,0.0,-807.2547394277454,14120,0,196.318
2018-08-30,QQQ,60.999696943628585,0.0,186.41,TLT,29.22392540395623,0.0,121.28,0,0.0,0.0,0.0,-807.2547394277454,14107,0,195.988
2018-08-31,QQQ,60.521215872504925,0.0,186.65,TLT,30.341261209470982,0.0,121.0,0,0.0,0.0,0.0,-847.221370695229,14120,0,196.228
2018-09-04,QQQ,60.521215872504925,0.0,185.85,TLT,30.341261209470982,0.272,120.03,0,0.0,0.0,0.0,-847.221370695229,14042,0,195.428
2018-09-05,QQQ,60.521215872504925,0.0,183.45,TLT,30.341261209470982,0.0,119.71,0,0.0,0.0,0.0,-847.221370695229,13887,0,193.028
2018-09-06,QQQ,60.521215872504925,0.0,181.81,TLT,30.341261209470982,0.0,120.15,0,0.0,0.0,0.0,-847.221370695229,13801,0,191.388
2018-09-07,QQQ,60.521215872504925,0.0,181.11,TLT,30.341261209470982,0.0,119.13,0,0.0,0.0,0.0,-847.221370695229,13728,0,190.68800000000002
2018-09-10,QQQ,60.521215872504925,0.0,181.72,TLT,30.341261209470982,0.0,119.57,0,0.0,0.0,0.0,-847.221370695229,13778,0,191.298
2018-09-11,QQQ,60.521215872504925,0.0,183.12,TLT,30.341261209470982,0.0,118.66,0,0.0,0.0,0.0,-847.221370695229,13835,0,192.698
2018-09-12,QQQ,60.521215872504925,0.0,182.58,TLT,30.341261209470982,0.0,118.94,0,0.0,0.0,0.0,-847.221370695229,13811,0,192.15800000000002
2018-09-13,QQQ,60.521215872504925,0.0,184.53,TLT,30.341261209470982,0.0,119.12,0,0.0,0.0,0.0,-847.221370695229,13935,0,194.108
2018-09-14,QQQ,60.521215872504925,0.0,183.99,TLT,30.341261209470982,0.0,118.55,0,0.0,0.0,0.0,-847.221370695229,13885,0,193.568
2018-09-17,QQQ,60.521215872504925,0.0,181.34,TLT,30.341261209470982,0.0,118.55,0,0.0,0.0,0.0,-847.221370695229,13724,0,190.918
2018-09-18,QQQ,60.521215872504925,0.0,182.84,TLT,30.341261209470982,0.0,117.31,0,0.0,0.0,0.0,-847.221370695229,13777,0,192.418
2018-09-19,QQQ,60.521215872504925,0.0,182.7,TLT,30.341261209470982,0.0,116.61,0,0.0,0.0,0.0,-847.221370695229,13748,0,192.278
2018-09-20,QQQ,60.521215872504925,0.0,184.72,TLT,30.341261209470982,0.0,117.15,0,0.0,0.0,0.0,-847.221370695229,13886,0,194.298
2018-09-21,QQQ,60.521215872504925,0.0,183.71,TLT,30.341261209470982,0.0,117.1,0,0.0,0.0,0.0,-847.221370695229,13824,0,193.288
2018-09-24,QQQ,60.521215872504925,0.33,183.89,TLT,30.341261209470982,0.0,116.8,0,0.0,0.0,0.0,-847.221370695229,13825,0,193.79799999999997
2018-09-25,QQQ,60.521215872504925,0.0,184.14,TLT,30.341261209470982,0.0,116.68,0,0.0,0.0,0.0,-847.221370695229,13837,0,194.04799999999997
2018-09-26,QQQ,60.521215872504925,0.0,184.27,TLT,30.341261209470982,0.0,117.5,0,0.0,0.0,0.0,-847.221370695229,13870,0,194.178
2018-09-27,QQQ,60.521215872504925,0.0,185.83,TLT,30.341261209470982,0.0,117.58,0,0.0,0.0,0.0,-847.221370695229,13966,0,195.738
2018-09-28,QQQ,60.19457396049447,0.0,185.79,TLT,30.99389201193048,0.0,117.27,0,0.0,0.0,0.0,-838.7662422090209,13979,0,195.69799999999998
2018-10-01,QQQ,60.19457396049447,0.0,186.17,TLT,30.99389201193048,0.261,116.15,0,0.0,0.0,0.0,-838.7662422090209,13967,0,196.07799999999997
2018-10-02,QQQ,60.19457396049447,0.0,185.75,TLT,30.99389201193048,0.0,116.86,0,0.0,0.0,0.0,-838.7662422090209,13964,0,195.658
2018-10-03,QQQ,60.19457396049447,0.0,185.95,TLT,30.99389201193048,0.0,114.83,0,0.0,0.0,0.0,-838.7662422090209,13913,0,195.85799999999998
2018-10-04,QQQ,60.19457396049447,0.0,182.38,TLT,30.99389201193048,0.0,114.02,0,0.0,0.0,0.0,-838.7662422090209,13673,0,192.28799999999998
2018-10-05,QQQ,60.19457396049447,0.0,180.15,TLT,30.99389201193048,0.0,113.04,0,0.0,0.0,0.0,-838.7662422090209,13508,0,190.058
2018-10-08,QQQ,60.19457396049447,0.0,179.05,TLT,30.99389201193048,0.0,112.66,0,0.0,0.0,0.0,-838.7662422090209,13430,0,188.958
2018-10-09,QQQ,60.19457396049447,0.0,179.63,TLT,30.99389201193048,0.0,113.8,0,0.0,0.0,0.0,-838.7662422090209,13501,0,189.53799999999998
2018-10-10,QQQ,60.19457396049447,0.0,171.73,TLT,30.99389201193048,0.0,113.49,0,0.0,0.0,0.0,-838.7662422090209,13015,0,181.63799999999998
2018-10-11,QQQ,60.19457396049447,0.0,169.6,TLT,30.99389201193048,0.0,114.87,0,0.0,0.0,0.0,-838.7662422090209,12930,0,179.50799999999998
2018-10-12,QQQ,60.19457396049447,0.0,174.32,TLT,30.99389201193048,0.0,114.47,0,0.0,0.0,0.0,-838.7662422090209,13202,0,184.22799999999998
2018-10-15,QQQ,60.19457396049447,0.0,172.21,TLT,30.99389201193048,0.0,114.42,0,0.0,0.0,0.0,-838.7662422090209,13073,0,182.118
2018-10-16,QQQ,60.19457396049447,0.0,177.22,TLT,30.99389201193048,0.0,114.68,0,0.0,0.0,0.0,-838.7662422090209,13383,0,187.128
2018-10-17,QQQ,60.19457396049447,0.0,177.29,TLT,30.99389201193048,0.0,114.0,0,0.0,0.0,0.0,-838.7662422090209,13366,0,187.19799999999998
2018-10-18,QQQ,60.19457396049447,0.0,173.18,TLT,30.99389201193048,0.0,113.96,0,0.0,0.0,0.0,-838.7662422090209,13117,0,183.088
2018-10-19,QQQ,60.19457396049447,0.0,173.02,TLT,30.99389201193048,0.0,113.71,0,0.0,0.0,0.0,-838.7662422090209,13100,0,182.928
2018-10-22,QQQ,60.19457396049447,0.0,173.91,TLT,30.99389201193048,0.0,113.56,0,0.0,0.0,0.0,-838.7662422090209,13149,0,183.81799999999998
2018-10-23,QQQ,60.19457396049447,0.0,173.27,TLT,30.99389201193048,0.0,113.92,0,0.0,0.0,0.0,-838.7662422090209,13121,0,183.178
2018-10-24,QQQ,60.19457396049447,0.0,165.34,TLT,30.99389201193048,0.0,114.78,0,0.0,0.0,0.0,-838.7662422090209,12671,0,175.248
2018-10-25,QQQ,60.19457396049447,0.0,171.06,TLT,30.99389201193048,0.0,114.3,0,0.0,0.0,0.0,-838.7662422090209,13000,0,180.968
2018-10-26,QQQ,60.19457396049447,0.0,166.66,TLT,30.99389201193048,0.0,114.99,0,0.0,0.0,0.0,-838.7662422090209,12757,0,176.56799999999998
2018-10-29,QQQ,60.19457396049447,0.0,163.23,TLT,30.99389201193048,0.0,114.73,0,0.0,0.0,0.0,-838.7662422090209,12542,0,173.13799999999998
2018-10-30,QQQ,60.19457396049447,0.0,165.92,TLT,30.99389201193048,0.0,114.16,0,0.0,0.0,0.0,-838.7662422090209,12686,0,175.82799999999997
2018-10-31,TLT,118.20539486546267,0.0,113.58,GLD,29.14843410512212,0.0,115.15,0,0.0,0.0,0.0,-3872.8179083132454,12909,0,179.72799999999998
2018-11-01,TLT,118.20539486546267,0.275,113.41,GLD,29.14843410512212,0.0,116.63,0,0.0,0.0,0.0,-3872.8179083132454,12932,0,181.968
2018-11-02,TLT,118.20539486546267,0.0,112.0,GLD,29.14843410512212,0.0,116.65,0,0.0,0.0,0.0,-3872.8179083132454,12766,0,179.28799999999998
2018-11-05,TLT,118.20539486546267,0.0,112.44,GLD,29.14843410512212,0.0,116.37,0,0.0,0.0,0.0,-3872.8179083132454,12810,0,178.868
2018-11-06,TLT,118.20539486546267,0.0,112.37,GLD,29.14843410512212,0.0,116.04,0,0.0,0.0,0.0,-3872.8179083132454,12792,0,180.148
2018-11-07,TLT,118.20539486546267,0.0,112.52,GLD,29.14843410512212,0.0,116.03,0,0.0,0.0,0.0,-3872.8179083132454,12809,0,185.488
2018-11-08,TLT,118.20539486546267,0.0,112.51,GLD,29.14843410512212,0.0,115.78,0,0.0,0.0,0.0,-3872.8179083132454,12801,0,184.368
2018-11-09,TLT,118.20539486546267,0.0,113.35,GLD,29.14843410512212,0.0,114.48,0,0.0,0.0,0.0,-3872.8179083132454,12862,0,181.428
2018-11-12,TLT,118.20539486546267,0.0,114.09,GLD,29.14843410512212,0.0,113.66,0,0.0,0.0,0.0,-3872.8179083132454,12926,0,176.238
2018-11-13,TLT,118.20539486546267,0.0,114.02,GLD,29.14843410512212,0.0,113.7,0,0.0,0.0,0.0,-3872.8179083132454,12919,0,176.378
2018-11-14,TLT,118.20539486546267,0.0,114.09,GLD,29.14843410512212,0.0,114.64,0,0.0,0.0,0.0,-3872.8179083132454,12954,0,175.10799999999998
2018-11-15,TLT,118.20539486546267,0.0,114.04,GLD,29.14843410512212,0.0,114.77,0,0.0,0.0,0.0,-3872.8179083132454,12952,0,177.998
2018-11-16,TLT,118.20539486546267,0.0,114.7,GLD,29.14843410512212,0.0,115.62,0,0.0,0.0,0.0,-3872.8179083132454,13055,0,177.408
2018-11-19,TLT,118.20539486546267,0.0,115.02,GLD,29.14843410512212,0.0,115.67,0,0.0,0.0,0.0,-3872.8179083132454,13094,0,171.968
2018-11-20,TLT,118.20539486546267,0.0,115.06,GLD,29.14843410512212,0.0,115.67,0,0.0,0.0,0.0,-3872.8179083132454,13099,0,169.06799999999998
2018-11-21,TLT,118.20539486546267,0.0,115.02,GLD,29.14843410512212,0.0,115.86,0,0.0,0.0,0.0,-3872.8179083132454,13100,0,170.278
2018-11-23,TLT,118.20539486546267,0.0,115.14,GLD,29.14843410512212,0.0,115.77,0,0.0,0.0,0.0,-3872.8179083132454,13111,0,169.118
2018-11-26,TLT,118.20539486546267,0.0,114.88,GLD,29.14843410512212,0.0,115.64,0,0.0,0.0,0.0,-3872.8179083132454,13077,0,172.79799999999997
2018-11-27,TLT,118.20539486546267,0.0,115.01,GLD,29.14843410512212,0.0,114.95,0,0.0,0.0,0.0,-3872.8179083132454,13072,0,173.34799999999998
2018-11-28,TLT,118.20539486546267,0.0,114.45,GLD,29.14843410512212,0.0,115.38,0,0.0,0.0,0.0,-3872.8179083132454,13018,0,178.60799999999998
2018-11-29,TLT,118.20539486546267,0.0,114.9,GLD,29.14843410512212,0.0,115.74,0,0.0,0.0,0.0,-3872.8179083132454,13082,0,178.058
2018-11-30,TLT,118.63354930187981,0.0,115.33,GLD,29.60448165350917,0.0,115.54,0,0.0,0.0,0.0,-3946.732857976673,13155,0,179.278
2018-12-03,TLT,118.63354930187981,0.267,115.88,GLD,29.60448165350917,0.0,116.41,0,0.0,0.0,0.0,-3946.732857976673,13246,0,182.238
2018-12-04,TLT,118.63354930187981,0.0,117.82,GLD,29.60448165350917,0.0,117.12,0,0.0,0.0,0.0,-3946.732857976673,13497,0,175.628
2018-12-06,TLT,118.63354930187981,0.0,118.19,GLD,29.60448165350917,0.0,117.14,0,0.0,0.0,0.0,-3946.732857976673,13542,0,176.79799999999997
2018-12-07,TLT,118.63354930187981,0.0,118.41,GLD,29.60448165350917,0.0,118.09,0,0.0,0.0,0.0,-3946.732857976673,13596,0,171.28799999999998
2018-12-10,TLT,118.63354930187981,0.0,118.9,GLD,29.60448165350917,0.0,117.68,0,0.0,0.0,0.0,-3946.732857976673,13642,0,172.97799999999998
2018-12-11,TLT,118.63354930187981,0.0,118.88,GLD,29.60448165350917,0.0,117.54,0,0.0,0.0,0.0,-3946.732857976673,13636,0,173.518
2018-12-12,TLT,118.63354930187981,0.0,118.35,GLD,29.60448165350917,0.0,117.79,0,0.0,0.0,0.0,-3946.732857976673,13580,0,174.958
2018-12-13,TLT,118.63354930187981,0.0,118.07,GLD,29.60448165350917,0.0,117.53,0,0.0,0.0,0.0,-3946.732857976673,13539,0,175.00799999999998
2018-12-14,TLT,118.63354930187981,0.0,118.48,GLD,29.60448165350917,0.0,117.06,0,0.0,0.0,0.0,-3946.732857976673,13574,0,170.988
2018-12-17,TLT,118.63354930187981,0.0,119.17,GLD,29.60448165350917,0.0,117.87,0,0.0,0.0,0.0,-3946.732857976673,13680,0,167.338
2018-12-18,TLT,118.63354930187981,0.282,119.6,GLD,29.60448165350917,0.0,118.15,0,0.0,0.0,0.0,-3946.732857976673,13739,0,168.32799999999997
2018-12-19,TLT,118.63354930187981,0.0,121.18,GLD,29.60448165350917,0.0,117.43,0,0.0,0.0,0.0,-3946.732857976673,13905,0,164.438
2018-12-20,TLT,118.63354930187981,0.0,120.74,GLD,29.60448165350917,0.0,119.24,0,0.0,0.0,0.0,-3946.732857976673,13907,0,162.19799999999998
2018-12-21,TLT,118.63354930187981,0.0,120.72,GLD,29.60448165350917,0.0,118.72,0,0.0,0.0,0.0,-3946.732857976673,13889,0,157.47799999999998
2018-12-24,TLT,118.63354930187981,0.0,121.32,GLD,29.60448165350917,0.0,120.02,0,0.0,0.0,0.0,-3946.732857976673,13999,0,153.829
2018-12-26,TLT,118.63354930187981,0.0,120.02,GLD,29.60448165350917,0.0,119.66,0,0.0,0.0,0.0,-3946.732857976673,13834,0,162.78900000000002
2018-12-27,TLT,118.63354930187981,0.0,120.04,GLD,29.60448165350917,0.0,120.57,0,0.0,0.0,0.0,-3946.732857976673,13863,0,163.37900000000002
2018-12-28,TLT,118.63354930187981,0.0,121.05,GLD,29.60448165350917,0.0,121.06,0,0.0,0.0,0.0,-3946.732857976673,13997,0,163.299
2018-12-31,TLT,45.30348598805191,0.0,121.51,GLD,45.40063160749021,0.0,121.25,QQQ,36.60038883675039,0.0,154.26,-2540.689191880704,14114,0,164.589
2019-01-02,TLT,45.30348598805191,0.0,122.15,GLD,45.40063160749021,0.0,121.33,QQQ,36.60038883675039,0.0,154.88,-2540.689191880704,14170,0,165.209
2019-01-03,TLT,45.30348598805191,0.0,123.54,GLD,45.40063160749021,0.0,122.43,QQQ,36.60038883675039,0.0,149.82,-2540.689191880704,14097,0,160.149
2019-01-04,TLT,45.30348598805191,0.0,122.11,GLD,45.40063160749021,0.0,121.44,QQQ,36.60038883675039,0.0,156.23,-2540.689191880704,14222,0,166.559
2019-01-07,TLT,45.30348598805191,0.0,121.75,GLD,45.40063160749021,0.0,121.86,QQQ,36.60038883675039,0.0,158.09,-2540.689191880704,14293,0,168.419
2019-01-08,TLT,45.30348598805191,0.0,121.43,GLD,45.40063160749021,0.0,121.53,QQQ,36.60038883675039,0.0,159.52,-2540.689191880704,14316,0,169.84900000000002
2019-01-09,TLT,45.30348598805191,0.0,121.24,GLD,45.40063160749021,0.0,122.31,QQQ,36.60038883675039,0.0,160.82,-2540.689191880704,14390,0,171.149
2019-01-10,TLT,45.30348598805191,0.0,120.46,GLD,45.40063160749021,0.0,121.59,QQQ,36.60038883675039,0.0,161.28,-2540.689191880704,14339,0,171.609
2019-01-11,TLT,45.30348598805191,0.0,120.93,GLD,45.40063160749021,0.0,121.8,QQQ,36.60038883675039,0.0,160.69,-2540.689191880704,14348,0,171.019
2019-01-14,TLT,45.30348598805191,0.0,120.48,GLD,45.40063160749021,0.0,122.09,QQQ,36.60038883675039,0.0,159.27,-2540.689191880704,14289,0,169.59900000000002
2019-01-15,TLT,45.30348598805191,0.0,120.04,GLD,45.40063160749021,0.0,121.88,QQQ,36.60038883675039,0.0,162.38,-2540.689191880704,14374,0,172.709
2019-01-16,TLT,45.30348598805191,0.0,120.16,GLD,45.40063160749021,0.0,122.27,QQQ,36.60038883675039,0.0,162.35,-2540.689191880704,14396,0,172.679
2019-01-17,TLT,45.30348598805191,0.0,120.19,GLD,45.40063160749021,0.0,122.11,QQQ,36.60038883675039,0.0,163.63,-2540.689191880704,14437,0,173.959
2019-01-18,TLT,45.30348598805191,0.0,119.56,GLD,45.40063160749021,0.0,121.02,QQQ,36.60038883675039,0.0,165.25,-2540.689191880704,14418,0,175.579
2019-01-22,TLT,45.30348598805191,0.0,120.37,GLD,45.40063160749021,0.0,121.45,QQQ,36.60038883675039,0.0,161.94,-2540.689191880704,14353,0,172.269
2019-01-23,TLT,45.30348598805191,0.0,120.32,GLD,45.40063160749021,0.0,121.28,QQQ,36.60038883675039,0.0,162.15,-2540.689191880704,14351,0,172.479
2019-01-24,TLT,45.30348598805191,0.0,121.11,GLD,45.40063160749021,0.0,121.09,QQQ,36.60038883675039,0.0,163.2,-2540.689191880704,14416,0,173.529
2019-01-25,TLT,45.30348598805191,0.0,120.53,GLD,45.40063160749021,0.0,122.86,QQQ,36.60038883675039,0.0,165.15,-2540.689191880704,14542,0,175.479
2019-01-28,TLT,45.30348598805191,0.0,120.41,GLD,45.40063160749021,0.0,123.29,QQQ,36.60038883675039,0.0,163.11,-2540.689191880704,14481,0,173.43900000000002
2019-01-29,TLT,45.30348598805191,0.0,121.02,GLD,45.40063160749021,0.0,123.98,QQQ,36.60038883675039,0.0,161.57,-2540.689191880704,14484,0,171.899
2019-01-30,TLT,45.30348598805191,0.0,120.93,GLD,45.40063160749021,0.0,124.69,QQQ,36.60038883675039,0.0,165.68,-2540.689191880704,14662,0,176.00900000000001
2019-01-31,TLT,47.32879476775183,0.0,121.97,GLD,46.274092968518566,0.0,124.75,QQQ,35.20879441937283,0.0,168.16,-2664.3198913027827,14801,0,178.489
2019-02-01,TLT,47.32879476775183,0.275,120.96,GLD,46.274092968518566,0.0,124.5,QQQ,35.20879441937283,0.0,167.45,-2664.3198913027827,14717,0,177.779
2019-02-04,TLT,47.32879476775183,0.0,120.42,GLD,46.274092968518566,0.0,123.96,QQQ,35.20879441937283,0.0,169.53,-2664.3198913027827,14740,0,179.859
2019-02-05,TLT,47.32879476775183,0.0,120.97,GLD,46.274092968518566,0.0,124.28,QQQ,35.20879441937283,0.0,171.03,-2664.3198913027827,14833,0,181.359
2019-02-06,TLT,47.32879476775183,0.0,121.03,GLD,46.274092968518566,0.0,123.44,QQQ,35.20879441937283,0.0,170.52,-2664.3198913027827,14779,0,180.84900000000002
2019-02-07,TLT,47.32879476775183,0.0,121.83,GLD,46.274092968518566,0.0,123.74,QQQ,35.20879441937283,0.0,168.23,-2664.3198913027827,14750,0,178.559
2019-02-08,TLT,47.32879476775183,0.0,122.35,GLD,46.274092968518566,0.0,124.21,QQQ,35.20879441937283,0.0,168.56,-2664.3198913027827,14808,0,178.889
2019-02-11,TLT,47.32879476775183,0.0,121.87,GLD,46.274092968518566,0.0,123.6,QQQ,35.20879441937283,0.0,168.4,-2664.3198913027827,14752,0,178.729
