Date,On_Price_VYM,On_Shares_VYM,On_Dividend_VYM,Off_Price_IEI,Off_Shares_IEI,Off_Dividend_IEI,Cash,Capital,InOutCash,Bench
2013-11-11,61.03,174.88285001988197,0.0,121.17,51.26081328568459,0.0,0.0,16884,0,177.899
2013-11-12,60.91,174.88285001988197,0.0,121.06,51.26081328568459,0.0,0.0,16857,0,177.659
2013-11-13,61.25,174.88285001988197,0.0,121.35,51.26081328568459,0.0,0.0,16932,0,178.349
2013-11-14,61.42,174.88285001988197,0.0,121.7,51.26081328568459,0.0,0.0,16979,0,179.01899999999998
2013-11-15,61.73,174.88285001988197,0.0,121.67,51.26081328568459,0.0,0.0,17032,0,179.887
2013-11-18,61.64,174.88285001988197,0.0,121.84,51.26081328568459,0.0,0.0,17025,0,180.027
2013-11-19,61.56,174.88285001988197,0.0,121.64,51.26081328568459,0.0,0.0,17001,0,179.917
2013-11-20,61.31,174.88285001988197,0.0,121.53,51.26081328568459,0.0,0.0,16951,0,179.357
2013-11-21,61.7,174.88285001988197,0.0,121.57,51.26081328568459,0.0,0.0,17022,0,180.447
2013-11-22,61.92,174.88285001988197,0.0,121.66,51.26081328568459,0.0,0.0,17065,0,180.987
2013-11-25,61.82,174.88285001988197,0.0,121.73,51.26081328568459,0.0,0.0,17051,0,181.197
2013-11-26,61.64,174.88285001988197,0.0,121.83,51.26081328568459,0.0,0.0,17024,0,181.087
2013-11-27,61.67,174.88285001988197,0.0,121.75,51.26081328568459,0.0,0.0,17026,0,181.43699999999998
2013-11-29,61.61,233.38023350525847,0.0,121.75,21.690106797416885,0.0,0.0,17019,0,181.307
2013-12-02,61.37,233.38023350525847,0.0,121.39,21.690106797416885,0.09300000000000001,0.0,16955,0,180.50699999999998
2013-12-03,61.23,233.38023350525847,0.0,121.5,21.690106797416885,0.0,0.0,16925,0,179.577
2013-12-04,61.2,233.38023350525847,0.0,121.28,21.690106797416885,0.0,0.0,16913,0,179.34699999999998
2013-12-05,60.82,233.38023350525847,0.0,121.12,21.690106797416885,0.0,0.0,16821,0,178.707
2013-12-06,61.6,233.38023350525847,0.0,121.06,21.690106797416885,0.0,0.0,17002,0,180.74699999999999
2013-12-09,61.77,233.38023350525847,0.0,121.08,21.690106797416885,0.0,0.0,17042,0,180.81699999999998
2013-12-10,61.48,233.38023350525847,0.0,121.29,21.690106797416885,0.0,0.0,16979,0,180.307
2013-12-11,60.82,233.38023350525847,0.0,121.12,21.690106797416885,0.0,0.0,16821,0,178.897
2013-12-12,60.61,233.38023350525847,0.0,120.89,21.690106797416885,0.0,0.0,16767,0,178.057
2013-12-13,60.59,233.38023350525847,0.0,120.87,21.690106797416885,0.0,0.0,16762,0,178.237
2013-12-16,60.96,233.38023350525847,0.0,120.92,21.690106797416885,0.0,0.0,16849,0,179.487
2013-12-17,60.76,233.38023350525847,0.0,121.11,21.690106797416885,0.0,0.0,16807,0,179.367
2013-12-18,61.79,233.38023350525847,0.0,120.91,21.690106797416885,0.0,0.0,17043,0,182.34699999999998
2013-12-19,61.64,233.38023350525847,0.0,120.57,21.690106797416885,0.0,0.0,17000,0,182.46699999999998
2013-12-20,61.4,233.38023350525847,0.532,120.45,21.690106797416885,0.0,0.0,16942,0,182.992
2013-12-23,61.49,233.38023350525847,0.0,120.33,21.690106797416885,0.0,0.0,16960,0,183.602
2013-12-24,61.77,233.38023350525847,0.0,120.09,21.690106797416885,0.0,0.0,17020,0,184.142
2013-12-26,62.12,233.38023350525847,0.0,120.01,21.690106797416885,0.096,0.0,17100,0,185.442
2013-12-27,62.21,233.38023350525847,0.0,120.0,21.690106797416885,0.0,0.0,17121,0,185.452
2013-12-30,62.21,233.38023350525847,0.0,120.17,21.690106797416885,0.0,0.0,17125,0,185.572
2013-12-31,62.32,194.2698852606369,0.0,120.03,42.94886582077253,0.0,0.0,17262,0,186.452
2014-01-02,61.72,194.2698852606369,0.0,120.15,42.94886582077253,0.0,0.0,17150,0,185.092
2014-01-03,61.73,194.2698852606369,0.0,120.06,42.94886582077253,0.0,0.0,17148,0,185.37199999999999
2014-01-06,61.56,194.2698852606369,0.0,120.25,42.94886582077253,0.0,0.0,17123,0,184.87199999999999
2014-01-07,61.91,194.2698852606369,0.0,120.35,42.94886582077253,0.0,0.0,17196,0,185.952
2014-01-08,61.73,194.2698852606369,0.0,119.9,42.94886582077253,0.0,0.0,17141,0,185.332
2014-01-09,61.7,194.2698852606369,0.0,120.05,42.94886582077253,0.0,0.0,17142,0,185.172
2014-01-10,61.88,194.2698852606369,0.0,120.65,42.94886582077253,0.0,0.0,17203,0,185.162
2014-01-13,61.24,194.2698852606369,0.0,120.86,42.94886582077253,0.0,0.0,17087,0,183.222
2014-01-14,61.71,194.2698852606369,0.0,120.54,42.94886582077253,0.0,0.0,17165,0,184.432
2014-01-15,62.0,194.2698852606369,0.0,120.43,42.94886582077253,0.0,0.0,17217,0,185.552
2014-01-16,62.02,194.2698852606369,0.0,120.59,42.94886582077253,0.0,0.0,17227,0,184.962
2014-01-17,61.71,194.2698852606369,0.0,120.72,42.94886582077253,0.0,0.0,17173,0,185.195
2014-01-21,61.77,194.2698852606369,0.0,120.57,42.94886582077253,0.0,0.0,17178,0,184.84499999999997
2014-01-22,61.77,194.2698852606369,0.0,120.37,42.94886582077253,0.0,0.0,17169,0,184.58499999999998
2014-01-23,61.23,194.2698852606369,0.0,120.84,42.94886582077253,0.0,0.0,17085,0,182.825
2014-01-24,60.13,194.2698852606369,0.0,121.08,42.94886582077253,0.0,0.0,16881,0,179.59499999999997
2014-01-27,59.92,194.2698852606369,0.0,120.94,42.94886582077253,0.0,0.0,16834,0,179.135
2014-01-28,60.27,194.2698852606369,0.0,121.1,42.94886582077253,0.0,0.0,16909,0,180.055
2014-01-29,59.79,194.2698852606369,0.0,121.35,42.94886582077253,0.0,0.0,16827,0,178.21499999999997
2014-01-30,60.16,194.2698852606369,0.0,121.3,42.94886582077253,0.0,0.0,16896,0,179.28499999999997
2014-01-31,59.83,188.8965050547604,0.0,121.57,45.584296747132605,0.0,0.0,16843,0,177.865
2014-02-03,58.48,188.8965050547604,0.0,121.82,45.584296747132605,0.10800000000000001,0.0,16599,0,174.64499999999998
2014-02-04,58.79,188.8965050547604,0.0,121.68,45.584296747132605,0.0,0.0,16651,0,175.195
2014-02-05,58.68,188.8965050547604,0.0,121.48,45.584296747132605,0.0,0.0,16622,0,175.29500000000002
2014-02-06,59.28,188.8965050547604,0.0,121.36,45.584296747132605,0.0,0.0,16729,0,177.255
2014-02-07,59.96,188.8965050547604,0.0,121.61,45.584296747132605,0.0,0.0,16869,0,178.89499999999998
2014-02-10,60.08,188.8965050547604,0.0,121.58,45.584296747132605,0.0,0.0,16891,0,178.865
2014-02-11,60.75,188.8965050547604,0.0,121.3,45.584296747132605,0.0,0.0,17004,0,180.875
2014-02-12,60.73,188.8965050547604,0.0,121.13,45.584296747132605,0.0,0.0,16993,0,180.825
2014-02-13,61.03,188.8965050547604,0.0,121.44,45.584296747132605,0.0,0.0,17064,0,181.40499999999997
2014-02-14,61.45,188.8965050547604,0.0,121.41,45.584296747132605,0.0,0.0,17142,0,182.70499999999998
2014-02-18,61.38,188.8965050547604,0.0,121.62,45.584296747132605,0.0,0.0,17138,0,182.52499999999998
2014-02-19,60.97,188.8965050547604,0.0,121.48,45.584296747132605,0.0,0.0,17054,0,181.635
2014-02-20,61.42,188.8965050547604,0.0,121.34,45.584296747132605,0.0,0.0,17133,0,182.425
2014-02-21,61.32,188.8965050547604,0.0,121.37,45.584296747132605,0.0,0.0,17115,0,182.35999999999999
2014-02-24,61.57,188.8965050547604,0.0,121.32,45.584296747132605,0.0,0.0,17160,0,183.20999999999998
2014-02-25,61.5,188.8965050547604,0.0,121.52,45.584296747132605,0.0,0.0,17156,0,183.04999999999998
2014-02-26,61.5,188.8965050547604,0.0,121.7,45.584296747132605,0.0,0.0,17164,0,183.39
2014-02-27,61.8,188.8965050547604,0.0,121.74,45.584296747132605,0.0,0.0,17223,0,184.1
2014-02-28,61.99,159.74973118073368,0.0,121.64,60.465415672607286,0.0,0.0,17257,0,184.57
2014-03-03,61.58,159.74973118073368,0.0,121.84,60.465415672607286,0.10300000000000001,0.0,17204,0,183.04
2014-03-04,62.44,159.74973118073368,0.0,121.4,60.465415672607286,0.0,0.0,17315,0,185.17999999999998
2014-03-05,62.28,159.74973118073368,0.0,121.44,60.465415672607286,0.0,0.0,17292,0,184.89999999999998
2014-03-06,62.39,159.74973118073368,0.0,121.23,60.465415672607286,0.0,0.0,17297,0,185.64
2014-03-07,62.49,159.74973118073368,0.0,120.91,60.465415672607286,0.0,0.0,17293,0,185.89
2014-03-10,62.44,159.74973118073368,0.0,120.96,60.465415672607286,0.0,0.0,17288,0,185.54
2014-03-11,62.12,159.74973118073368,0.0,121.03,60.465415672607286,0.0,0.0,17241,0,184.96999999999997
2014-03-12,62.19,159.74973118073368,0.0,121.2,60.465415672607286,0.0,0.0,17263,0,184.77999999999997
2014-03-13,61.7,159.74973118073368,0.0,121.54,60.465415672607286,0.0,0.0,17205,0,182.6
2014-03-14,61.6,159.74973118073368,0.0,121.55,60.465415672607286,0.0,0.0,17190,0,182.2
2014-03-17,62.15,159.74973118073368,0.0,121.3,60.465415672607286,0.0,0.0,17262,0,183.92
2014-03-18,62.56,159.74973118073368,0.0,121.48,60.465415672607286,0.0,0.0,17339,0,184.82999999999998
2014-03-19,62.11,159.74973118073368,0.0,120.68,60.465415672607286,0.0,0.0,17219,0,183.73999999999998
2014-03-20,62.57,159.74973118073368,0.0,120.64,60.465415672607286,0.0,0.0,17290,0,184.85
2014-03-21,62.54,159.74973118073368,0.0,120.63,60.465415672607286,0.0,0.0,17284,0,184.462
2014-03-24,62.12,159.74973118073368,0.401,120.52,60.465415672607286,0.0,0.0,17210,0,184.272
2014-03-25,62.56,159.74973118073368,0.0,120.51,60.465415672607286,0.0,0.0,17280,0,185.22199999999998
2014-03-26,62.29,159.74973118073368,0.0,120.85,60.465415672607286,0.0,0.0,17258,0,184.162
2014-03-27,62.34,159.74973118073368,0.0,120.81,60.465415672607286,0.0,0.0,17263,0,184.112
2014-03-28,62.66,159.74973118073368,0.0,120.59,60.465415672607286,0.0,0.0,17301,0,184.682
2014-03-31,63.12,198.6691799614123,0.0,120.71,40.62914042597935,0.0,0.0,17444,0,186.072
2014-04-01,63.34,198.6691799614123,0.0,120.53,40.62914042597935,0.12300000000000001,0.0,17480,0,186.78199999999998
2014-04-02,63.58,198.6691799614123,0.0,120.21,40.62914042597935,0.0,0.0,17515,0,187.202
2014-04-03,63.59,198.6691799614123,0.0,120.22,40.62914042597935,0.0,0.0,17517,0,187.172
2014-04-04,63.07,198.6691799614123,0.0,120.69,40.62914042597935,0.0,0.0,17433,0,185.712
2014-04-07,62.58,198.6691799614123,0.0,120.82,40.62914042597935,0.0,0.0,17341,0,183.992
2014-04-08,62.82,198.6691799614123,0.0,120.93,40.62914042597935,0.0,0.0,17393,0,184.162
2014-04-09,63.27,198.6691799614123,0.0,121.13,40.62914042597935,0.0,0.0,17491,0,185.932
2014-04-10,62.26,198.6691799614123,0.0,121.35,40.62914042597935,0.0,0.0,17299,0,183.302
2014-04-11,61.86,198.6691799614123,0.0,121.45,40.62914042597935,0.0,0.0,17224,0,181.852
2014-04-14,62.22,198.6691799614123,0.0,121.3,40.62914042597935,0.0,0.0,17289,0,183.28199999999998
2014-04-15,62.6,198.6691799614123,0.0,121.29,40.62914042597935,0.0,0.0,17364,0,184.192
2014-04-16,63.18,198.6691799614123,0.0,121.09,40.62914042597935,0.0,0.0,17471,0,185.852
2014-04-17,63.35,198.6691799614123,0.0,120.67,40.62914042597935,0.0,0.0,17488,0,185.714
2014-04-21,63.52,198.6691799614123,0.0,120.78,40.62914042597935,0.0,0.0,17526,0,185.994
2014-04-22,63.67,198.6691799614123,0.0,120.66,40.62914042597935,0.0,0.0,17551,0,186.764
2014-04-23,63.53,198.6691799614123,0.0,120.83,40.62914042597935,0.0,0.0,17530,0,186.60399999999998
2014-04-24,63.8,198.6691799614123,0.0,120.79,40.62914042597935,0.0,0.0,17582,0,186.654
2014-04-25,63.65,198.6691799614123,0.0,120.91,40.62914042597935,0.0,0.0,17557,0,185.314
2014-04-28,64.2,198.6691799614123,0.0,120.82,40.62914042597935,0.0,0.0,17663,0,186.134
2014-04-29,64.33,198.6691799614123,0.0,120.89,40.62914042597935,0.0,0.0,17692,0,186.964
2014-04-30,64.45,193.99976667566366,0.0,121.18,43.140621958506635,0.0,0.0,17731,0,187.414
2014-05-01,64.35,193.99976667566366,0.0,121.19,43.140621958506635,0.12,0.0,17712,0,187.194
2014-05-02,64.22,193.99976667566366,0.0,121.13,43.140621958506635,0.0,0.0,17684,0,186.714
2014-05-05,64.25,193.99976667566366,0.0,121.1,43.140621958506635,0.0,0.0,17688,0,186.894
2014-05-06,63.79,193.99976667566366,0.0,121.12,43.140621958506635,0.0,0.0,17600,0,185.694
2014-05-07,64.28,193.99976667566366,0.0,121.26,43.140621958506635,0.0,0.0,17701,0,186.994
2014-05-08,64.19,193.99976667566366,0.0,121.43,43.140621958506635,0.0,0.0,17691,0,187.314
2014-05-09,64.21,193.99976667566366,0.0,121.44,43.140621958506635,0.0,0.0,17695,0,187.684
2014-05-12,64.57,193.99976667566366,0.0,121.28,43.140621958506635,0.0,0.0,17758,0,188.764
2014-05-13,64.68,193.99976667566366,0.0,121.49,43.140621958506635,0.0,0.0,17789,0,189.014
2014-05-14,64.5,193.99976667566366,0.0,121.77,43.140621958506635,0.0,0.0,17766,0,188.074
2014-05-15,63.97,193.99976667566366,0.0,121.95,43.140621958506635,0.0,0.0,17671,0,186.514
2014-05-16,64.2,193.99976667566366,0.0,121.85,43.140621958506635,0.0,0.0,17711,0,186.995
2014-05-19,64.3,193.99976667566366,0.0,121.87,43.140621958506635,0.0,0.0,17731,0,187.095
2014-05-20,63.93,193.99976667566366,0.0,122.07,43.140621958506635,0.0,0.0,17668,0,185.70499999999998
2014-05-21,64.42,193.99976667566366,0.0,121.99,43.140621958506635,0.0,0.0,17760,0,187.36499999999998
2014-05-22,64.53,193.99976667566366,0.0,121.86,43.140621958506635,0.0,0.0,17775,0,187.565
2014-05-23,64.7,193.99976667566366,0.0,121.97,43.140621958506635,0.0,0.0,17813,0,188.215
2014-05-27,64.98,193.99976667566366,0.0,122.03,43.140621958506635,0.0,0.0,17870,0,188.855
2014-05-28,65.0,193.99976667566366,0.0,122.31,43.140621958506635,0.0,0.0,17886,0,188.475
2014-05-29,65.32,193.99976667566366,0.0,122.22,43.140621958506635,0.0,0.0,17944,0,189.165
2014-05-30,65.47,274.51695828288473,0.0,122.11,0.0,0.0,0.0,17972,0,189.315
2014-06-02,65.45,274.51695828288473,0.0,121.69,0.0,0.12300000000000001,0.0,17967,0,189.58499999999998
2014-06-03,65.46,274.51695828288473,0.0,121.43,0.0,0.0,0.0,17969,0,189.405
2014-06-04,65.52,274.51695828288473,0.0,121.44,0.0,0.0,0.0,17986,0,189.515
2014-06-05,65.95,274.51695828288473,0.0,121.53,0.0,0.0,0.0,18104,0,190.52499999999998
2014-06-06,66.19,274.51695828288473,0.0,121.42,0.0,0.0,0.0,18170,0,191.465
2014-06-09,66.31,274.51695828288473,0.0,121.26,0.0,0.0,0.0,18203,0,191.625
2014-06-10,66.4,274.51695828288473,0.0,121.13,0.0,0.0,0.0,18227,0,191.73499999999999
2014-06-11,66.11,274.51695828288473,0.0,121.23,0.0,0.0,0.0,18148,0,190.73499999999999
2014-06-12,65.71,274.51695828288473,0.0,121.47,0.0,0.0,0.0,18038,0,189.67499999999998
2014-06-13,65.98,274.51695828288473,0.0,121.29,0.0,0.0,0.0,18112,0,190.005
2014-06-16,66.17,274.51695828288473,0.0,121.25,0.0,0.0,0.0,18164,0,190.075
2014-06-17,66.28,274.51695828288473,0.0,120.93,0.0,0.0,0.0,18194,0,190.385
2014-06-18,66.73,274.51695828288473,0.0,121.29,0.0,0.0,0.0,18318,0,191.315
2014-06-19,66.86,274.51695828288473,0.0,121.28,0.0,0.0,0.0,18354,0,191.475
2014-06-20,67.06,274.51695828288473,0.0,121.25,0.0,0.0,0.0,18409,0,191.791
2014-06-23,66.52,274.51695828288473,0.47600000000000003,121.22,0.0,0.0,0.0,18260,0,191.62099999999998
2014-06-24,66.13,274.51695828288473,0.0,121.38,0.0,0.0,0.0,18153,0,190.581
2014-06-25,66.31,274.51695828288473,0.0,121.52,0.0,0.0,0.0,18203,0,190.99099999999999
2014-06-26,66.26,274.51695828288473,0.0,121.67,0.0,0.0,0.0,18189,0,190.791
2014-06-27,66.34,274.51695828288473,0.0,121.74,0.0,0.0,0.0,18211,0,190.88099999999997
2014-06-30,66.32,276.27363899652147,0.0,121.8,0.0,0.0,0.0,18322,0,190.60099999999997
2014-07-01,66.63,276.27363899652147,0.0,121.49,0.0,0.12300000000000001,0.0,18408,0,191.91099999999997
2014-07-02,66.61,276.27363899652147,0.0,121.22,0.0,0.0,0.0,18402,0,192.111
2014-07-03,66.91,276.27363899652147,0.0,121.06,0.0,0.0,0.0,18485,0,193.18099999999998
2014-07-07,66.85,276.27363899652147,0.0,121.11,0.0,0.0,0.0,18468,0,192.571
2014-07-08,66.55,276.27363899652147,0.0,121.3,0.0,0.0,0.0,18386,0,191.56099999999998
2014-07-09,66.73,276.27363899652147,0.0,121.37,0.0,0.0,0.0,18435,0,192.291
2014-07-10,66.57,276.27363899652147,0.0,121.54,0.0,0.0,0.0,18391,0,191.671
2014-07-11,66.58,276.27363899652147,0.0,121.64,0.0,0.0,0.0,18394,0,191.91099999999997
2014-07-14,66.84,276.27363899652147,0.0,121.48,0.0,0.0,0.0,18466,0,193.00099999999998
2014-07-15,66.74,276.27363899652147,0.0,121.37,0.0,0.0,0.0,18438,0,193.09099999999998
2014-07-16,67.15,276.27363899652147,0.0,121.35,0.0,0.0,0.0,18551,0,193.78099999999998
2014-07-17,66.43,276.27363899652147,0.0,121.69,0.0,0.0,0.0,18352,0,192.321
2014-07-18,66.97,276.27363899652147,0.0,121.49,0.0,0.0,0.0,18502,0,193.473
2014-07-21,66.81,276.27363899652147,0.0,121.46,0.0,0.0,0.0,18457,0,193.073
2014-07-22,67.02,276.27363899652147,0.0,121.6,0.0,0.0,0.0,18515,0,193.633
2014-07-23,67.14,276.27363899652147,0.0,121.63,0.0,0.0,0.0,18549,0,193.453
2014-07-24,67.15,276.27363899652147,0.0,121.31,0.0,0.0,0.0,18551,0,193.333
2014-07-25,66.93,276.27363899652147,0.0,121.48,0.0,0.0,0.0,18490,0,192.053
2014-07-28,67.01,276.27363899652147,0.0,121.41,0.0,0.0,0.0,18513,0,192.303
2014-07-29,66.76,276.27363899652147,0.0,121.45,0.0,0.0,0.0,18444,0,191.673
2014-07-30,66.54,276.27363899652147,0.0,121.07,0.0,0.0,0.0,18383,0,191.373
2014-07-31,65.21,203.1048865414735,0.0,121.11,39.38761743533711,0.0,0.0,18014,0,188.183
2014-08-01,65.09,203.1048865414735,0.0,121.49,39.38761743533711,0.129,0.0,18005,0,187.463
2014-08-04,65.37,203.1048865414735,0.0,121.6,39.38761743533711,0.0,0.0,18066,0,188.223
2014-08-05,64.73,203.1048865414735,0.0,121.58,39.38761743533711,0.0,0.0,17935,0,186.813
2014-08-06,64.85,203.1048865414735,0.0,121.63,39.38761743533711,0.0,0.0,17962,0,187.093
2014-08-07,64.59,203.1048865414735,0.0,121.87,39.38761743533711,0.0,0.0,17918,0,186.443
2014-08-08,65.26,203.1048865414735,0.0,121.8,39.38761743533711,0.0,0.0,18052,0,188.233
2014-08-11,65.46,203.1048865414735,0.0,121.82,39.38761743533711,0.0,0.0,18093,0,188.443
2014-08-12,65.43,203.1048865414735,0.0,121.78,39.38761743533711,0.0,0.0,18085,0,188.383
2014-08-13,65.85,203.1048865414735,0.0,122.01,39.38761743533711,0.0,0.0,18180,0,189.383
2014-08-14,66.1,203.1048865414735,0.0,122.08,39.38761743533711,0.0,0.0,18233,0,189.993
2014-08-15,66.09,203.1048865414735,0.0,122.21,39.38761743533711,0.0,0.0,18236,0,189.539
2014-08-18,66.57,203.1048865414735,0.0,122.08,39.38761743533711,0.0,0.0,18329,0,191.249
2014-08-19,66.89,203.1048865414735,0.0,122.06,39.38761743533711,0.0,0.0,18393,0,192.07899999999998
2014-08-20,67.02,203.1048865414735,0.0,121.77,39.38761743533711,0.0,0.0,18408,0,192.789
2014-08-21,67.23,203.1048865414735,0.0,121.84,39.38761743533711,0.0,0.0,18453,0,193.369
2014-08-22,67.07,203.1048865414735,0.0,121.74,39.38761743533711,0.0,0.0,18417,0,193.059
2014-08-25,67.37,203.1048865414735,0.0,121.68,39.38761743533711,0.0,0.0,18475,0,193.809
2014-08-26,67.34,203.1048865414735,0.0,121.77,39.38761743533711,0.0,0.0,18473,0,194.119
2014-08-27,67.46,203.1048865414735,0.0,121.88,39.38761743533711,0.0,0.0,18502,0,194.19899999999998
2014-08-28,67.44,203.1048865414735,0.0,122.0,39.38761743533711,0.0,0.0,18502,0,193.959
2014-08-29,67.66,274.223911650699,0.0,122.08,0.0,0.0,0.0,18553,0,194.069
2014-09-02,67.49,274.223911650699,0.0,121.56,0.0,0.13,0.0,18507,0,193.769
2014-09-03,67.43,274.223911650699,0.0,121.64,0.0,0.0,0.0,18490,0,193.909
2014-09-04,67.34,274.223911650699,0.0,121.48,0.0,0.0,0.0,18466,0,193.849
2014-09-05,67.69,274.223911650699,0.0,121.58,0.0,0.0,0.0,18562,0,194.439
2014-09-08,67.44,274.223911650699,0.0,121.42,0.0,0.0,0.0,18493,0,194.249
2014-09-09,67.08,274.223911650699,0.0,121.22,0.0,0.0,0.0,18394,0,193.309
2014-09-10,67.34,274.223911650699,0.0,121.11,0.0,0.0,0.0,18466,0,193.85899999999998
2014-09-11,67.5,274.223911650699,0.0,121.08,0.0,0.0,0.0,18510,0,193.69899999999998
2014-09-12,67.12,274.223911650699,0.0,120.93,0.0,0.0,0.0,18405,0,193.089
2014-09-15,67.21,274.223911650699,0.0,121.06,0.0,0.0,0.0,18430,0,193.509
2014-09-16,67.62,274.223911650699,0.0,121.14,0.0,0.0,0.0,18543,0,194.569
2014-09-17,67.71,274.223911650699,0.0,120.88,0.0,0.0,0.0,18567,0,194.769
2014-09-18,68.01,274.223911650699,0.0,120.79,0.0,0.0,0.0,18649,0,195.799
2014-09-19,68.09,274.223911650699,0.0,120.94,0.0,0.0,0.0,18671,0,196.052
2014-09-22,67.24,274.223911650699,0.469,121.16,0.0,0.0,0.0,18438,0,195.012
2014-09-23,66.85,274.223911650699,0.0,121.25,0.0,0.0,0.0,18331,0,193.812
2014-09-24,67.21,274.223911650699,0.0,121.09,0.0,0.0,0.0,18430,0,195.392
2014-09-25,66.2,274.223911650699,0.0,121.4,0.0,0.0,0.0,18153,0,192.772
2014-09-26,66.67,274.223911650699,0.0,121.19,0.0,0.0,0.0,18282,0,194.302
2014-09-29,66.52,274.223911650699,0.0,121.36,0.0,0.0,0.0,18241,0,193.93200000000002
2014-09-30,66.41,208.87514935778512,0.0,121.32,36.71662724184118,0.0,0.0,18325,0,193.672
2014-10-01,65.61,208.87514935778512,0.0,121.73,36.71662724184118,0.13699999999999998,0.0,18173,0,191.282
2014-10-02,65.58,208.87514935778512,0.0,121.59,36.71662724184118,0.0,0.0,18162,0,191.252
2014-10-03,66.16,208.87514935778512,0.0,121.47,36.71662724184118,0.0,0.0,18279,0,193.322
2014-10-06,66.12,208.87514935778512,0.0,121.65,36.71662724184118,0.0,0.0,18277,0,193.172
2014-10-07,65.23,208.87514935778512,0.0,122.02,36.71662724184118,0.0,0.0,18105,0,190.46200000000002
2014-10-08,66.35,208.87514935778512,0.0,122.46,36.71662724184118,0.0,0.0,18355,0,193.222
2014-10-09,65.15,208.87514935778512,0.0,122.31,36.71662724184118,0.0,0.0,18099,0,189.942
2014-10-10,64.59,208.87514935778512,0.0,122.47,36.71662724184118,0.0,0.0,17987,0,188.812
2014-10-13,63.73,208.87514935778512,0.0,122.96,36.71662724184118,0.0,0.0,17826,0,186.532
2014-10-14,63.71,208.87514935778512,0.0,123.04,36.71662724184118,0.0,0.0,17825,0,186.632
2014-10-15,63.23,208.87514935778512,0.0,123.59,36.71662724184118,0.0,0.0,17744,0,184.882
2014-10-16,63.09,208.87514935778512,0.0,123.38,36.71662724184118,0.0,0.0,17708,0,184.582
2014-10-17,63.82,208.87514935778512,0.0,123.13,36.71662724184118,0.0,0.0,17851,0,187.19454
2014-10-20,64.45,208.87514935778512,0.0,123.27,36.71662724184118,0.0,0.0,17988,0,187.39454
2014-10-21,65.5,208.87514935778512,0.0,123.14,36.71662724184118,0.0,0.0,18202,0,189.54454
2014-10-22,65.26,208.87514935778512,0.0,123.11,36.71662724184118,0.0,0.0,18151,0,188.12454
2014-10-23,65.85,208.87514935778512,0.0,122.82,36.71662724184118,0.0,0.0,18263,0,190.19454
2014-10-24,66.39,208.87514935778512,0.0,122.83,36.71662724184118,0.0,0.0,18377,0,191.48454
2014-10-27,66.31,208.87514935778512,0.0,122.92,36.71662724184118,0.0,0.0,18363,0,191.62454
2014-10-28,66.98,208.87514935778512,0.0,122.77,36.71662724184118,0.0,0.0,18498,0,193.40454
2014-10-29,67.01,208.87514935778512,0.0,122.35,36.71662724184118,0.0,0.0,18489,0,193.14454
2014-10-30,67.35,208.87514935778512,0.0,122.46,36.71662724184118,0.0,0.0,18564,0,195.34454
2014-10-31,68.05,121.0090163430565,0.0,122.35,85.61501311671819,0.0,0.0,18709,0,197.19454
2014-11-03,68.19,121.0090163430565,0.0,122.11,85.61501311671819,0.13699999999999998,0.0,18706,0,197.10454000000001
2014-11-04,68.09,121.0090163430565,0.0,122.11,85.61501311671819,0.0,0.0,18693,0,197.20454
2014-11-05,68.53,121.0090163430565,0.0,122.12,85.61501311671819,0.0,0.0,18748,0,198.29454
2014-11-06,68.71,121.0090163430565,0.0,121.96,85.61501311671819,0.0,0.0,18756,0,199.03454
2014-11-07,68.87,121.0090163430565,0.0,122.39,85.61501311671819,0.0,0.0,18812,0,199.32454
2014-11-10,69.02,121.0090163430565,0.0,122.12,85.61501311671819,0.0,0.0,18807,0,199.69454
2014-11-11,69.05,121.0090163430565,0.0,122.11,85.61501311671819,0.0,0.0,18810,0,199.76454
2014-11-12,69.04,121.0090163430565,0.0,122.15,85.61501311671819,0.0,0.0,18812,0,199.78454
2014-11-13,69.13,121.0090163430565,0.0,122.23,85.61501311671819,0.0,0.0,18830,0,200.18454
2014-11-14,69.21,121.0090163430565,0.0,122.36,85.61501311671819,0.0,0.0,18850,0,200.09454
2014-11-17,69.35,121.0090163430565,0.0,122.3,85.61501311671819,0.0,0.0,18862,0,200.23454
2014-11-18,69.66,121.0090163430565,0.0,122.39,85.61501311671819,0.0,0.0,18907,0,200.70454
2014-11-19,69.57,121.0090163430565,0.0,122.22,85.61501311671819,0.0,0.0,18882,0,200.67454
2014-11-20,69.76,121.0090163430565,0.0,122.33,85.61501311671819,0.0,0.0,18914,0,200.99454
2014-11-21,70.06,121.0090163430565,0.0,122.46,85.61501311671819,0.0,0.0,18962,0,201.89254
2014-11-24,70.12,121.0090163430565,0.0,122.54,85.61501311671819,0.0,0.0,18976,0,201.99254000000002
2014-11-25,70.0,121.0090163430565,0.0,122.67,85.61501311671819,0.0,0.0,18973,0,202.15254
2014-11-26,70.27,121.0090163430565,0.0,122.82,85.61501311671819,0.0,0.0,19018,0,202.20254
2014-11-28,70.11,271.390564459507,0.0,123.04,0.0,0.0,0.0,19027,0,202.29253999999997
2014-12-01,69.67,271.390564459507,0.0,122.85,0.0,0.14,0.0,18907,0,201.79253999999997
2014-12-02,70.06,271.390564459507,0.0,122.48,0.0,0.0,0.0,19013,0,202.75254
