Date,On_Price_QQQ,On_Shares_QQQ,On_Dividend_QQQ,Off_Price_IEI,Off_Shares_IEI,Off_Dividend_IEI,Cash,Capital,InOutCash,Bench
2014-03-20,90.29,112.7560007275743,0.0,120.64,78.29335595408592,0.0,0.0,19626,0,184.85
2014-03-21,89.0,112.7560007275743,0.20600000000000002,120.63,78.29335595408592,0.0,0.0,19479,0,184.462
2014-03-24,88.22,112.7560007275743,0.0,120.52,78.29335595408592,0.0,0.0,19383,0,184.272
2014-03-25,88.51,112.7560007275743,0.0,120.51,78.29335595408592,0.0,0.0,19415,0,185.22199999999998
2014-03-26,87.37,112.7560007275743,0.0,120.85,78.29335595408592,0.0,0.0,19313,0,184.162
2014-03-27,86.88,112.7560007275743,0.0,120.81,78.29335595408592,0.0,0.0,19254,0,184.112
2014-03-28,87.05,112.7560007275743,0.0,120.59,78.29335595408592,0.0,0.0,19256,0,184.682
2014-03-31,87.67,121.16160911159355,0.0,120.71,72.41267555979275,0.0,0.0,19363,0,186.072
2014-04-01,89.21,121.16160911159355,0.0,120.53,72.41267555979275,0.12300000000000001,0.0,19536,0,186.78199999999998
2014-04-02,89.44,121.16160911159355,0.0,120.21,72.41267555979275,0.0,0.0,19541,0,187.202
2014-04-03,88.73,121.16160911159355,0.0,120.22,72.41267555979275,0.0,0.0,19456,0,187.172
2014-04-04,86.37,121.16160911159355,0.0,120.69,72.41267555979275,0.0,0.0,19204,0,185.712
2014-04-07,85.55,121.16160911159355,0.0,120.82,72.41267555979275,0.0,0.0,19114,0,183.992
2014-04-08,86.34,121.16160911159355,0.0,120.93,72.41267555979275,0.0,0.0,19217,0,184.162
2014-04-09,87.82,121.16160911159355,0.0,121.13,72.41267555979275,0.0,0.0,19411,0,185.932
2014-04-10,85.1,121.16160911159355,0.0,121.35,72.41267555979275,0.0,0.0,19098,0,183.302
2014-04-11,84.11,121.16160911159355,0.0,121.45,72.41267555979275,0.0,0.0,18985,0,181.852
2014-04-14,84.77,121.16160911159355,0.0,121.3,72.41267555979275,0.0,0.0,19054,0,183.28199999999998
2014-04-15,85.05,121.16160911159355,0.0,121.29,72.41267555979275,0.0,0.0,19087,0,184.192
2014-04-16,86.18,121.16160911159355,0.0,121.09,72.41267555979275,0.0,0.0,19210,0,185.852
2014-04-17,86.2,121.16160911159355,0.0,120.67,72.41267555979275,0.0,0.0,19182,0,185.714
2014-04-21,86.84,121.16160911159355,0.0,120.78,72.41267555979275,0.0,0.0,19267,0,185.994
2014-04-22,87.53,121.16160911159355,0.0,120.66,72.41267555979275,0.0,0.0,19342,0,186.764
2014-04-23,86.76,121.16160911159355,0.0,120.83,72.41267555979275,0.0,0.0,19261,0,186.60399999999998
2014-04-24,87.59,121.16160911159355,0.0,120.79,72.41267555979275,0.0,0.0,19359,0,186.654
2014-04-25,86.19,121.16160911159355,0.0,120.91,72.41267555979275,0.0,0.0,19198,0,185.314
2014-04-28,86.47,121.16160911159355,0.0,120.82,72.41267555979275,0.0,0.0,19225,0,186.134
2014-04-29,87.16,121.16160911159355,0.0,120.89,72.41267555979275,0.0,0.0,19314,0,186.964
2014-04-30,87.39,73.64964360682352,0.0,121.18,106.73341123107781,0.0,0.0,19370,0,187.414
2014-05-01,87.65,73.64964360682352,0.0,121.19,106.73341123107781,0.12,0.0,19390,0,187.194
2014-05-02,87.49,73.64964360682352,0.0,121.13,106.73341123107781,0.0,0.0,19372,0,186.714
2014-05-05,87.95,73.64964360682352,0.0,121.1,106.73341123107781,0.0,0.0,19402,0,186.894
2014-05-06,86.81,73.64964360682352,0.0,121.12,106.73341123107781,0.0,0.0,19321,0,185.694
2014-05-07,86.56,73.64964360682352,0.0,121.26,106.73341123107781,0.0,0.0,19317,0,186.994
2014-05-08,86.48,73.64964360682352,0.0,121.43,106.73341123107781,0.0,0.0,19329,0,187.314
2014-05-09,86.8,73.64964360682352,0.0,121.44,106.73341123107781,0.0,0.0,19354,0,187.684
2014-05-12,88.23,73.64964360682352,0.0,121.28,106.73341123107781,0.0,0.0,19442,0,188.764
2014-05-13,88.29,73.64964360682352,0.0,121.49,106.73341123107781,0.0,0.0,19469,0,189.014
2014-05-14,87.83,73.64964360682352,0.0,121.77,106.73341123107781,0.0,0.0,19465,0,188.074
2014-05-15,87.14,73.64964360682352,0.0,121.95,106.73341123107781,0.0,0.0,19433,0,186.514
2014-05-16,87.71,73.64964360682352,0.0,121.85,106.73341123107781,0.0,0.0,19465,0,186.995
2014-05-19,88.32,73.64964360682352,0.0,121.87,106.73341123107781,0.0,0.0,19512,0,187.095
2014-05-20,88.0,73.64964360682352,0.0,122.07,106.73341123107781,0.0,0.0,19510,0,185.70499999999998
2014-05-21,88.84,73.64964360682352,0.0,121.99,106.73341123107781,0.0,0.0,19563,0,187.36499999999998
2014-05-22,89.23,73.64964360682352,0.0,121.86,106.73341123107781,0.0,0.0,19578,0,187.565
2014-05-23,89.88,73.64964360682352,0.0,121.97,106.73341123107781,0.0,0.0,19637,0,188.215
2014-05-27,91.0,73.64964360682352,0.0,122.03,106.73341123107781,0.0,0.0,19726,0,188.855
2014-05-28,90.72,73.64964360682352,0.0,122.31,106.73341123107781,0.0,0.0,19736,0,188.475
2014-05-29,91.3,73.64964360682352,0.0,122.22,106.73341123107781,0.0,0.0,19769,0,189.165
2014-05-30,91.31,137.0218689282614,0.0,122.11,59.43105527589366,0.0,0.0,19768,0,189.315
2014-06-02,91.22,137.0218689282614,0.0,121.69,59.43105527589366,0.12300000000000001,0.0,19731,0,189.58499999999998
2014-06-03,91.18,137.0218689282614,0.0,121.43,59.43105527589366,0.0,0.0,19710,0,189.405
2014-06-04,91.52,137.0218689282614,0.0,121.44,59.43105527589366,0.0,0.0,19757,0,189.515
2014-06-05,92.29,137.0218689282614,0.0,121.53,59.43105527589366,0.0,0.0,19868,0,190.52499999999998
2014-06-06,92.82,137.0218689282614,0.0,121.42,59.43105527589366,0.0,0.0,19934,0,191.465
2014-06-09,92.75,137.0218689282614,0.0,121.26,59.43105527589366,0.0,0.0,19915,0,191.625
2014-06-10,92.91,137.0218689282614,0.0,121.13,59.43105527589366,0.0,0.0,19929,0,191.73499999999999
2014-06-11,92.89,137.0218689282614,0.0,121.23,59.43105527589366,0.0,0.0,19932,0,190.73499999999999
2014-06-12,92.05,137.0218689282614,0.0,121.47,59.43105527589366,0.0,0.0,19831,0,189.67499999999998
2014-06-13,92.32,137.0218689282614,0.0,121.29,59.43105527589366,0.0,0.0,19858,0,190.005
2014-06-16,92.4,137.0218689282614,0.0,121.25,59.43105527589366,0.0,0.0,19866,0,190.075
2014-06-17,92.45,137.0218689282614,0.0,120.93,59.43105527589366,0.0,0.0,19854,0,190.385
2014-06-18,92.97,137.0218689282614,0.0,121.29,59.43105527589366,0.0,0.0,19947,0,191.315
2014-06-19,92.91,137.0218689282614,0.0,121.28,59.43105527589366,0.0,0.0,19938,0,191.475
2014-06-20,92.77,137.0218689282614,0.249,121.25,59.43105527589366,0.0,0.0,19917,0,191.791
2014-06-23,92.79,137.0218689282614,0.0,121.22,59.43105527589366,0.0,0.0,19918,0,191.62099999999998
2014-06-24,92.7,137.0218689282614,0.0,121.38,59.43105527589366,0.0,0.0,19915,0,190.581
2014-06-25,93.29,137.0218689282614,0.0,121.52,59.43105527589366,0.0,0.0,20004,0,190.99099999999999
2014-06-26,93.34,137.0218689282614,0.0,121.67,59.43105527589366,0.0,0.0,20020,0,190.791
2014-06-27,93.75,137.0218689282614,0.0,121.74,59.43105527589366,0.0,0.0,20080,0,190.88099999999997
2014-06-30,93.91,214.48846621555472,0.0,121.8,0.0,0.0,0.0,20142,0,190.60099999999997
2014-07-01,94.94,214.48846621555472,0.0,121.49,0.0,0.12300000000000001,0.0,20363,0,191.91099999999997
2014-07-02,95.1,214.48846621555472,0.0,121.22,0.0,0.0,0.0,20397,0,192.111
2014-07-03,95.7,214.48846621555472,0.0,121.06,0.0,0.0,0.0,20526,0,193.18099999999998
2014-07-07,95.41,214.48846621555472,0.0,121.11,0.0,0.0,0.0,20464,0,192.571
2014-07-08,94.26,214.48846621555472,0.0,121.3,0.0,0.0,0.0,20217,0,191.56099999999998
2014-07-09,94.96,214.48846621555472,0.0,121.37,0.0,0.0,0.0,20367,0,192.291
2014-07-10,94.66,214.48846621555472,0.0,121.54,0.0,0.0,0.0,20303,0,191.671
2014-07-11,95.27,214.48846621555472,0.0,121.64,0.0,0.0,0.0,20434,0,191.91099999999997
2014-07-14,95.84,214.48846621555472,0.0,121.48,0.0,0.0,0.0,20556,0,193.00099999999998
2014-07-15,95.51,214.48846621555472,0.0,121.37,0.0,0.0,0.0,20485,0,193.09099999999998
2014-07-16,95.89,214.48846621555472,0.0,121.35,0.0,0.0,0.0,20567,0,193.78099999999998
2014-07-17,94.62,214.48846621555472,0.0,121.69,0.0,0.0,0.0,20294,0,192.321
2014-07-18,96.12,214.48846621555472,0.0,121.49,0.0,0.0,0.0,20616,0,193.473
2014-07-21,96.0,214.48846621555472,0.0,121.46,0.0,0.0,0.0,20590,0,193.073
2014-07-22,96.61,214.48846621555472,0.0,121.6,0.0,0.0,0.0,20721,0,193.633
2014-07-23,97.23,214.48846621555472,0.0,121.63,0.0,0.0,0.0,20854,0,193.453
2014-07-24,97.12,214.48846621555472,0.0,121.31,0.0,0.0,0.0,20831,0,193.333
2014-07-25,96.74,214.48846621555472,0.0,121.48,0.0,0.0,0.0,20749,0,192.053
2014-07-28,96.77,214.48846621555472,0.0,121.41,0.0,0.0,0.0,20756,0,192.303
2014-07-29,96.6,214.48846621555472,0.0,121.45,0.0,0.0,0.0,20719,0,191.673
2014-07-30,96.98,214.48846621555472,0.0,121.07,0.0,0.0,0.0,20801,0,191.373
2014-07-31,95.02,114.44849684968246,0.0,121.11,78.47987534716565,0.0,0.0,20379,0,188.183
2014-08-01,94.67,114.44849684968246,0.0,121.49,78.47987534716565,0.129,0.0,20369,0,187.463
2014-08-04,95.32,114.44849684968246,0.0,121.6,78.47987534716565,0.0,0.0,20452,0,188.223
2014-08-05,94.59,114.44849684968246,0.0,121.58,78.47987534716565,0.0,0.0,20367,0,186.813
2014-08-06,94.52,114.44849684968246,0.0,121.63,78.47987534716565,0.0,0.0,20363,0,187.093
2014-08-07,94.22,114.44849684968246,0.0,121.87,78.47987534716565,0.0,0.0,20347,0,186.443
2014-08-08,94.9,114.44849684968246,0.0,121.8,78.47987534716565,0.0,0.0,20420,0,188.233
2014-08-11,95.46,114.44849684968246,0.0,121.82,78.47987534716565,0.0,0.0,20485,0,188.443
2014-08-12,95.42,114.44849684968246,0.0,121.78,78.47987534716565,0.0,0.0,20477,0,188.383
2014-08-13,96.43,114.44849684968246,0.0,122.01,78.47987534716565,0.0,0.0,20611,0,189.383
2014-08-14,96.93,114.44849684968246,0.0,122.08,78.47987534716565,0.0,0.0,20674,0,189.993
2014-08-15,97.4,114.44849684968246,0.0,122.21,78.47987534716565,0.0,0.0,20738,0,189.539
2014-08-18,98.15,114.44849684968246,0.0,122.08,78.47987534716565,0.0,0.0,20813,0,191.249
2014-08-19,98.7,114.44849684968246,0.0,122.06,78.47987534716565,0.0,0.0,20875,0,192.07899999999998
2014-08-20,98.7,114.44849684968246,0.0,121.77,78.47987534716565,0.0,0.0,20852,0,192.789
2014-08-21,98.9,114.44849684968246,0.0,121.84,78.47987534716565,0.0,0.0,20880,0,193.369
2014-08-22,99.05,114.44849684968246,0.0,121.74,78.47987534716565,0.0,0.0,20890,0,193.059
2014-08-25,99.4,114.44849684968246,0.0,121.68,78.47987534716565,0.0,0.0,20925,0,193.809
2014-08-26,99.5,114.44849684968246,0.0,121.77,78.47987534716565,0.0,0.0,20944,0,194.119
2014-08-27,99.52,114.44849684968246,0.0,121.88,78.47987534716565,0.0,0.0,20955,0,194.19899999999998
2014-08-28,99.41,114.44849684968246,0.0,122.0,78.47987534716565,0.0,0.0,20951,0,193.959
2014-08-29,99.78,210.177137042894,0.0,122.08,0.30333369455390174,0.0,0.0,21008,0,194.069
2014-09-02,100.07,210.177137042894,0.0,121.56,0.30333369455390174,0.13,0.0,21069,0,193.769
2014-09-03,99.48,210.177137042894,0.0,121.64,0.30333369455390174,0.0,0.0,20945,0,193.909
2014-09-04,99.39,210.177137042894,0.0,121.48,0.30333369455390174,0.0,0.0,20926,0,193.849
2014-09-05,99.89,210.177137042894,0.0,121.58,0.30333369455390174,0.0,0.0,21031,0,194.439
2014-09-08,100.08,210.177137042894,0.0,121.42,0.30333369455390174,0.0,0.0,21071,0,194.249
2014-09-09,99.25,210.177137042894,0.0,121.22,0.30333369455390174,0.0,0.0,20896,0,193.309
2014-09-10,100.07,210.177137042894,0.0,121.11,0.30333369455390174,0.0,0.0,21069,0,193.85899999999998
2014-09-11,99.99,210.177137042894,0.0,121.08,0.30333369455390174,0.0,0.0,21052,0,193.69899999999998
2014-09-12,99.48,210.177137042894,0.0,120.93,0.30333369455390174,0.0,0.0,20945,0,193.089
2014-09-15,98.52,210.177137042894,0.0,121.06,0.30333369455390174,0.0,0.0,20743,0,193.509
2014-09-16,99.38,210.177137042894,0.0,121.14,0.30333369455390174,0.0,0.0,20924,0,194.569
2014-09-17,99.53,210.177137042894,0.0,120.88,0.30333369455390174,0.0,0.0,20955,0,194.769
2014-09-18,100.28,210.177137042894,0.0,120.79,0.30333369455390174,0.0,0.0,21113,0,195.799
2014-09-19,99.98,210.177137042894,0.23800000000000002,120.94,0.30333369455390174,0.0,0.0,21050,0,196.052
2014-09-22,99.05,210.177137042894,0.0,121.16,0.30333369455390174,0.0,0.0,20854,0,195.012
2014-09-23,98.78,210.177137042894,0.0,121.25,0.30333369455390174,0.0,0.0,20798,0,193.812
2014-09-24,99.84,210.177137042894,0.0,121.09,0.30333369455390174,0.0,0.0,21020,0,195.392
2014-09-25,97.74,210.177137042894,0.0,121.4,0.30333369455390174,0.0,0.0,20579,0,192.772
2014-09-26,98.78,210.177137042894,0.0,121.19,0.30333369455390174,0.0,0.0,20798,0,194.302
2014-09-29,98.65,210.177137042894,0.0,121.36,0.30333369455390174,0.0,0.0,20770,0,193.93200000000002
2014-09-30,98.79,118.24137739867297,0.0,121.32,75.52826880871024,0.0,0.0,20844,0,193.672
2014-10-01,97.21,118.24137739867297,0.0,121.73,75.52826880871024,0.13699999999999998,0.0,20688,0,191.282
2014-10-02,97.21,118.24137739867297,0.0,121.59,75.52826880871024,0.0,0.0,20677,0,191.252
2014-10-03,98.17,118.24137739867297,0.0,121.47,75.52826880871024,0.0,0.0,20782,0,193.322
2014-10-06,97.96,118.24137739867297,0.0,121.65,75.52826880871024,0.0,0.0,20770,0,193.172
2014-10-07,96.57,118.24137739867297,0.0,122.02,75.52826880871024,0.0,0.0,20634,0,190.46200000000002
2014-10-08,98.45,118.24137739867297,0.0,122.46,75.52826880871024,0.0,0.0,20890,0,193.222
2014-10-09,96.86,118.24137739867297,0.0,122.31,75.52826880871024,0.0,0.0,20690,0,189.942
2014-10-10,94.44,118.24137739867297,0.0,122.47,75.52826880871024,0.0,0.0,20416,0,188.812
2014-10-13,92.96,118.24137739867297,0.0,122.96,75.52826880871024,0.0,0.0,20278,0,186.532
2014-10-14,92.97,118.24137739867297,0.0,123.04,75.52826880871024,0.0,0.0,20285,0,186.632
2014-10-15,92.37,118.24137739867297,0.0,123.59,75.52826880871024,0.0,0.0,20256,0,184.882
2014-10-16,91.79,118.24137739867297,0.0,123.38,75.52826880871024,0.0,0.0,20172,0,184.582
2014-10-17,93.0,118.24137739867297,0.0,123.13,75.52826880871024,0.0,0.0,20296,0,187.19454
2014-10-20,94.39,118.24137739867297,0.0,123.27,75.52826880871024,0.0,0.0,20471,0,187.39454
2014-10-21,96.87,118.24137739867297,0.0,123.14,75.52826880871024,0.0,0.0,20754,0,189.54454
2014-10-22,96.37,118.24137739867297,0.0,123.11,75.52826880871024,0.0,0.0,20693,0,188.12454
2014-10-23,97.82,118.24137739867297,0.0,122.82,75.52826880871024,0.0,0.0,20842,0,190.19454
2014-10-24,98.62,118.24137739867297,0.0,122.83,75.52826880871024,0.0,0.0,20938,0,191.48454
2014-10-27,98.69,118.24137739867297,0.0,122.92,75.52826880871024,0.0,0.0,20953,0,191.62454
2014-10-28,100.18,118.24137739867297,0.0,122.77,75.52826880871024,0.0,0.0,21118,0,193.40454
2014-10-29,99.81,118.24137739867297,0.0,122.35,75.52826880871024,0.0,0.0,21042,0,193.14454
2014-10-30,100.02,118.24137739867297,0.0,122.46,75.52826880871024,0.0,0.0,21075,0,195.34454
2014-10-31,101.4,68.8420639508463,0.0,122.35,116.53605809480538,0.0,0.0,21238,0,197.19454
2014-11-03,101.7,68.8420639508463,0.0,122.11,116.53605809480538,0.13699999999999998,0.0,21231,0,197.10454000000001
2014-11-04,101.36,68.8420639508463,0.0,122.11,116.53605809480538,0.0,0.0,21208,0,197.20454
2014-11-05,101.37,68.8420639508463,0.0,122.12,116.53605809480538,0.0,0.0,21209,0,198.29454
2014-11-06,101.69,68.8420639508463,0.0,121.96,116.53605809480538,0.0,0.0,21213,0,199.03454
2014-11-07,101.6,68.8420639508463,0.0,122.39,116.53605809480538,0.0,0.0,21257,0,199.32454
2014-11-10,101.96,68.8420639508463,0.0,122.12,116.53605809480538,0.0,0.0,21250,0,199.69454
2014-11-11,102.28,68.8420639508463,0.0,122.11,116.53605809480538,0.0,0.0,21271,0,199.76454
2014-11-12,102.46,68.8420639508463,0.0,122.15,116.53605809480538,0.0,0.0,21288,0,199.78454
2014-11-13,102.9,68.8420639508463,0.0,122.23,116.53605809480538,0.0,0.0,21328,0,200.18454
2014-11-14,103.22,68.8420639508463,0.0,122.36,116.53605809480538,0.0,0.0,21365,0,200.09454
2014-11-17,102.91,68.8420639508463,0.0,122.3,116.53605809480538,0.0,0.0,21336,0,200.23454
2014-11-18,103.68,68.8420639508463,0.0,122.39,116.53605809480538,0.0,0.0,21400,0,200.70454
2014-11-19,103.21,68.8420639508463,0.0,122.22,116.53605809480538,0.0,0.0,21348,0,200.67454
2014-11-20,103.67,68.8420639508463,0.0,122.33,116.53605809480538,0.0,0.0,21392,0,200.99454
2014-11-21,103.87,68.8420639508463,0.0,122.46,116.53605809480538,0.0,0.0,21421,0,201.89254
2014-11-24,104.68,68.8420639508463,0.0,122.54,116.53605809480538,0.0,0.0,21486,0,201.99254000000002
2014-11-25,104.84,68.8420639508463,0.0,122.67,116.53605809480538,0.0,0.0,21512,0,202.15254
2014-11-26,105.52,68.8420639508463,0.0,122.82,116.53605809480538,0.0,0.0,21577,0,202.20254
2014-11-28,106.01,204.22155528692906,0.0,123.04,0.0,0.0,0.0,21649,0,202.29253999999997
2014-12-01,104.81,204.22155528692906,0.0,122.85,0.0,0.14,0.0,21404,0,201.79253999999997
2014-12-02,105.23,204.22155528692906,0.0,122.48,0.0,0.0,0.0,21490,0,202.75254
2014-12-03,105.42,204.22155528692906,0.0,122.43,0.0,0.0,0.0,21529,0,203.15254
2014-12-04,105.37,204.22155528692906,0.0,122.59,0.0,0.0,0.0,21518,0,203.02254
2014-12-05,105.38,204.22155528692906,0.0,122.05,0.0,0.0,0.0,21520,0,203.70254
2014-12-08,104.63,204.22155528692906,0.0,122.15,0.0,0.0,0.0,21367,0,202.73253999999997
2014-12-09,104.96,204.22155528692906,0.0,122.39,0.0,0.0,0.0,21435,0,202.15254
2014-12-10,103.31,204.22155528692906,0.0,122.76,0.0,0.0,0.0,21098,0,199.48253999999997
2014-12-11,103.8,204.22155528692906,0.0,122.53,0.0,0.0,0.0,21198,0,200.22253999999998
2014-12-12,102.67,204.22155528692906,0.0,123.04,0.0,0.0,0.0,20967,0,197.19254
2014-12-15,101.61,204.22155528692906,0.0,122.7,0.0,0.0,0.0,20750,0,195.98253999999997
2014-12-16,99.98,204.22155528692906,0.0,123.06,0.0,0.0,0.0,20418,0,195.04253999999997
2014-12-17,101.8,204.22155528692906,0.0,122.49,0.0,0.0,0.0,20789,0,197.78253999999998
2014-12-18,104.25,204.22155528692906,0.0,122.19,0.0,0.0,0.0,21290,0,201.98253999999997
2014-12-19,104.32,204.22155528692906,0.387,122.34,0.0,0.0,0.0,21304,0,202.22554
2014-12-22,104.58,204.22155528692906,0.0,122.3,0.0,0.0,0.0,21357,0,203.93554
2014-12-23,104.21,204.22155528692906,0.0,121.88,0.0,0.0,0.0,21281,0,204.60554
2014-12-24,104.3,204.22155528692906,0.0,121.75,0.0,0.134,0.0,21300,0,204.60554
2014-12-26,105.04,204.22155528692906,0.0,121.76,0.0,0.0,0.0,21451,0,204.76554
2014-12-29,105.02,204.22155528692906,0.0,122.0,0.0,0.0,0.0,21447,0,204.68554
2014-12-30,104.32,204.22155528692906,0.0,122.17,0.0,0.0,0.0,21304,0,204.03554
2014-12-31,103.25,91.18767995789645,0.0,122.31,95.99138530693115,0.0,0.0,21155,0,202.45553999999998
2015-01-02,102.94,91.18767995789645,0.0,122.58,95.99138530693115,0.0,0.0,21153,0,202.51554
2015-01-05,101.43,91.18767995789645,0.0,122.86,95.99138530693115,0.0,0.0,21042,0,199.41554
2015-01-06,100.07,91.18767995789645,0.0,123.24,95.99138530693115,0.0,0.0,20955,0,197.96553999999998
2015-01-07,101.36,91.18767995789645,0.0,123.35,95.99138530693115,0.0,0.0,21083,0,200.16554
2015-01-08,103.3,91.18767995789645,0.0,123.2,95.99138530693115,0.0,0.0,21245,0,203.33553999999998
2015-01-09,102.62,91.18767995789645,0.0,123.56,95.99138530693115,0.0,0.0,21218,0,201.79554
2015-01-12,101.55,91.18767995789645,0.0,123.83,95.99138530693115,0.0,0.0,21146,0,200.81554
2015-01-13,101.52,91.18767995789645,0.0,123.95,95.99138530693115,0.0,0.0,21155,0,200.55553999999998
2015-01-14,100.96,91.18767995789645,0.0,124.28,95.99138530693115,0.0,0.0,21136,0,198.63554
2015-01-15,99.65,91.18767995789645,0.0,124.97,95.99138530693115,0.0,0.0,21082,0,197.63554
2015-01-16,100.82,91.18767995789645,0.0,124.41,95.99138530693115,0.0,0.0,21135,0,199.39353999999997
2015-01-20,101.62,91.18767995789645,0.0,124.44,95.99138530693115,0.0,0.0,21211,0,199.62354
2015-01-21,102.14,91.18767995789645,0.0,124.16,95.99138530693115,0.0,0.0,21232,0,200.07353999999998
2015-01-22,104.03,91.18767995789645,0.0,123.98,95.99138530693115,0.0,0.0,21387,0,202.64353999999997
2015-01-23,104.26,91.18767995789645,0.0,124.35,95.99138530693115,0.0,0.0,21443,0,201.13353999999998
2015-01-26,104.14,91.18767995789645,0.0,124.16,95.99138530693115,0.0,0.0,21414,0,201.22353999999999
2015-01-27,101.44,91.18767995789645,0.0,124.28,95.99138530693115,0.0,0.0,21179,0,198.31354
2015-01-28,100.92,91.18767995789645,0.0,124.73,95.99138530693115,0.0,0.0,21175,0,196.44353999999998
2015-01-29,101.89,91.18767995789645,0.0,124.55,95.99138530693115,0.0,0.0,21246,0,198.62354
2015-01-30,101.1,77.7557147366374,0.0,125.14,106.83421480884334,0.0,0.0,21230,0,196.17353999999997
2015-02-02,101.98,77.7557147366374,0.0,124.93,106.83421480884334,0.142,0.0,21276,0,197.99354
2015-02-03,102.96,77.7557147366374,0.0,124.42,106.83421480884334,0.0,0.0,21298,0,201.05354
2015-02-04,102.87,77.7557147366374,0.0,124.49,106.83421480884334,0.0,0.0,21298,0,201.25354
2015-02-05,103.76,77.7557147366374,0.0,124.32,106.83421480884334,0.0,0.0,21349,0,203.27354
2015-02-06,103.13,77.7557147366374,0.0,123.34,106.83421480884334,0.0,0.0,21195,0,202.81354
2015-02-09,102.8,77.7557147366374,0.0,123.28,106.83421480884334,0.0,0.0,21163,0,201.81354
2015-02-10,104.4,77.7557147366374,0.0,123.12,106.83421480884334,0.0,0.0,21271,0,203.23353999999998
2015-02-11,104.78,77.7557147366374,0.0,123.09,106.83421480884334,0.0,0.0,21297,0,203.42353999999997
2015-02-12,106.0,77.7557147366374,0.0,123.23,106.83421480884334,0.0,0.0,21407,0,204.56354
2015-02-13,106.91,77.7557147366374,0.0,123.09,106.83421480884334,0.0,0.0,21463,0,205.06354
2015-02-17,107.01,77.7557147366374,0.0,122.64,106.83421480884334,0.0,0.0,21422,0,205.29353999999998
2015-02-18,107.16,77.7557147366374,0.0,123.08,106.83421480884334,0.0,0.0,21481,0,205.19353999999998
2015-02-19,107.69,77.7557147366374,0.0,122.86,106.83421480884334,0.0,0.0,21499,0,204.81354
2015-02-20,108.41,77.7557147366374,0.0,122.77,106.83421480884334,0.0,0.0,21545,0,206.35353999999998
2015-02-23,108.52,77.7557147366374,0.0,123.06,106.83421480884334,0.0,0.0,21585,0,206.13353999999998
2015-02-24,108.6,77.7557147366374,0.0,123.54,106.83421480884334,0.0,0.0,21642,0,207.12354
2015-02-25,108.33,77.7557147366374,0.0,123.59,106.83421480884334,0.0,0.0,21626,0,207.17354
2015-02-26,108.88,77.7557147366374,0.0,123.11,106.83421480884334,0.0,0.0,21618,0,207.22353999999999
2015-02-27,108.4,149.64937848545458,0.0,123.33,43.745592918636454,0.0,0.0,21617,0,206.40354
2015-03-02,109.38,149.64937848545458,0.0,122.79,43.745592918636454,0.129,0.0,21740,0,207.89354
2015-03-03,108.87,149.64937848545458,0.0,122.64,43.745592918636454,0.0,0.0,21657,0,207.08354
2015-03-04,108.45,149.64937848545458,0.0,122.76,43.745592918636454,0.0,0.0,21599,0,205.99354
2015-03-05,108.64,149.64937848545458,0.0,122.86,43.745592918636454,0.0,0.0,21632,0,206.38353999999998
2015-03-06,107.41,149.64937848545458,0.0,122.17,43.745592918636454,0.0,0.0,21418,0,203.61354
2015-03-09,107.72,149.64937848545458,0.0,122.47,43.745592918636454,0.0,0.0,21477,0,205.01354
2015-03-10,105.72,149.64937848545458,0.0,122.7,43.745592918636454,0.0,0.0,21188,0,201.90354
2015-03-11,105.11,149.64937848545458,0.0,122.77,43.745592918636454,0.0,0.0,21100,0,201.56354
2015-03-12,105.8,149.64937848545458,0.0,122.87,43.745592918636454,0.0,0.0,21207,0,204.18354
2015-03-13,105.34,149.64937848545458,0.0,122.84,43.745592918636454,0.0,0.0,21137,0,202.77354
2015-03-16,106.7,149.64937848545458,0.0,123.0,43.745592918636454,0.0,0.0,21348,0,204.99354
2015-03-17,106.87,149.64937848545458,0.0,123.09,43.745592918636454,0.0,0.0,21377,0,203.71354
2015-03-18,107.92,149.64937848545458,0.0,123.97,43.745592918636454,0.0,0.0,21573,0,205.94353999999998
2015-03-19,108.08,149.64937848545458,0.0,123.52,43.745592918636454,0.0,0.0,21577,0,204.87354
2015-03-20,108.53,149.64937848545458,0.248,123.91,43.745592918636454,0.0,0.0,21661,0,206.48454
2015-03-23,108.32,149.64937848545458,0.0,124.0,43.745592918636454,0.0,0.0,21634,0,206.37454
2015-03-24,107.93,149.64937848545458,0.0,124.2,43.745592918636454,0.0,0.0,21584,0,205.35454000000001
2015-03-25,105.46,149.64937848545458,0.0,123.94,43.745592918636454,0.0,0.0,21203,0,202.44454
2015-03-26,105.1,149.64937848545458,0.0,123.65,43.745592918636454,0.0,0.0,21137,0,202.00454
2015-03-27,105.52,149.64937848545458,0.0,123.86,43.745592918636454,0.0,0.0,21209,0,202.33454
2015-03-30,106.73,149.64937848545458,0.0,123.94,43.745592918636454,0.0,0.0,21393,0,204.91454
2015-03-31,105.6,96.86753903329036,0.0,124.17,88.93479200669593,0.0,0.0,21272,0,203.10454000000001
2015-04-01,105.05,96.86753903329036,0.0,124.29,88.93479200669593,0.142,0.0,21229,0,202.26454
2015-04-02,105.12,96.86753903329036,0.0,124.2,88.93479200669593,0.0,0.0,21228,0,202.85454000000001
2015-04-06,105.98,96.86753903329036,0.0,124.45,88.93479200669593,0.0,0.0,21333,0,204.11454
