Date,On_Price_QQQ,On_Shares_QQQ,On_Dividend_QQQ,Off_Price_IEF,Off_Shares_IEF,Off_Dividend_IEF,Cash,Capital,InOutCash,Bench
2012-07-11,63.02,92.49844478400499,0.0,108.92,161.77430664265532,0.0,0.0,23449,0,65.38600000000001
2012-07-12,62.43,92.49844478400499,0.0,109.17,161.77430664265532,0.0,0.0,23435,0,64.796
2012-07-13,63.38,92.49844478400499,0.0,109.08,161.77430664265532,0.0,0.0,23508,0,65.74600000000001
2012-07-16,63.2,92.49844478400499,0.0,109.32,161.77430664265532,0.0,0.0,23531,0,65.566
2012-07-17,63.53,92.49844478400499,0.0,109.04,161.77430664265532,0.0,0.0,23516,0,65.896
2012-07-18,64.39,92.49844478400499,0.0,109.15,161.77430664265532,0.0,0.0,23613,0,66.756
2012-07-19,65.1,92.49844478400499,0.0,108.99,161.77430664265532,0.0,0.0,23653,0,67.466
2012-07-20,64.24,92.49844478400499,0.0,109.42,161.77430664265532,0.0,0.0,23643,0,66.606
2012-07-23,63.46,92.49844478400499,0.0,109.6,161.77430664265532,0.0,0.0,23600,0,65.82600000000001
2012-07-24,62.96,92.49844478400499,0.0,109.81,161.77430664265532,0.0,0.0,23588,0,65.32600000000001
2012-07-25,62.54,92.49844478400499,0.0,109.87,161.77430664265532,0.0,0.0,23558,0,64.906
2012-07-26,63.37,92.49844478400499,0.0,109.53,161.77430664265532,0.0,0.0,23580,0,65.736
2012-07-27,64.87,92.49844478400499,0.0,108.74,161.77430664265532,0.0,0.0,23591,0,67.236
2012-07-30,64.82,92.49844478400499,0.0,109.09,161.77430664265532,0.0,0.0,23643,0,67.18599999999999
2012-07-31,64.8,132.21642980072593,0.0,109.28,138.42575312026352,0.0,0.0,23694,0,67.166
2012-08-01,64.61,132.21642980072593,0.0,108.72,138.42575312026352,0.162,0.0,23592,0,66.976
2012-08-02,64.38,132.21642980072593,0.0,108.98,138.42575312026352,0.0,0.0,23597,0,66.746
2012-08-03,65.6,132.21642980072593,0.0,108.41,138.42575312026352,0.0,0.0,23680,0,67.966
2012-08-06,66.1,132.21642980072593,0.0,108.48,138.42575312026352,0.0,0.0,23755,0,68.466
2012-08-07,66.65,132.21642980072593,0.0,107.91,138.42575312026352,0.0,0.0,23749,0,69.016
2012-08-08,66.62,132.21642980072593,0.0,107.76,138.42575312026352,0.0,0.0,23725,0,68.986
2012-08-09,66.82,132.21642980072593,0.0,107.68,138.42575312026352,0.0,0.0,23740,0,69.18599999999999
2012-08-10,66.86,132.21642980072593,0.0,107.99,138.42575312026352,0.0,0.0,23788,0,69.226
2012-08-13,67.02,132.21642980072593,0.0,107.92,138.42575312026352,0.0,0.0,23800,0,69.386
2012-08-14,67.05,132.21642980072593,0.0,107.39,138.42575312026352,0.0,0.0,23730,0,69.416
2012-08-15,67.22,132.21642980072593,0.0,106.85,138.42575312026352,0.0,0.0,23678,0,69.586
2012-08-16,68.02,132.21642980072593,0.0,106.59,138.42575312026352,0.0,0.0,23748,0,70.386
2012-08-17,68.32,132.21642980072593,0.0,106.72,138.42575312026352,0.0,0.0,23805,0,70.68599999999999
2012-08-20,68.42,132.21642980072593,0.0,106.78,138.42575312026352,0.0,0.0,23827,0,70.786
2012-08-21,68.15,132.21642980072593,0.0,106.87,138.42575312026352,0.0,0.0,23804,0,70.516
2012-08-22,68.43,132.21642980072593,0.0,107.7,138.42575312026352,0.0,0.0,23956,0,70.796
2012-08-23,67.87,132.21642980072593,0.0,107.89,138.42575312026352,0.0,0.0,23908,0,70.236
2012-08-24,68.29,132.21642980072593,0.0,107.84,138.42575312026352,0.0,0.0,23956,0,70.656
2012-08-27,68.4,132.21642980072593,0.0,108.12,138.42575312026352,0.0,0.0,24010,0,70.766
2012-08-28,68.4,132.21642980072593,0.0,108.16,138.42575312026352,0.0,0.0,24015,0,70.766
2012-08-29,68.4,132.21642980072593,0.0,108.09,138.42575312026352,0.0,0.0,24006,0,70.766
2012-08-30,67.71,132.21642980072593,0.0,108.29,138.42575312026352,0.0,0.0,23942,0,70.076
2012-08-31,68.16,213.18321794415883,0.0,108.99,87.96595125723525,0.0,0.0,24117,0,70.526
2012-09-04,68.09,213.18321794415883,0.0,108.59,87.96595125723525,0.151,0.0,24067,0,70.456
2012-09-05,68.02,213.18321794415883,0.0,108.55,87.96595125723525,0.0,0.0,24049,0,70.386
2012-09-06,69.53,213.18321794415883,0.0,107.81,87.96595125723525,0.0,0.0,24306,0,71.896
2012-09-07,69.43,213.18321794415883,0.0,107.95,87.96595125723525,0.0,0.0,24297,0,71.796
2012-09-10,68.54,213.18321794415883,0.0,108.0,87.96595125723525,0.0,0.0,24111,0,70.906
2012-09-11,68.43,213.18321794415883,0.0,107.8,87.96595125723525,0.0,0.0,24070,0,70.796
2012-09-12,68.63,213.18321794415883,0.0,107.27,87.96595125723525,0.0,0.0,24066,0,70.996
2012-09-13,69.56,213.18321794415883,0.0,107.58,87.96595125723525,0.0,0.0,24292,0,71.926
2012-09-14,70.18,213.18321794415883,0.0,106.57,87.96595125723525,0.0,0.0,24335,0,72.546
2012-09-17,70.21,213.18321794415883,0.0,106.79,87.96595125723525,0.0,0.0,24361,0,72.576
2012-09-18,70.27,213.18321794415883,0.0,107.06,87.96595125723525,0.0,0.0,24398,0,72.636
2012-09-19,70.4,213.18321794415883,0.0,107.31,87.96595125723525,0.0,0.0,24447,0,72.766
2012-09-20,70.33,213.18321794415883,0.0,107.37,87.96595125723525,0.0,0.0,24438,0,72.696
2012-09-21,70.15,213.18321794415883,0.2,107.6,87.96595125723525,0.0,0.0,24419,0,72.71600000000001
2012-09-24,69.74,213.18321794415883,0.0,107.84,87.96595125723525,0.0,0.0,24353,0,72.306
2012-09-25,68.76,213.18321794415883,0.0,108.24,87.96595125723525,0.0,0.0,24179,0,71.32600000000001
2012-09-26,68.2,213.18321794415883,0.0,108.69,87.96595125723525,0.0,0.0,24100,0,70.766
2012-09-27,69.14,213.18321794415883,0.0,108.46,87.96595125723525,0.0,0.0,24280,0,71.706
2012-09-28,68.57,146.13033780236887,0.0,108.46,130.81164131189453,0.0,0.0,24207,0,71.136
2012-10-01,68.47,146.13033780236887,0.0,108.52,130.81164131189453,0.141,0.0,24201,0,71.036
2012-10-02,68.67,146.13033780236887,0.0,108.45,130.81164131189453,0.0,0.0,24221,0,71.236
2012-10-03,69.11,146.13033780236887,0.0,108.56,130.81164131189453,0.0,0.0,24299,0,71.676
2012-10-04,69.35,146.13033780236887,0.0,108.13,130.81164131189453,0.0,0.0,24278,0,71.916
2012-10-05,68.98,146.13033780236887,0.0,107.64,130.81164131189453,0.0,0.0,24160,0,71.546
2012-10-08,68.35,146.13033780236887,0.0,107.99,130.81164131189453,0.0,0.0,24114,0,70.916
2012-10-09,67.26,146.13033780236887,0.0,107.77,130.81164131189453,0.0,0.0,23926,0,69.82600000000001
2012-10-10,66.92,146.13033780236887,0.0,108.03,130.81164131189453,0.0,0.0,23910,0,69.486
2012-10-11,66.71,146.13033780236887,0.0,108.13,130.81164131189453,0.0,0.0,23893,0,69.276
2012-10-12,66.68,146.13033780236887,0.0,108.14,130.81164131189453,0.0,0.0,23889,0,69.24600000000001
2012-10-15,67.17,146.13033780236887,0.0,108.17,130.81164131189453,0.0,0.0,23965,0,69.736
2012-10-16,68.12,146.13033780236887,0.0,107.66,130.81164131189453,0.0,0.0,24037,0,70.686
2012-10-17,68.08,146.13033780236887,0.0,106.98,130.81164131189453,0.0,0.0,23942,0,70.646
2012-10-18,67.29,146.13033780236887,0.0,106.79,130.81164131189453,0.0,0.0,23802,0,69.85600000000001
2012-10-19,65.68,146.13033780236887,0.0,107.24,130.81164131189453,0.0,0.0,23626,0,68.24600000000001
2012-10-22,66.02,146.13033780236887,0.0,106.88,130.81164131189453,0.0,0.0,23628,0,68.586
2012-10-23,65.39,146.13033780236887,0.0,107.39,130.81164131189453,0.0,0.0,23603,0,67.956
2012-10-24,65.16,146.13033780236887,0.0,107.16,130.81164131189453,0.0,0.0,23539,0,67.726
2012-10-25,65.16,146.13033780236887,0.0,106.77,130.81164131189453,0.0,0.0,23488,0,67.726
2012-10-26,65.35,146.13033780236887,0.0,107.45,130.81164131189453,0.0,0.0,23605,0,67.916
2012-10-31,64.95,160.47303506717213,0.0,107.89,122.32097313072394,0.0,0.0,23619,0,67.516
2012-11-01,65.87,160.47303506717213,0.0,107.53,122.32097313072394,0.145,0.0,23723,0,68.436
2012-11-02,65.17,160.47303506717213,0.0,107.62,122.32097313072394,0.0,0.0,23622,0,67.736
2012-11-05,65.6,160.47303506717213,0.0,107.88,122.32097313072394,0.0,0.0,23723,0,68.166
2012-11-06,65.72,160.47303506717213,0.0,107.39,122.32097313072394,0.0,0.0,23682,0,68.286
2012-11-07,64.17,160.47303506717213,0.0,108.29,122.32097313072394,0.0,0.0,23543,0,66.736
2012-11-08,63.16,160.47303506717213,0.0,108.77,122.32097313072394,0.0,0.0,23440,0,65.726
2012-11-09,63.43,160.47303506717213,0.0,108.78,122.32097313072394,0.0,0.0,23484,0,65.996
2012-11-12,63.42,160.47303506717213,0.0,108.85,122.32097313072394,0.0,0.0,23491,0,65.986
2012-11-13,62.98,160.47303506717213,0.0,108.98,122.32097313072394,0.0,0.0,23437,0,65.54599999999999
2012-11-14,62.24,160.47303506717213,0.0,109.01,122.32097313072394,0.0,0.0,23322,0,64.806
2012-11-15,62.03,160.47303506717213,0.0,108.96,122.32097313072394,0.0,0.0,23282,0,64.596
2012-11-16,62.3,160.47303506717213,0.0,109.03,122.32097313072394,0.0,0.0,23334,0,64.866
2012-11-19,63.78,160.47303506717213,0.0,108.81,122.32097313072394,0.0,0.0,23544,0,66.346
2012-11-20,63.8,160.47303506717213,0.0,108.36,122.32097313072394,0.0,0.0,23492,0,66.366
2012-11-21,63.93,160.47303506717213,0.0,108.2,122.32097313072394,0.0,0.0,23494,0,66.496
2012-11-23,64.9,160.47303506717213,0.0,108.14,122.32097313072394,0.0,0.0,23642,0,67.46600000000001
2012-11-26,65.18,160.47303506717213,0.0,108.32,122.32097313072394,0.0,0.0,23709,0,67.74600000000001
2012-11-27,64.96,160.47303506717213,0.0,108.57,122.32097313072394,0.0,0.0,23704,0,67.526
2012-11-28,65.52,160.47303506717213,0.0,108.71,122.32097313072394,0.0,0.0,23811,0,68.086
2012-11-29,65.91,160.47303506717213,0.0,108.82,122.32097313072394,0.0,0.0,23887,0,68.476
2012-11-30,65.8,127.07061617387173,0.0,108.8,142.65867579775266,0.0,0.0,23882,0,68.366
2012-12-03,65.67,127.07061617387173,0.0,108.62,142.65867579775266,0.13699999999999998,0.0,23840,0,68.236
2012-12-04,65.63,127.07061617387173,0.0,108.81,142.65867579775266,0.0,0.0,23862,0,68.196
2012-12-05,64.9,127.07061617387173,0.0,108.9,142.65867579775266,0.0,0.0,23782,0,67.46600000000001
2012-12-06,65.32,127.07061617387173,0.0,108.96,142.65867579775266,0.0,0.0,23844,0,67.886
2012-12-07,64.93,127.07061617387173,0.0,108.65,142.65867579775266,0.0,0.0,23750,0,67.49600000000001
2012-12-10,65.12,127.07061617387173,0.0,108.75,142.65867579775266,0.0,0.0,23788,0,67.686
2012-12-11,65.97,127.07061617387173,0.0,108.54,142.65867579775266,0.0,0.0,23867,0,68.536
2012-12-12,65.83,127.07061617387173,0.0,108.08,142.65867579775266,0.0,0.0,23783,0,68.396
2012-12-13,65.31,127.07061617387173,0.0,107.87,142.65867579775266,0.0,0.0,23687,0,67.876
2012-12-14,64.69,127.07061617387173,0.0,108.11,142.65867579775266,0.0,0.0,23643,0,67.256
2012-12-17,65.55,127.07061617387173,0.0,107.54,142.65867579775266,0.0,0.0,23670,0,68.116
2012-12-18,66.55,127.07061617387173,0.0,107.12,142.65867579775266,0.0,0.0,23738,0,69.116
2012-12-19,66.26,127.07061617387173,0.0,107.27,142.65867579775266,0.0,0.0,23722,0,68.82600000000001
2012-12-20,66.26,127.07061617387173,0.0,107.34,142.65867579775266,0.0,0.0,23732,0,68.82600000000001
2012-12-21,65.2,127.07061617387173,0.36700000000000005,107.63,142.65867579775266,0.0,0.0,23639,0,68.13300000000001
2012-12-24,65.07,127.07061617387173,0.0,107.52,142.65867579775266,0.0,0.0,23607,0,68.003
2012-12-26,64.5,127.07061617387173,0.0,107.59,142.65867579775266,0.151,0.0,23544,0,67.433
2012-12-27,64.4,127.07061617387173,0.0,107.81,142.65867579775266,0.0,0.0,23563,0,67.33300000000001
2012-12-28,63.78,127.07061617387173,0.0,108.06,142.65867579775266,0.0,0.0,23520,0,66.71300000000001
2012-12-31,65.13,139.4898602509772,0.0,107.49,135.8578867620017,0.0,0.0,23688,0,68.063
2013-01-02,67.2,139.4898602509772,0.0,107.0,135.8578867620017,0.0,0.0,23910,0,70.13300000000001
2013-01-03,66.85,139.4898602509772,0.0,106.45,135.8578867620017,0.0,0.0,23786,0,69.783
2013-01-04,66.63,139.4898602509772,0.0,106.5,135.8578867620017,0.0,0.0,23763,0,69.563
2013-01-07,66.65,139.4898602509772,0.0,106.56,135.8578867620017,0.0,0.0,23774,0,69.58300000000001
2013-01-08,66.52,139.4898602509772,0.0,106.82,135.8578867620017,0.0,0.0,23791,0,69.453
2013-01-09,66.77,139.4898602509772,0.0,106.88,135.8578867620017,0.0,0.0,23834,0,69.703
2013-01-10,67.17,139.4898602509772,0.0,106.57,135.8578867620017,0.0,0.0,23847,0,70.10300000000001
2013-01-11,67.26,139.4898602509772,0.0,106.91,135.8578867620017,0.0,0.0,23906,0,70.19300000000001
2013-01-14,66.96,139.4898602509772,0.0,106.87,135.8578867620017,0.0,0.0,23859,0,69.893
2013-01-15,66.63,139.4898602509772,0.0,107.13,135.8578867620017,0.0,0.0,23848,0,69.563
2013-01-16,66.9,139.4898602509772,0.0,107.27,135.8578867620017,0.0,0.0,23905,0,69.83300000000001
2013-01-17,67.22,139.4898602509772,0.0,106.78,135.8578867620017,0.0,0.0,23883,0,70.153
2013-01-18,67.07,139.4898602509772,0.0,107.08,135.8578867620017,0.0,0.0,23903,0,70.003
2013-01-22,67.18,139.4898602509772,0.0,107.17,135.8578867620017,0.0,0.0,23930,0,70.11300000000001
2013-01-23,67.59,139.4898602509772,0.0,107.22,135.8578867620017,0.0,0.0,23994,0,70.52300000000001
2013-01-24,66.66,139.4898602509772,0.0,107.04,135.8578867620017,0.0,0.0,23840,0,69.593
2013-01-25,67.0,139.4898602509772,0.0,106.33,135.8578867620017,0.0,0.0,23791,0,69.933
2013-01-28,67.15,139.4898602509772,0.0,106.11,135.8578867620017,0.0,0.0,23782,0,70.08300000000001
2013-01-29,67.16,139.4898602509772,0.0,105.95,135.8578867620017,0.0,0.0,23762,0,70.093
2013-01-30,67.02,139.4898602509772,0.0,106.01,135.8578867620017,0.0,0.0,23750,0,69.953
2013-01-31,66.87,158.86437358818094,0.0,106.1,123.6366454155473,0.0,0.0,23741,0,69.80300000000001
2013-02-01,67.66,158.86437358818094,0.0,105.6,123.6366454155473,0.14,0.0,23804,0,70.593
2013-02-04,66.48,158.86437358818094,0.0,106.21,123.6366454155473,0.0,0.0,23692,0,69.41300000000001
2013-02-05,67.46,158.86437358818094,0.0,105.83,123.6366454155473,0.0,0.0,23801,0,70.393
2013-02-06,67.24,158.86437358818094,0.0,106.15,123.6366454155473,0.0,0.0,23806,0,70.173
2013-02-07,67.3,158.86437358818094,0.0,106.2,123.6366454155473,0.0,0.0,23821,0,70.233
2013-02-08,67.99,158.86437358818094,0.0,106.28,123.6366454155473,0.0,0.0,23941,0,70.923
2013-02-11,68.01,158.86437358818094,0.0,106.17,123.6366454155473,0.0,0.0,23930,0,70.94300000000001
2013-02-12,67.73,158.86437358818094,0.0,106.06,123.6366454155473,0.0,0.0,23872,0,70.66300000000001
2013-02-13,67.97,158.86437358818094,0.0,105.69,123.6366454155473,0.0,0.0,23865,0,70.903
2013-02-14,67.95,158.86437358818094,0.0,106.14,123.6366454155473,0.0,0.0,23917,0,70.88300000000001
2013-02-15,67.75,158.86437358818094,0.0,106.04,123.6366454155473,0.0,0.0,23873,0,70.683
2013-02-19,68.24,158.86437358818094,0.0,105.87,123.6366454155473,0.0,0.0,23930,0,71.173
2013-02-20,67.19,158.86437358818094,0.0,106.1,123.6366454155473,0.0,0.0,23791,0,70.123
2013-02-21,66.47,158.86437358818094,0.0,106.31,123.6366454155473,0.0,0.0,23703,0,69.403
2013-02-22,67.14,158.86437358818094,0.0,106.44,123.6366454155473,0.0,0.0,23826,0,70.07300000000001
2013-02-25,66.31,158.86437358818094,0.0,107.26,123.6366454155473,0.0,0.0,23795,0,69.24300000000001
2013-02-26,66.56,158.86437358818094,0.0,107.06,123.6366454155473,0.0,0.0,23810,0,69.49300000000001
2013-02-27,67.24,158.86437358818094,0.0,107.01,123.6366454155473,0.0,0.0,23912,0,70.173
2013-02-28,67.1,143.09905256040068,0.0,107.16,133.64346940104951,0.0,0.0,23923,0,70.033
2013-03-01,67.38,143.09905256040068,0.0,107.3,133.64346940104951,0.127,0.0,23981,0,70.313
2013-03-04,67.68,143.09905256040068,0.0,107.05,133.64346940104951,0.0,0.0,23991,0,70.61300000000001
2013-03-05,68.68,143.09905256040068,0.0,106.94,133.64346940104951,0.0,0.0,24119,0,71.61300000000001
2013-03-06,68.51,143.09905256040068,0.0,106.6,133.64346940104951,0.0,0.0,24050,0,71.44300000000001
2013-03-07,68.69,143.09905256040068,0.0,106.19,133.64346940104951,0.0,0.0,24021,0,71.623
2013-03-08,68.77,143.09905256040068,0.0,105.65,133.64346940104951,0.0,0.0,23960,0,71.703
2013-03-11,68.97,143.09905256040068,0.0,105.7,133.64346940104951,0.0,0.0,23995,0,71.903
2013-03-12,68.72,143.09905256040068,0.0,105.99,133.64346940104951,0.0,0.0,23998,0,71.653
2013-03-13,68.63,143.09905256040068,0.0,105.9,133.64346940104951,0.0,0.0,23973,0,71.563
2013-03-14,68.86,143.09905256040068,0.0,105.93,133.64346940104951,0.0,0.0,24010,0,71.793
2013-03-15,68.51,143.09905256040068,0.159,106.3,133.64346940104951,0.0,0.0,24010,0,71.602
2013-03-18,68.36,143.09905256040068,0.0,106.65,133.64346940104951,0.0,0.0,24035,0,71.452
2013-03-19,68.23,143.09905256040068,0.0,106.98,133.64346940104951,0.0,0.0,24060,0,71.322
2013-03-20,68.71,143.09905256040068,0.0,106.57,133.64346940104951,0.0,0.0,24074,0,71.80199999999999
2013-03-21,67.93,143.09905256040068,0.0,106.85,133.64346940104951,0.0,0.0,24000,0,71.022
2013-03-22,68.59,143.09905256040068,0.0,106.89,133.64346940104951,0.0,0.0,24100,0,71.682
2013-03-25,68.34,143.09905256040068,0.0,106.97,133.64346940104951,0.0,0.0,24075,0,71.432
2013-03-26,68.71,143.09905256040068,0.0,107.08,133.64346940104951,0.0,0.0,24142,0,71.80199999999999
2013-03-27,68.8,143.09905256040068,0.0,107.54,133.64346940104951,0.0,0.0,24217,0,71.892
2013-03-28,68.97,232.03449607970728,0.0,107.34,76.82192462228444,0.0,0.0,24249,0,72.062
2013-04-01,68.5,232.03449607970728,0.0,107.48,76.82192462228444,0.145,0.0,24151,0,71.592
2013-04-02,69.04,232.03449607970728,0.0,107.27,76.82192462228444,0.0,0.0,24260,0,72.132
2013-04-03,68.41,232.03449607970728,0.0,107.72,76.82192462228444,0.0,0.0,24148,0,71.502
2013-04-04,68.43,232.03449607970728,0.0,108.15,76.82192462228444,0.0,0.0,24186,0,71.522
2013-04-05,67.86,232.03449607970728,0.0,108.49,76.82192462228444,0.0,0.0,24080,0,70.952
2013-04-08,68.22,232.03449607970728,0.0,108.14,76.82192462228444,0.0,0.0,24136,0,71.312
2013-04-09,68.68,232.03449607970728,0.0,108.18,76.82192462228444,0.0,0.0,24246,0,71.772
2013-04-10,70.02,232.03449607970728,0.0,107.73,76.82192462228444,0.0,0.0,24523,0,73.112
2013-04-11,69.99,232.03449607970728,0.0,107.85,76.82192462228444,0.0,0.0,24525,0,73.082
2013-04-12,69.94,232.03449607970728,0.0,108.45,76.82192462228444,0.0,0.0,24559,0,73.032
2013-04-15,68.56,232.03449607970728,0.0,108.69,76.82192462228444,0.0,0.0,24258,0,71.652
2013-04-16,69.47,232.03449607970728,0.0,108.38,76.82192462228444,0.0,0.0,24445,0,72.562
2013-04-17,68.11,232.03449607970728,0.0,108.58,76.82192462228444,0.0,0.0,24145,0,71.202
2013-04-18,67.17,232.03449607970728,0.0,108.64,76.82192462228444,0.0,0.0,23931,0,70.262
2013-04-19,68.09,232.03449607970728,0.0,108.58,76.82192462228444,0.0,0.0,24140,0,71.182
2013-04-22,68.79,232.03449607970728,0.0,108.64,76.82192462228444,0.0,0.0,24307,0,71.882
2013-04-23,69.45,232.03449607970728,0.0,108.57,76.82192462228444,0.0,0.0,24455,0,72.542
2013-04-24,69.42,232.03449607970728,0.0,108.62,76.82192462228444,0.0,0.0,24452,0,72.512
2013-04-25,69.79,232.03449607970728,0.0,108.5,76.82192462228444,0.0,0.0,24528,0,72.882
2013-04-26,69.57,232.03449607970728,0.0,108.89,76.82192462228444,0.0,0.0,24507,0,72.66199999999999
2013-04-29,70.21,232.03449607970728,0.0,108.85,76.82192462228444,0.0,0.0,24653,0,73.30199999999999
2013-04-30,70.72,124.2562506276825,0.0,108.83,146.940090851245,0.0,0.0,24778,0,73.812
2013-05-01,70.39,124.2562506276825,0.0,109.05,146.940090851245,0.135,0.0,24770,0,73.482
2013-05-02,71.28,124.2562506276825,0.0,109.05,146.940090851245,0.0,0.0,24880,0,74.372
2013-05-03,72.12,124.2562506276825,0.0,108.12,146.940090851245,0.0,0.0,24848,0,75.212
2013-05-06,72.4,124.2562506276825,0.0,107.98,146.940090851245,0.0,0.0,24862,0,75.492
2013-05-07,72.36,124.2562506276825,0.0,107.83,146.940090851245,0.0,0.0,24835,0,75.452
2013-05-08,72.71,124.2562506276825,0.0,107.96,146.940090851245,0.0,0.0,24898,0,75.80199999999999
2013-05-09,72.61,124.2562506276825,0.0,107.94,146.940090851245,0.0,0.0,24882,0,75.702
2013-05-10,73.05,124.2562506276825,0.0,107.33,146.940090851245,0.0,0.0,24847,0,76.142
2013-05-13,73.14,124.2562506276825,0.0,107.14,146.940090851245,0.0,0.0,24831,0,76.232
2013-05-14,73.52,124.2562506276825,0.0,106.71,146.940090851245,0.0,0.0,24815,0,76.612
2013-05-15,73.67,124.2562506276825,0.0,106.99,146.940090851245,0.0,0.0,24875,0,76.762
2013-05-16,73.59,124.2562506276825,0.0,107.5,146.940090851245,0.0,0.0,24940,0,76.682
2013-05-17,74.3,124.2562506276825,0.0,106.92,146.940090851245,0.0,0.0,24943,0,77.392
2013-05-20,74.19,124.2562506276825,0.0,106.84,146.940090851245,0.0,0.0,24917,0,77.282
2013-05-21,74.27,124.2562506276825,0.0,107.12,146.940090851245,0.0,0.0,24968,0,77.362
2013-05-22,73.62,124.2562506276825,0.0,106.27,146.940090851245,0.0,0.0,24763,0,76.712
2013-05-23,73.45,124.2562506276825,0.0,106.38,146.940090851245,0.0,0.0,24758,0,76.542
2013-05-24,73.41,124.2562506276825,0.0,106.42,146.940090851245,0.0,0.0,24759,0,76.502
2013-05-28,73.89,124.2562506276825,0.0,105.17,146.940090851245,0.0,0.0,24634,0,76.982
2013-05-29,73.54,124.2562506276825,0.0,105.6,146.940090851245,0.0,0.0,24654,0,76.632
2013-05-30,73.93,124.2562506276825,0.0,105.61,146.940090851245,0.0,0.0,24704,0,77.022
2013-05-31,73.25,215.10669539690088,0.0,105.32,83.91272797328433,0.0,0.0,24594,0,76.342
2013-06-03,73.38,215.10669539690088,0.0,105.33,83.91272797328433,0.142,0.0,24623,0,76.472
2013-06-04,73.0,215.10669539690088,0.0,105.06,83.91272797328433,0.0,0.0,24518,0,76.092
2013-06-05,72.05,215.10669539690088,0.0,105.57,83.91272797328433,0.0,0.0,24357,0,75.142
2013-06-06,72.4,215.10669539690088,0.0,105.7,83.91272797328433,0.0,0.0,24443,0,75.492
2013-06-07,73.39,215.10669539690088,0.0,104.88,83.91272797328433,0.0,0.0,24587,0,76.482
2013-06-10,73.42,215.10669539690088,0.0,104.62,83.91272797328433,0.0,0.0,24572,0,76.512
2013-06-11,72.69,215.10669539690088,0.0,104.88,83.91272797328433,0.0,0.0,24436,0,75.782
2013-06-12,71.85,215.10669539690088,0.0,104.41,83.91272797328433,0.0,0.0,24216,0,74.942
2013-06-13,72.76,215.10669539690088,0.0,105.2,83.91272797328433,0.0,0.0,24478,0,75.852
2013-06-14,72.28,215.10669539690088,0.0,105.34,83.91272797328433,0.0,0.0,24387,0,75.372
2013-06-17,72.98,215.10669539690088,0.0,105.09,83.91272797328433,0.0,0.0,24516,0,76.072
2013-06-18,73.58,215.10669539690088,0.0,105.03,83.91272797328433,0.0,0.0,24640,0,76.672
2013-06-19,72.76,215.10669539690088,0.0,103.59,83.91272797328433,0.0,0.0,24343,0,75.852
2013-06-20,71.03,215.10669539690088,0.0,103.12,83.91272797328433,0.0,0.0,23932,0,74.122
2013-06-21,70.43,215.10669539690088,0.22399999999999998,102.03,83.91272797328433,0.0,0.0,23711,0,73.74600000000001
2013-06-24,69.73,215.10669539690088,0.0,101.78,83.91272797328433,0.0,0.0,23540,0,73.046
2013-06-25,70.24,215.10669539690088,0.0,101.66,83.91272797328433,0.0,0.0,23639,0,73.556
2013-06-26,70.87,215.10669539690088,0.0,102.07,83.91272797328433,0.0,0.0,23809,0,74.186
2013-06-27,71.17,215.10669539690088,0.0,102.62,83.91272797328433,0.0,0.0,23920,0,74.486
2013-06-28,71.27,124.39833647773261,0.0,102.5,147.5007698912953,0.0,0.0,23984,0,74.586
2013-07-01,71.71,124.39833647773261,0.0,102.4,147.5007698912953,0.139,0.0,24024,0,75.026
2013-07-02,71.74,124.39833647773261,0.0,102.44,147.5007698912953,0.0,0.0,24034,0,75.056
2013-07-03,72.03,124.39833647773261,0.0,102.24,147.5007698912953,0.0,0.0,24040,0,75.346
2013-07-05,72.58,124.39833647773261,0.0,100.52,147.5007698912953,0.0,0.0,23855,0,75.896
2013-07-08,72.65,124.39833647773261,0.0,101.11,147.5007698912953,0.0,0.0,23951,0,75.96600000000001
2013-07-09,73.09,124.39833647773261,0.0,101.28,147.5007698912953,0.0,0.0,24031,0,76.406
2013-07-10,73.51,124.39833647773261,0.0,100.92,147.5007698912953,0.0,0.0,24030,0,76.82600000000001
2013-07-11,74.97,124.39833647773261,0.0,101.93,147.5007698912953,0.0,0.0,24360,0,78.286
2013-07-12,75.3,124.39833647773261,0.0,101.85,147.5007698912953,0.0,0.0,24390,0,78.616
2013-07-15,75.47,124.39833647773261,0.0,102.17,147.5007698912953,0.0,0.0,24458,0,78.786
2013-07-16,75.37,124.39833647773261,0.0,102.22,147.5007698912953,0.0,0.0,24453,0,78.686
2013-07-17,75.56,124.39833647773261,0.0,102.67,147.5007698912953,0.0,0.0,24543,0,78.876
2013-07-18,75.37,124.39833647773261,0.0,102.19,147.5007698912953,0.0,0.0,24449,0,78.686
2013-07-19,74.59,124.39833647773261,0.0,102.75,147.5007698912953,0.0,0.0,24434,0,77.906
2013-07-22,74.81,124.39833647773261,0.0,102.74,147.5007698912953,0.0,0.0,24460,0,78.126
2013-07-23,74.26,124.39833647773261,0.0,102.62,147.5007698912953,0.0,0.0,24374,0,77.57600000000001
2013-07-24,74.5,124.39833647773261,0.0,101.93,147.5007698912953,0.0,0.0,24302,0,77.816
2013-07-25,74.97,124.39833647773261,0.0,102.08,147.5007698912953,0.0,0.0,24383,0,78.286
2013-07-26,75.37,124.39833647773261,0.0,102.17,147.5007698912953,0.0,0.0,24446,0,78.686
2013-07-29,75.23,124.39833647773261,0.0,101.96,147.5007698912953,0.0,0.0,24397,0,78.546
