Date,On_Price_DIA,On_Shares_DIA,On_Dividend_DIA,Off_Price_IEI,Off_Shares_IEI,Off_Dividend_IEI,Cash,Capital,InOutCash,Bench
2013-02-19,139.97,83.01776415020836,0.0,122.68,33.39603917274155,0.0,0.0,15717,0,158.02
2013-02-20,138.88,83.01776415020836,0.0,122.8,33.39603917274155,0.0,0.0,15630,0,156.93
2013-02-21,138.51,83.01776415020836,0.0,122.93,33.39603917274155,0.0,0.0,15604,0,156.56
2013-02-22,139.81,83.01776415020836,0.0,122.99,33.39603917274155,0.0,0.0,15714,0,157.86
2013-02-25,137.66,83.01776415020836,0.0,123.38,33.39603917274155,0.0,0.0,15548,0,155.71
2013-02-26,138.78,83.01776415020836,0.0,123.34,33.39603917274155,0.0,0.0,15640,0,156.83
2013-02-27,140.6,83.01776415020836,0.0,123.35,33.39603917274155,0.0,0.0,15791,0,158.65
2013-02-28,140.28,71.00933231746741,0.0,123.42,47.26818428573154,0.0,0.0,15795,0,158.33
2013-03-01,140.74,71.00933231746741,0.0,123.46,47.26818428573154,0.057,0.0,15829,0,158.79000000000002
2013-03-04,141.07,71.00933231746741,0.0,123.4,47.26818428573154,0.0,0.0,15850,0,159.12
2013-03-05,142.34,71.00933231746741,0.0,123.31,47.26818428573154,0.0,0.0,15936,0,160.39000000000001
2013-03-06,142.84,71.00933231746741,0.0,123.14,47.26818428573154,0.0,0.0,15963,0,160.89000000000001
2013-03-07,143.14,71.00933231746741,0.0,122.9,47.26818428573154,0.0,0.0,15973,0,161.19
2013-03-08,143.76,71.00933231746741,0.0,122.67,47.26818428573154,0.0,0.0,16006,0,161.81
2013-03-11,144.36,71.00933231746741,0.0,122.69,47.26818428573154,0.0,0.0,16050,0,162.41000000000003
2013-03-12,144.4,71.00933231746741,0.0,122.82,47.26818428573154,0.0,0.0,16059,0,162.45000000000002
2013-03-13,144.46,71.00933231746741,0.0,122.78,47.26818428573154,0.0,0.0,16061,0,162.51000000000002
2013-03-14,145.33,71.00933231746741,0.0,122.81,47.26818428573154,0.0,0.0,16124,0,163.38000000000002
2013-03-15,144.82,71.00933231746741,0.302,123.04,47.26818428573154,0.0,0.0,16099,0,163.172
2013-03-18,144.17,71.00933231746741,0.0,123.19,47.26818428573154,0.0,0.0,16060,0,162.522
2013-03-19,144.3,71.00933231746741,0.0,123.33,47.26818428573154,0.0,0.0,16076,0,162.65200000000002
2013-03-20,144.81,71.00933231746741,0.0,123.18,47.26818428573154,0.0,0.0,16105,0,163.162
2013-03-21,143.89,71.00933231746741,0.0,123.26,47.26818428573154,0.0,0.0,16043,0,162.242
2013-03-22,144.9,71.00933231746741,0.0,123.26,47.26818428573154,0.0,0.0,16115,0,163.252
2013-03-25,144.21,71.00933231746741,0.0,123.29,47.26818428573154,0.0,0.0,16067,0,162.562
2013-03-26,145.28,71.00933231746741,0.0,123.38,47.26818428573154,0.0,0.0,16148,0,163.632
2013-03-27,144.96,71.00933231746741,0.0,123.58,47.26818428573154,0.0,0.0,16134,0,163.312
2013-03-28,145.32,111.3188098279459,0.0,123.49,0.0,0.0,0.0,16176,0,163.672
2013-04-01,145.38,111.3188098279459,0.0,123.51,0.0,0.066,0.0,16183,0,163.732
2013-04-02,146.27,111.3188098279459,0.0,123.45,0.0,0.0,0.0,16282,0,164.622
2013-04-03,145.14,111.3188098279459,0.0,123.7,0.0,0.0,0.0,16156,0,163.492
2013-04-04,145.77,111.3188098279459,0.0,123.87,0.0,0.0,0.0,16226,0,164.122
2013-04-05,145.31,111.3188098279459,0.0,123.92,0.0,0.0,0.0,16175,0,163.662
2013-04-08,145.95,111.3188098279459,0.0,123.79,0.0,0.0,0.0,16246,0,164.302
2013-04-09,146.51,111.3188098279459,0.0,123.86,0.0,0.0,0.0,16309,0,164.862
2013-04-10,147.78,111.3188098279459,0.0,123.63,0.0,0.0,0.0,16450,0,166.132
2013-04-11,148.4,111.3188098279459,0.0,123.7,0.0,0.0,0.0,16519,0,166.752
2013-04-12,148.42,111.3188098279459,0.0,123.91,0.0,0.0,0.0,16521,0,166.772
2013-04-15,145.81,111.3188098279459,0.0,123.99,0.0,0.0,0.0,16231,0,164.162
2013-04-16,147.36,111.3188098279459,0.0,123.87,0.0,0.0,0.0,16403,0,165.71200000000002
2013-04-17,145.95,111.3188098279459,0.0,123.93,0.0,0.0,0.0,16246,0,164.302
2013-04-18,145.18,111.3188098279459,0.0,123.91,0.0,0.0,0.0,16161,0,163.532
2013-04-19,145.14,111.3188098279459,0.141,123.86,0.0,0.0,0.0,16156,0,163.63299999999998
2013-04-22,145.32,111.3188098279459,0.0,123.94,0.0,0.0,0.0,16176,0,163.813
2013-04-23,146.8,111.3188098279459,0.0,123.91,0.0,0.0,0.0,16341,0,165.293
2013-04-24,146.45,111.3188098279459,0.0,123.93,0.0,0.0,0.0,16302,0,164.94299999999998
2013-04-25,146.76,111.3188098279459,0.0,123.91,0.0,0.0,0.0,16337,0,165.253
2013-04-26,146.88,111.3188098279459,0.0,124.07,0.0,0.0,0.0,16350,0,165.373
2013-04-29,147.86,111.3188098279459,0.0,124.12,0.0,0.0,0.0,16459,0,166.353
2013-04-30,148.02,73.41587840476548,0.0,124.12,45.306302499406456,0.0,0.0,16490,0,166.513
2013-05-01,146.74,73.41587840476548,0.0,124.19,45.306302499406456,0.062,0.0,16399,0,165.233
2013-05-02,147.96,73.41587840476548,0.0,124.23,45.306302499406456,0.0,0.0,16491,0,166.453
2013-05-03,149.36,73.41587840476548,0.0,123.78,45.306302499406456,0.0,0.0,16573,0,167.853
2013-05-06,149.43,73.41587840476548,0.0,123.74,45.306302499406456,0.0,0.0,16576,0,167.923
2013-05-07,150.26,73.41587840476548,0.0,123.7,45.306302499406456,0.0,0.0,16635,0,168.753
2013-05-08,150.94,73.41587840476548,0.0,123.73,45.306302499406456,0.0,0.0,16687,0,169.433
2013-05-09,150.84,73.41587840476548,0.0,123.71,45.306302499406456,0.0,0.0,16678,0,169.333
2013-05-10,151.04,73.41587840476548,0.0,123.41,45.306302499406456,0.0,0.0,16679,0,169.533
2013-05-13,150.86,73.41587840476548,0.0,123.32,45.306302499406456,0.0,0.0,16662,0,169.353
2013-05-14,152.13,73.41587840476548,0.0,123.17,45.306302499406456,0.0,0.0,16749,0,170.623
2013-05-15,152.78,73.41587840476548,0.0,123.28,45.306302499406456,0.0,0.0,16801,0,171.273
2013-05-16,152.45,73.41587840476548,0.0,123.53,45.306302499406456,0.0,0.0,16788,0,170.94299999999998
2013-05-17,153.14,73.41587840476548,0.429,123.3,45.306302499406456,0.0,0.0,16829,0,172.06199999999998
2013-05-20,153.04,73.41587840476548,0.0,123.27,45.306302499406456,0.0,0.0,16820,0,171.962
2013-05-21,153.51,73.41587840476548,0.0,123.38,45.306302499406456,0.0,0.0,16859,0,172.432
2013-05-22,152.84,73.41587840476548,0.0,122.97,45.306302499406456,0.0,0.0,16792,0,171.762
2013-05-23,152.77,73.41587840476548,0.0,123.01,45.306302499406456,0.0,0.0,16788,0,171.692
2013-05-24,152.77,73.41587840476548,0.0,123.01,45.306302499406456,0.0,0.0,16788,0,171.692
2013-05-28,153.88,73.41587840476548,0.0,122.38,45.306302499406456,0.0,0.0,16841,0,172.802
2013-05-29,152.84,73.41587840476548,0.0,122.52,45.306302499406456,0.0,0.0,16771,0,171.762
2013-05-30,153.1,73.41587840476548,0.0,122.52,45.306302499406456,0.0,0.0,16790,0,172.022
2013-05-31,151.1,85.22689824363877,0.0,122.39,30.967948587140704,0.0,0.0,16667,0,170.022
2013-06-03,152.31,85.22689824363877,0.0,122.37,30.967948587140704,0.057999999999999996,0.0,16770,0,171.232
2013-06-04,151.64,85.22689824363877,0.0,122.24,30.967948587140704,0.0,0.0,16709,0,170.56199999999998
2013-06-05,149.31,85.22689824363877,0.0,122.42,30.967948587140704,0.0,0.0,16516,0,168.232
2013-06-06,150.25,85.22689824363877,0.0,122.46,30.967948587140704,0.0,0.0,16597,0,169.172
2013-06-07,152.32,85.22689824363877,0.0,122.08,30.967948587140704,0.0,0.0,16762,0,171.242
2013-06-10,152.21,85.22689824363877,0.0,121.93,30.967948587140704,0.0,0.0,16748,0,171.132
2013-06-11,151.2,85.22689824363877,0.0,122.02,30.967948587140704,0.0,0.0,16665,0,170.12199999999999
2013-06-12,149.86,85.22689824363877,0.0,121.79,30.967948587140704,0.0,0.0,16543,0,168.782
2013-06-13,151.76,85.22689824363877,0.0,122.21,30.967948587140704,0.0,0.0,16718,0,170.682
2013-06-14,150.66,85.22689824363877,0.0,122.37,30.967948587140704,0.0,0.0,16629,0,169.582
2013-06-17,151.78,85.22689824363877,0.0,122.34,30.967948587140704,0.0,0.0,16724,0,170.702
2013-06-18,153.1,85.22689824363877,0.0,122.28,30.967948587140704,0.0,0.0,16834,0,172.022
2013-06-19,151.09,85.22689824363877,0.0,121.28,30.967948587140704,0.0,0.0,16632,0,170.012
2013-06-20,147.58,85.22689824363877,0.0,121.1,30.967948587140704,0.0,0.0,16328,0,166.502
2013-06-21,147.73,85.22689824363877,0.304,120.4,30.967948587140704,0.0,0.0,16319,0,166.956
2013-06-24,146.28,85.22689824363877,0.0,120.22,30.967948587140704,0.0,0.0,16189,0,165.506
2013-06-25,147.3,85.22689824363877,0.0,120.21,30.967948587140704,0.0,0.0,16276,0,166.526
2013-06-26,148.79,85.22689824363877,0.0,120.45,30.967948587140704,0.0,0.0,16410,0,168.016
2013-06-27,149.9,85.22689824363877,0.0,120.8,30.967948587140704,0.0,0.0,16516,0,169.126
2013-06-28,148.55,46.36432318788436,0.0,120.74,78.97913072071724,0.0,0.0,16423,0,167.776
2013-07-01,149.42,46.36432318788436,0.0,120.78,78.97913072071724,0.062,0.0,16466,0,168.646
2013-07-02,148.93,46.36432318788436,0.0,120.8,78.97913072071724,0.0,0.0,16445,0,168.156
2013-07-03,149.54,46.36432318788436,0.0,120.65,78.97913072071724,0.0,0.0,16462,0,168.766
2013-07-05,151.02,46.36432318788436,0.0,119.69,78.97913072071724,0.0,0.0,16454,0,170.246
2013-07-08,152.02,46.36432318788436,0.0,120.16,78.97913072071724,0.0,0.0,16538,0,171.246
2013-07-09,152.79,46.36432318788436,0.0,120.24,78.97913072071724,0.0,0.0,16580,0,172.016
2013-07-10,152.71,46.36432318788436,0.0,120.08,78.97913072071724,0.0,0.0,16564,0,171.936
2013-07-11,154.38,46.36432318788436,0.0,120.74,78.97913072071724,0.0,0.0,16693,0,173.606
2013-07-12,154.17,46.36432318788436,0.0,120.65,78.97913072071724,0.0,0.0,16676,0,173.396
2013-07-15,154.64,46.36432318788436,0.0,120.83,78.97913072071724,0.0,0.0,16712,0,173.86599999999999
2013-07-16,154.3,46.36432318788436,0.0,120.86,78.97913072071724,0.0,0.0,16699,0,173.526
2013-07-17,154.44,46.36432318788436,0.0,121.18,78.97913072071724,0.0,0.0,16731,0,173.666
2013-07-18,155.34,46.36432318788436,0.0,120.99,78.97913072071724,0.0,0.0,16757,0,174.566
2013-07-19,155.12,46.36432318788436,0.20600000000000002,121.23,78.97913072071724,0.0,0.0,16766,0,174.552
2013-07-22,155.11,46.36432318788436,0.0,121.26,78.97913072071724,0.0,0.0,16768,0,174.542
2013-07-23,155.36,46.36432318788436,0.0,121.19,78.97913072071724,0.0,0.0,16774,0,174.792
2013-07-24,155.1,46.36432318788436,0.0,120.86,78.97913072071724,0.0,0.0,16736,0,174.53199999999998
2013-07-25,155.12,46.36432318788436,0.0,120.99,78.97913072071724,0.0,0.0,16747,0,174.552
2013-07-26,155.16,46.36432318788436,0.0,121.05,78.97913072071724,0.0,0.0,16754,0,174.59199999999998
2013-07-29,154.93,46.36432318788436,0.0,121.01,78.97913072071724,0.0,0.0,16740,0,174.362
2013-07-30,154.91,46.36432318788436,0.0,120.97,78.97913072071724,0.0,0.0,16736,0,174.34199999999998
2013-07-31,154.84,108.14938012152956,0.0,120.98,0.0,0.0,0.0,16745,0,174.272
2013-08-01,155.89,108.14938012152956,0.0,120.37,0.0,0.087,0.0,16859,0,175.32199999999997
2013-08-02,156.2,108.14938012152956,0.0,121.01,0.0,0.0,0.0,16892,0,175.63199999999998
2013-08-05,155.79,108.14938012152956,0.0,120.87,0.0,0.0,0.0,16848,0,175.22199999999998
2013-08-06,154.85,108.14938012152956,0.0,120.85,0.0,0.0,0.0,16746,0,174.28199999999998
2013-08-07,154.54,108.14938012152956,0.0,120.97,0.0,0.0,0.0,16713,0,173.97199999999998
2013-08-08,154.69,108.14938012152956,0.0,121.02,0.0,0.0,0.0,16729,0,174.12199999999999
2013-08-09,154.11,108.14938012152956,0.0,121.09,0.0,0.0,0.0,16666,0,173.542
2013-08-12,154.03,108.14938012152956,0.0,121.0,0.0,0.0,0.0,16658,0,173.462
2013-08-13,154.44,108.14938012152956,0.0,120.5,0.0,0.0,0.0,16702,0,173.87199999999999
2013-08-14,153.32,108.14938012152956,0.0,120.52,0.0,0.0,0.0,16581,0,172.75199999999998
2013-08-15,151.12,108.14938012152956,0.0,120.27,0.0,0.0,0.0,16343,0,170.552
2013-08-16,150.5,108.14938012152956,0.38299999999999995,120.05,0.0,0.0,0.0,16276,0,170.315
2013-08-19,149.74,108.14938012152956,0.0,119.87,0.0,0.0,0.0,16194,0,169.555
2013-08-20,149.75,108.14938012152956,0.0,120.16,0.0,0.0,0.0,16195,0,169.565
2013-08-21,148.64,108.14938012152956,0.0,119.73,0.0,0.0,0.0,16075,0,168.45499999999998
2013-08-22,149.4,108.14938012152956,0.0,119.52,0.0,0.0,0.0,16157,0,169.215
2013-08-23,149.83,108.14938012152956,0.0,119.77,0.0,0.0,0.0,16204,0,169.645
2013-08-26,149.21,108.14938012152956,0.0,119.98,0.0,0.0,0.0,16136,0,169.025
2013-08-27,147.5,108.14938012152956,0.0,120.27,0.0,0.0,0.0,15952,0,167.315
2013-08-28,148.04,108.14938012152956,0.0,120.03,0.0,0.0,0.0,16010,0,167.855
2013-08-29,148.25,108.14938012152956,0.0,120.09,0.0,0.0,0.0,16033,0,168.065
2013-08-30,147.85,90.5296969612894,0.0,119.96,22.01774963795764,0.0,0.0,16026,0,167.665
2013-09-03,148.11,90.5296969612894,0.0,119.63,22.01774963795764,0.08,0.0,16042,0,167.925
2013-09-04,149.18,90.5296969612894,0.0,119.31,22.01774963795764,0.0,0.0,16132,0,168.995
2013-09-05,149.12,90.5296969612894,0.0,118.78,22.01774963795764,0.0,0.0,16115,0,168.935
2013-09-06,149.09,90.5296969612894,0.0,119.24,22.01774963795764,0.0,0.0,16122,0,168.905
2013-09-09,150.47,90.5296969612894,0.0,119.46,22.01774963795764,0.0,0.0,16252,0,170.285
2013-09-10,151.79,90.5296969612894,0.0,119.18,22.01774963795764,0.0,0.0,16365,0,171.605
2013-09-11,153.15,90.5296969612894,0.0,119.52,22.01774963795764,0.0,0.0,16496,0,172.965
2013-09-12,153.03,90.5296969612894,0.0,119.5,22.01774963795764,0.0,0.0,16484,0,172.845
2013-09-13,153.69,90.5296969612894,0.0,119.59,22.01774963795764,0.0,0.0,16546,0,173.505
2013-09-16,154.94,90.5296969612894,0.0,119.9,22.01774963795764,0.0,0.0,16666,0,174.755
2013-09-17,155.29,90.5296969612894,0.0,120.03,22.01774963795764,0.0,0.0,16701,0,175.105
2013-09-18,156.69,90.5296969612894,0.0,120.88,22.01774963795764,0.0,0.0,16846,0,176.505
2013-09-19,156.32,90.5296969612894,0.0,120.68,22.01774963795764,0.0,0.0,16808,0,176.135
2013-09-20,154.3,90.5296969612894,0.304,120.67,22.01774963795764,0.0,0.0,16625,0,174.419
2013-09-23,153.71,90.5296969612894,0.0,120.86,22.01774963795764,0.0,0.0,16576,0,173.829
2013-09-24,153.06,90.5296969612894,0.0,121.02,22.01774963795764,0.0,0.0,16521,0,173.179
2013-09-25,152.42,90.5296969612894,0.0,121.2,22.01774963795764,0.0,0.0,16467,0,172.539
2013-09-26,152.95,90.5296969612894,0.0,121.09,22.01774963795764,0.0,0.0,16512,0,173.069
2013-09-27,152.21,90.5296969612894,0.0,121.25,22.01774963795764,0.0,0.0,16449,0,172.329
2013-09-30,151.0,75.15997873664324,0.0,121.33,41.35411867269028,0.0,0.0,16366,0,171.119
2013-10-01,151.62,75.15997873664324,0.0,121.04,41.35411867269028,0.095,0.0,16401,0,171.739
2013-10-02,150.98,75.15997873664324,0.0,121.23,41.35411867269028,0.0,0.0,16361,0,171.099
2013-10-03,149.67,75.15997873664324,0.0,121.33,41.35411867269028,0.0,0.0,16266,0,169.789
2013-10-04,150.43,75.15997873664324,0.0,121.12,41.35411867269028,0.0,0.0,16315,0,170.549
2013-10-07,149.0,75.15997873664324,0.0,121.16,41.35411867269028,0.0,0.0,16209,0,169.119
2013-10-08,147.53,75.15997873664324,0.0,121.01,41.35411867269028,0.0,0.0,16092,0,167.649
2013-10-09,147.78,75.15997873664324,0.0,120.99,41.35411867269028,0.0,0.0,16110,0,167.899
2013-10-10,150.96,75.15997873664324,0.0,120.98,41.35411867269028,0.0,0.0,16349,0,171.079
2013-10-11,152.17,75.15997873664324,0.0,121.08,41.35411867269028,0.0,0.0,16444,0,172.289
2013-10-14,152.8,75.15997873664324,0.0,120.85,41.35411867269028,0.0,0.0,16482,0,172.919
2013-10-15,151.34,75.15997873664324,0.0,120.95,41.35411867269028,0.0,0.0,16376,0,171.459
2013-10-16,153.52,75.15997873664324,0.0,121.25,41.35411867269028,0.0,0.0,16552,0,173.639
2013-10-17,153.48,75.15997873664324,0.0,121.53,41.35411867269028,0.0,0.0,16561,0,173.599
2013-10-18,153.6,75.15997873664324,0.17,121.55,41.35411867269028,0.0,0.0,16571,0,173.88899999999998
2013-10-21,153.53,75.15997873664324,0.0,121.49,41.35411867269028,0.0,0.0,16563,0,173.819
2013-10-22,154.25,75.15997873664324,0.0,121.83,41.35411867269028,0.0,0.0,16631,0,174.539
2013-10-23,153.82,75.15997873664324,0.0,121.88,41.35411867269028,0.0,0.0,16601,0,174.10899999999998
2013-10-24,154.8,75.15997873664324,0.0,121.81,41.35411867269028,0.0,0.0,16672,0,175.089
2013-10-25,155.45,75.15997873664324,0.0,121.91,41.35411867269028,0.0,0.0,16725,0,175.73899999999998
2013-10-28,155.37,75.15997873664324,0.0,121.88,41.35411867269028,0.0,0.0,16717,0,175.659
2013-10-29,156.5,75.15997873664324,0.0,121.97,41.35411867269028,0.0,0.0,16806,0,176.789
2013-10-30,155.87,75.15997873664324,0.0,121.84,41.35411867269028,0.0,0.0,16753,0,176.159
2013-10-31,155.29,61.639772776902234,0.0,121.84,58.70054051593885,0.0,0.0,16724,0,175.57899999999998
2013-11-01,155.86,61.639772776902234,0.0,121.42,58.70054051593885,0.106,0.0,16734,0,176.149
2013-11-04,156.06,61.639772776902234,0.0,121.56,58.70054051593885,0.0,0.0,16755,0,176.349
2013-11-05,155.89,61.639772776902234,0.0,121.39,58.70054051593885,0.0,0.0,16734,0,176.17899999999997
2013-11-06,157.22,61.639772776902234,0.0,121.65,58.70054051593885,0.0,0.0,16831,0,177.509
2013-11-07,155.85,61.639772776902234,0.0,121.77,58.70054051593885,0.0,0.0,16754,0,176.13899999999998
2013-11-08,157.49,61.639772776902234,0.0,121.2,58.70054051593885,0.0,0.0,16822,0,177.779
2013-11-11,157.61,61.639772776902234,0.0,121.17,58.70054051593885,0.0,0.0,16827,0,177.899
2013-11-12,157.37,61.639772776902234,0.0,121.06,58.70054051593885,0.0,0.0,16806,0,177.659
2013-11-13,158.06,61.639772776902234,0.0,121.35,58.70054051593885,0.0,0.0,16866,0,178.349
2013-11-14,158.73,61.639772776902234,0.0,121.7,58.70054051593885,0.0,0.0,16927,0,179.01899999999998
2013-11-15,159.3,61.639772776902234,0.298,121.67,58.70054051593885,0.0,0.0,16961,0,179.887
2013-11-18,159.44,61.639772776902234,0.0,121.84,58.70054051593885,0.0,0.0,16979,0,180.027
2013-11-19,159.33,61.639772776902234,0.0,121.64,58.70054051593885,0.0,0.0,16961,0,179.917
2013-11-20,158.77,61.639772776902234,0.0,121.53,58.70054051593885,0.0,0.0,16920,0,179.357
2013-11-21,159.86,61.639772776902234,0.0,121.57,58.70054051593885,0.0,0.0,16989,0,180.447
2013-11-22,160.4,61.639772776902234,0.0,121.66,58.70054051593885,0.0,0.0,17028,0,180.987
2013-11-25,160.61,61.639772776902234,0.0,121.73,58.70054051593885,0.0,0.0,17045,0,181.197
2013-11-26,160.5,61.639772776902234,0.0,121.83,58.70054051593885,0.0,0.0,17044,0,181.087
2013-11-27,160.85,61.639772776902234,0.0,121.75,58.70054051593885,0.0,0.0,17061,0,181.43699999999998
2013-11-29,160.72,106.237972294321,0.0,121.75,0.0,0.0,0.0,17074,0,181.307
2013-12-02,159.92,106.237972294321,0.0,121.39,0.0,0.09300000000000001,0.0,16989,0,180.50699999999998
2013-12-03,158.99,106.237972294321,0.0,121.5,0.0,0.0,0.0,16890,0,179.577
2013-12-04,158.76,106.237972294321,0.0,121.28,0.0,0.0,0.0,16866,0,179.34699999999998
2013-12-05,158.12,106.237972294321,0.0,121.12,0.0,0.0,0.0,16798,0,178.707
2013-12-06,160.16,106.237972294321,0.0,121.06,0.0,0.0,0.0,17015,0,180.74699999999999
2013-12-09,160.23,106.237972294321,0.0,121.08,0.0,0.0,0.0,17022,0,180.81699999999998
2013-12-10,159.72,106.237972294321,0.0,121.29,0.0,0.0,0.0,16968,0,180.307
2013-12-11,158.31,106.237972294321,0.0,121.12,0.0,0.0,0.0,16818,0,178.897
2013-12-12,157.47,106.237972294321,0.0,120.89,0.0,0.0,0.0,16729,0,178.057
2013-12-13,157.65,106.237972294321,0.0,120.87,0.0,0.0,0.0,16748,0,178.237
2013-12-16,158.9,106.237972294321,0.0,120.92,0.0,0.0,0.0,16881,0,179.487
2013-12-17,158.78,106.237972294321,0.0,121.11,0.0,0.0,0.0,16868,0,179.367
2013-12-18,161.76,106.237972294321,0.0,120.91,0.0,0.0,0.0,17185,0,182.34699999999998
2013-12-19,161.88,106.237972294321,0.0,120.57,0.0,0.0,0.0,17197,0,182.46699999999998
2013-12-20,162.01,106.237972294321,0.395,120.45,0.0,0.0,0.0,17211,0,182.992
2013-12-23,162.62,106.237972294321,0.0,120.33,0.0,0.0,0.0,17276,0,183.602
2013-12-24,163.16,106.237972294321,0.0,120.09,0.0,0.0,0.0,17333,0,184.142
2013-12-26,164.46,106.237972294321,0.0,120.01,0.0,0.096,0.0,17471,0,185.442
2013-12-27,164.47,106.237972294321,0.0,120.0,0.0,0.0,0.0,17472,0,185.452
2013-12-30,164.59,106.237972294321,0.0,120.17,0.0,0.0,0.0,17485,0,185.572
2013-12-31,165.47,71.83407518776224,0.0,120.03,47.7337370105216,0.0,0.0,17615,0,186.452
2014-01-02,164.11,71.83407518776224,0.0,120.15,47.7337370105216,0.0,0.0,17523,0,185.092
2014-01-03,164.39,71.83407518776224,0.0,120.06,47.7337370105216,0.0,0.0,17539,0,185.37199999999999
2014-01-06,163.89,71.83407518776224,0.0,120.25,47.7337370105216,0.0,0.0,17512,0,184.87199999999999
2014-01-07,164.97,71.83407518776224,0.0,120.35,47.7337370105216,0.0,0.0,17595,0,185.952
2014-01-08,164.35,71.83407518776224,0.0,119.9,47.7337370105216,0.0,0.0,17529,0,185.332
2014-01-09,164.19,71.83407518776224,0.0,120.05,47.7337370105216,0.0,0.0,17524,0,185.172
2014-01-10,164.18,71.83407518776224,0.0,120.65,47.7337370105216,0.0,0.0,17552,0,185.162
2014-01-13,162.24,71.83407518776224,0.0,120.86,47.7337370105216,0.0,0.0,17423,0,183.222
2014-01-14,163.45,71.83407518776224,0.0,120.54,47.7337370105216,0.0,0.0,17495,0,184.432
2014-01-15,164.57,71.83407518776224,0.0,120.43,47.7337370105216,0.0,0.0,17570,0,185.552
2014-01-16,163.98,71.83407518776224,0.0,120.59,47.7337370105216,0.0,0.0,17535,0,184.962
2014-01-17,164.08,71.83407518776224,0.133,120.72,47.7337370105216,0.0,0.0,17548,0,185.195
2014-01-21,163.73,71.83407518776224,0.0,120.57,47.7337370105216,0.0,0.0,17516,0,184.84499999999997
2014-01-22,163.47,71.83407518776224,0.0,120.37,47.7337370105216,0.0,0.0,17488,0,184.58499999999998
2014-01-23,161.71,71.83407518776224,0.0,120.84,47.7337370105216,0.0,0.0,17384,0,182.825
2014-01-24,158.48,71.83407518776224,0.0,121.08,47.7337370105216,0.0,0.0,17163,0,179.59499999999997
2014-01-27,158.02,71.83407518776224,0.0,120.94,47.7337370105216,0.0,0.0,17124,0,179.135
2014-01-28,158.94,71.83407518776224,0.0,121.1,47.7337370105216,0.0,0.0,17197,0,180.055
2014-01-29,157.1,71.83407518776224,0.0,121.35,47.7337370105216,0.0,0.0,17077,0,178.21499999999997
2014-01-30,158.17,71.83407518776224,0.0,121.3,47.7337370105216,0.0,0.0,17152,0,179.28499999999997
2014-01-31,156.75,65.27348087751972,0.0,121.57,56.25452089577693,0.0,0.0,17070,0,177.865
2014-02-03,153.53,65.27348087751972,0.0,121.82,56.25452089577693,0.10800000000000001,0.0,16874,0,174.64499999999998
2014-02-04,154.08,65.27348087751972,0.0,121.68,56.25452089577693,0.0,0.0,16902,0,175.195
2014-02-05,154.18,65.27348087751972,0.0,121.48,56.25452089577693,0.0,0.0,16897,0,175.29500000000002
2014-02-06,156.14,65.27348087751972,0.0,121.36,56.25452089577693,0.0,0.0,17018,0,177.255
2014-02-07,157.78,65.27348087751972,0.0,121.61,56.25452089577693,0.0,0.0,17139,0,178.89499999999998
2014-02-10,157.75,65.27348087751972,0.0,121.58,56.25452089577693,0.0,0.0,17136,0,178.865
2014-02-11,159.76,65.27348087751972,0.0,121.3,56.25452089577693,0.0,0.0,17251,0,180.875
2014-02-12,159.71,65.27348087751972,0.0,121.13,56.25452089577693,0.0,0.0,17238,0,180.825
2014-02-13,160.29,65.27348087751972,0.0,121.44,56.25452089577693,0.0,0.0,17294,0,181.40499999999997
2014-02-14,161.59,65.27348087751972,0.0,121.41,56.25452089577693,0.0,0.0,17377,0,182.70499999999998
2014-02-18,161.41,65.27348087751972,0.0,121.62,56.25452089577693,0.0,0.0,17377,0,182.52499999999998
2014-02-19,160.52,65.27348087751972,0.0,121.48,56.25452089577693,0.0,0.0,17311,0,181.635
2014-02-20,161.31,65.27348087751972,0.0,121.34,56.25452089577693,0.0,0.0,17355,0,182.425
2014-02-21,160.81,65.27348087751972,0.435,121.37,56.25452089577693,0.0,0.0,17324,0,182.35999999999999
2014-02-24,161.66,65.27348087751972,0.0,121.32,56.25452089577693,0.0,0.0,17376,0,183.20999999999998
2014-02-25,161.5,65.27348087751972,0.0,121.52,56.25452089577693,0.0,0.0,17377,0,183.04999999999998
2014-02-26,161.84,65.27348087751972,0.0,121.7,56.25452089577693,0.0,0.0,17410,0,183.39
2014-02-27,162.55,65.27348087751972,0.0,121.74,56.25452089577693,0.0,0.0,17458,0,184.1
2014-02-28,163.02,63.81848178255481,0.0,121.64,58.45047995246716,0.0,0.0,17513,0,184.57
2014-03-03,161.49,63.81848178255481,0.0,121.84,58.45047995246716,0.10300000000000001,0.0,17427,0,183.04
2014-03-04,163.63,63.81848178255481,0.0,121.4,58.45047995246716,0.0,0.0,17538,0,185.17999999999998
2014-03-05,163.35,63.81848178255481,0.0,121.44,58.45047995246716,0.0,0.0,17522,0,184.89999999999998
2014-03-06,164.09,63.81848178255481,0.0,121.23,58.45047995246716,0.0,0.0,17557,0,185.64
2014-03-07,164.34,63.81848178255481,0.0,120.91,58.45047995246716,0.0,0.0,17555,0,185.89
2014-03-10,163.99,63.81848178255481,0.0,120.96,58.45047995246716,0.0,0.0,17535,0,185.54
2014-03-11,163.42,63.81848178255481,0.0,121.03,58.45047995246716,0.0,0.0,17503,0,184.96999999999997
