Date,On_Price_SPY,On_Shares_SPY,On_Dividend_SPY,On_Price_DIA,On_Shares_DIA,On_Dividend_DIA,Off_Price_TLT,Off_Shares_TLT,Off_Dividend_TLT,Cash_x,Capital_x,InOutCash_x,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash_y,Capital_y,InOutCash_y,Capital,Bench
2012-10-01,144.35,139.1548227206151,0.0,134.78,224.178886539578,0.0,124.42,83.66999016989611,0.26,0.0,60712,0,QQQ,1234.6113639362527,0.0,68.47,FBT,1216.3405348435178,0.0,46.74,0.0,141385,0,202097,57.621
2012-10-02,144.5,139.1548227206151,0.0,134.48,224.178886539578,0.0,124.25,83.66999016989611,0.0,0.0,60651,0,QQQ,1234.6113639362527,0.0,68.67,FBT,1216.3405348435178,0.0,47.25,0.0,142252,0,202903,58.171
2012-10-03,145.09,139.1548227206151,0.0,134.68,224.178886539578,0.0,124.29,83.66999016989611,0.0,0.0,60781,0,QQQ,1234.6113639362527,0.0,69.11,FBT,1216.3405348435178,0.0,47.53,0.0,143136,0,203917,58.441
2012-10-04,146.13,139.1548227206151,0.0,135.52,224.178886539578,0.0,122.74,83.66999016989611,0.0,0.0,60985,0,QQQ,1234.6113639362527,0.0,69.35,FBT,1216.3405348435178,0.0,47.7,0.0,143639,0,204624,58.521
2012-10-05,146.14,139.1548227206151,0.0,135.96,224.178886539578,0.0,121.15,83.66999016989611,0.0,0.0,60952,0,QQQ,1234.6113639362527,0.0,68.98,FBT,1216.3405348435178,0.0,47.81,0.0,143316,0,204268,58.551
2012-10-08,145.64,139.1548227206151,0.0,135.65,224.178886539578,0.0,122.17,83.66999016989611,0.0,0.0,60898,0,QQQ,1234.6113639362527,0.0,68.35,FBT,1216.3405348435178,0.0,47.3,0.0,141918,0,202816,58.361000000000004
2012-10-09,144.2,139.1548227206151,0.0,134.59,224.178886539578,0.0,121.95,83.66999016989611,0.0,0.0,60441,0,QQQ,1234.6113639362527,0.0,67.26,FBT,1216.3405348435178,0.0,46.32,0.0,139380,0,199821,58.211
2012-10-10,143.28,139.1548227206151,0.0,133.28,224.178886539578,0.0,122.81,83.66999016989611,0.0,0.0,60092,0,QQQ,1234.6113639362527,0.0,66.92,FBT,1216.3405348435178,0.0,45.82,0.0,138352,0,198444,58.351
2012-10-11,143.36,139.1548227206151,0.0,133.13,224.178886539578,0.0,123.66,83.66999016989611,0.0,0.0,60140,0,QQQ,1234.6113639362527,0.0,66.71,FBT,1216.3405348435178,0.0,45.99,0.0,138300,0,198440,58.311
2012-10-12,142.89,139.1548227206151,0.0,133.13,224.178886539578,0.0,123.97,83.66999016989611,0.0,0.0,60101,0,QQQ,1234.6113639362527,0.0,66.68,FBT,1216.3405348435178,0.0,45.36,0.0,137497,0,197598,58.041000000000004
2012-10-15,144.08,139.1548227206151,0.0,134.02,224.178886539578,0.0,123.69,83.66999016989611,0.0,0.0,60443,0,QQQ,1234.6113639362527,0.0,67.17,FBT,1216.3405348435178,0.0,45.37,0.0,138114,0,198557,57.851
2012-10-16,145.54,139.1548227206151,0.0,135.3,224.178886539578,0.0,121.98,83.66999016989611,0.0,0.0,60790,0,QQQ,1234.6113639362527,0.0,68.12,FBT,1216.3405348435178,0.0,45.88,0.0,139907,0,200697,57.461
2012-10-17,146.2,139.1548227206151,0.0,135.43,224.178886539578,0.0,120.85,83.66999016989611,0.0,0.0,60816,0,QQQ,1234.6113639362527,0.0,68.08,FBT,1216.3405348435178,0.0,46.82,0.0,141001,0,201817,57.941
2012-10-18,145.82,139.1548227206151,0.0,135.36,224.178886539578,0.0,120.11,83.66999016989611,0.0,0.0,60686,0,QQQ,1234.6113639362527,0.0,67.29,FBT,1216.3405348435178,0.0,46.37,0.0,139478,0,200164,57.841
2012-10-19,143.39,139.1548227206151,0.0,133.11,224.178886539578,0.187,121.74,83.66999016989611,0.0,0.0,59979,0,QQQ,1234.6113639362527,0.0,65.68,FBT,1216.3405348435178,0.0,44.99,0.0,135812,0,195791,57.741
2012-10-22,143.41,139.1548227206151,0.0,133.1,224.178886539578,0.0,120.96,83.66999016989611,0.0,0.0,59915,0,QQQ,1234.6113639362527,0.0,66.02,FBT,1216.3405348435178,0.0,44.44,0.0,135563,0,195478,57.341
2012-10-23,141.42,139.1548227206151,0.0,130.74,224.178886539578,0.0,122.69,83.66999016989611,0.0,0.0,59253,0,QQQ,1234.6113639362527,0.0,65.39,FBT,1216.3405348435178,0.0,43.43,0.0,133556,0,192809,57.691
2012-10-24,141.02,139.1548227206151,0.0,130.5,224.178886539578,0.0,121.48,83.66999016989611,0.0,0.0,59043,0,QQQ,1234.6113639362527,0.0,65.16,FBT,1216.3405348435178,0.0,43.18,0.0,132968,0,192011,58.971000000000004
2012-10-25,141.43,139.1548227206151,0.0,130.78,224.178886539578,0.0,120.86,83.66999016989611,0.0,0.0,59111,0,QQQ,1234.6113639362527,0.0,65.16,FBT,1216.3405348435178,0.0,43.3,0.0,133114,0,192225,59.431000000000004
2012-10-26,141.35,139.1548227206151,0.0,130.79,224.178886539578,0.0,122.64,83.66999016989611,0.0,0.0,59251,0,QQQ,1234.6113639362527,0.0,65.35,FBT,1216.3405348435178,0.0,42.5,0.0,132376,0,191627,59.581
2012-10-31,141.35,135.5853535773808,0.0,130.6,220.11856502484045,0.0,123.36,73.87119318349681,0.0,0.0,57025,0,QQQ,1229.206537276864,0.0,64.95,FBT,1280.0539457452676,0.0,41.58,0.0,133061,0,190086,59.911
2012-11-01,142.83,135.5853535773808,0.0,131.98,220.11856502484045,0.0,122.35,73.87119318349681,0.0,0.0,57455,0,QQQ,1229.206537276864,0.0,65.87,FBT,1280.0539457452676,0.0,42.59,0.0,135485,0,192940,60.311
2012-11-02,141.56,135.5853535773808,0.0,130.67,220.11856502484045,0.0,122.26,73.87119318349681,0.0,0.0,56987,0,QQQ,1229.206537276864,0.0,65.17,FBT,1280.0539457452676,0.0,42.06,0.0,133946,0,190933,60.221000000000004
2012-11-05,141.85,135.5853535773808,0.0,130.87,220.11856502484045,0.0,122.95,73.87119318349681,0.0,0.0,57122,0,QQQ,1229.206537276864,0.0,65.6,FBT,1280.0539457452676,0.0,43.31,0.0,136075,0,193197,60.171
2012-11-06,142.96,135.5853535773808,0.0,132.05,220.11856502484045,0.0,121.79,73.87119318349681,0.0,0.0,57446,0,QQQ,1229.206537276864,0.0,65.72,FBT,1280.0539457452676,0.0,43.62,0.0,136619,0,194065,60.061
2012-11-07,139.72,135.5853535773808,0.0,129.25,220.11856502484045,0.0,124.0,73.87119318349681,0.0,0.0,56554,0,QQQ,1229.206537276864,0.0,64.17,FBT,1280.0539457452676,0.0,42.64,0.0,133459,0,190013,59.781
2012-11-08,138.04,135.5853535773808,0.0,127.99,220.11856502484045,0.0,125.84,73.87119318349681,0.0,0.0,56185,0,QQQ,1229.206537276864,0.0,63.16,FBT,1280.0539457452676,0.0,42.31,0.0,131795,0,187980,59.691
2012-11-09,138.16,135.5853535773808,0.0,127.92,220.11856502484045,0.0,125.98,73.87119318349681,0.0,0.0,56196,0,QQQ,1229.206537276864,0.0,63.43,FBT,1280.0539457452676,0.0,43.04,0.0,133062,0,189258,59.371
2012-11-12,138.27,135.5853535773808,0.0,128.04,220.11856502484045,0.0,126.19,73.87119318349681,0.0,0.0,56253,0,QQQ,1229.206537276864,0.0,63.42,FBT,1280.0539457452676,0.0,43.39,0.0,133497,0,189750,59.561
2012-11-13,137.79,135.5853535773808,0.0,127.53,220.11856502484045,0.0,126.61,73.87119318349681,0.0,0.0,56106,0,QQQ,1229.206537276864,0.0,62.98,FBT,1280.0539457452676,0.0,43.37,0.0,132931,0,189037,59.781
2012-11-14,135.93,135.5853535773808,0.0,125.76,220.11856502484045,0.0,126.73,73.87119318349681,0.0,0.0,55473,0,QQQ,1229.206537276864,0.0,62.24,FBT,1280.0539457452676,0.0,42.49,0.0,130895,0,186368,60.281
2012-11-15,135.7,135.5853535773808,0.0,125.51,220.11856502484045,0.0,126.48,73.87119318349681,0.0,0.0,55369,0,QQQ,1229.206537276864,0.0,62.03,FBT,1280.0539457452676,0.0,42.08,0.0,130112,0,185481,59.851
2012-11-16,136.37,135.5853535773808,0.0,125.6,220.11856502484045,0.32299999999999995,126.37,73.87119318349681,0.0,0.0,55471,0,QQQ,1229.206537276864,0.0,62.3,FBT,1280.0539457452676,0.0,42.99,0.0,131609,0,187080,60.201
2012-11-19,139.13,135.5853535773808,0.0,127.63,220.11856502484045,0.0,125.66,73.87119318349681,0.0,0.0,56240,0,QQQ,1229.206537276864,0.0,63.78,FBT,1280.0539457452676,0.0,43.69,0.0,134324,0,190564,59.501
2012-11-20,139.19,135.5853535773808,0.0,127.71,220.11856502484045,0.0,124.4,73.87119318349681,0.0,0.0,56173,0,QQQ,1229.206537276864,0.0,63.8,FBT,1280.0539457452676,0.0,44.34,0.0,135180,0,191353,58.491
2012-11-21,139.45,135.5853535773808,0.0,128.15,220.11856502484045,0.0,124.33,73.87119318349681,0.0,0.0,56299,0,QQQ,1229.206537276864,0.0,63.93,FBT,1280.0539457452676,0.0,44.78,0.0,135903,0,192202,58.651
2012-11-23,141.35,135.5853535773808,0.0,129.89,220.11856502484045,0.0,124.21,73.87119318349681,0.0,0.0,56931,0,QQQ,1229.206537276864,0.0,64.9,FBT,1280.0539457452676,0.0,45.65,0.0,138209,0,195140,59.131
2012-11-26,141.05,135.5853535773808,0.0,129.52,220.11856502484045,0.0,124.8,73.87119318349681,0.0,0.0,56853,0,QQQ,1229.206537276864,0.0,65.18,FBT,1280.0539457452676,0.0,45.53,0.0,138400,0,195253,59.301
2012-11-27,140.33,135.5853535773808,0.0,128.68,220.11856502484045,0.0,125.29,73.87119318349681,0.0,0.0,56606,0,QQQ,1229.206537276864,0.0,64.96,FBT,1280.0539457452676,0.0,45.14,0.0,137630,0,194236,58.861000000000004
2012-11-28,141.46,135.5853535773808,0.0,129.64,220.11856502484045,0.0,125.11,73.87119318349681,0.0,0.0,56958,0,QQQ,1229.206537276864,0.0,65.52,FBT,1280.0539457452676,0.0,45.24,0.0,138447,0,195405,58.011
2012-11-29,142.12,135.5853535773808,0.0,130.14,220.11856502484045,0.0,125.13,73.87119318349681,0.0,0.0,57159,0,QQQ,1229.206537276864,0.0,65.91,FBT,1280.0539457452676,0.0,46.03,0.0,139937,0,197096,57.661
2012-11-30,142.15,101.82527372855706,0.0,130.1,166.88465788448562,0.0,124.79,183.04190516757066,0.0,0.0,59027,0,DIA,635.096829907537,0.0,130.1,XLP,1528.414679448216,0.0,36.04,0.0,137710,0,196737,57.881
2012-12-03,141.45,101.82527372855706,0.0,129.55,166.88465788448562,0.0,124.66,183.04190516757066,0.245,0.0,58841,0,DIA,635.096829907537,0.0,129.55,XLP,1528.414679448216,0.0,35.9,0.0,137146,0,195987,58.231
2012-12-04,141.25,101.82527372855706,0.0,129.39,166.88465788448562,0.0,125.38,183.04190516757066,0.0,0.0,58925,0,DIA,635.096829907537,0.0,129.39,XLP,1528.414679448216,0.0,35.83,0.0,136938,0,195863,58.521
2012-12-05,141.5,101.82527372855706,0.0,130.24,166.88465788448562,0.0,125.32,183.04190516757066,0.0,0.0,59082,0,DIA,635.096829907537,0.0,130.24,XLP,1528.414679448216,0.0,35.89,0.0,137569,0,196651,59.451
2012-12-06,141.98,101.82527372855706,0.0,130.74,166.88465788448562,0.0,125.59,183.04190516757066,0.0,0.0,59263,0,DIA,635.096829907537,0.0,130.74,XLP,1528.414679448216,0.0,35.93,0.0,137948,0,197211,58.181000000000004
2012-12-07,142.41,101.82527372855706,0.0,131.56,166.88465788448562,0.0,124.43,183.04190516757066,0.0,0.0,59232,0,DIA,635.096829907537,0.0,131.56,XLP,1528.414679448216,0.0,36.18,0.0,138851,0,198083,58.301
2012-12-10,142.47,101.82527372855706,0.0,131.74,166.88465788448562,0.0,124.98,183.04190516757066,0.0,0.0,59369,0,DIA,635.096829907537,0.0,131.74,XLP,1528.414679448216,0.0,36.14,0.0,138904,0,198273,57.441
2012-12-11,143.44,101.82527372855706,0.0,132.5,166.88465788448562,0.0,124.03,183.04190516757066,0.0,0.0,59420,0,DIA,635.096829907537,0.0,132.5,XLP,1528.414679448216,0.0,36.16,0.0,139417,0,198837,56.981
2012-12-12,143.51,101.82527372855706,0.0,132.51,166.88465788448562,0.0,122.59,183.04190516757066,0.0,0.0,59165,0,DIA,635.096829907537,0.0,132.51,XLP,1528.414679448216,0.0,36.08,0.0,139301,0,198466,56.881
2012-12-13,142.63,101.82527372855706,0.0,131.82,166.88465788448562,0.0,122.68,183.04190516757066,0.0,0.0,58977,0,DIA,635.096829907537,0.0,131.82,XLP,1528.414679448216,0.0,36.02,0.0,138771,0,197748,56.481
2012-12-14,142.1,101.82527372855706,0.0,131.46,166.88465788448562,0.0,123.6,183.04190516757066,0.0,0.0,59032,0,DIA,635.096829907537,0.0,131.46,XLP,1528.414679448216,0.0,35.96,0.0,138451,0,197483,56.581
2012-12-17,143.77,101.82527372855706,0.0,132.44,166.88465788448562,0.0,121.75,183.04190516757066,0.0,0.0,59026,0,DIA,635.096829907537,0.0,132.44,XLP,1528.414679448216,0.0,36.04,0.0,139196,0,198222,55.731
2012-12-18,145.37,101.82527372855706,0.0,133.55,166.88465788448562,0.0,120.51,183.04190516757066,0.0,0.0,59148,0,DIA,635.096829907537,0.0,133.55,XLP,1528.414679448216,0.0,36.03,0.0,139885,0,199033,55.731
2012-12-19,144.29,101.82527372855706,0.0,132.62,166.88465788448562,0.0,120.91,183.04190516757066,0.0,0.0,58956,0,DIA,635.096829907537,0.0,132.62,XLP,1528.414679448216,0.0,35.67,0.0,138745,0,197701,56.431000000000004
2012-12-20,145.12,101.82527372855706,0.0,133.19,166.88465788448562,0.0,120.93,183.04190516757066,0.0,0.0,59139,0,DIA,635.096829907537,0.0,133.19,XLP,1528.414679448216,0.0,35.87,0.0,139412,0,198551,55.381
2012-12-21,142.79,101.82527372855706,1.022,131.79,166.88465788448562,0.413,122.25,183.04190516757066,0.0,0.0,58910,0,DIA,635.096829907537,0.413,131.79,XLP,1528.414679448216,0.39799999999999996,35.17,0.0,137453,0,196363,55.171
2012-12-24,142.35,101.82527372855706,0.0,130.97,166.88465788448562,0.0,122.03,183.04190516757066,0.0,0.0,58688,0,DIA,635.096829907537,0.0,130.97,XLP,1528.414679448216,0.0,35.06,0.0,136764,0,195452,55.002
2012-12-26,141.75,101.82527372855706,0.0,130.81,166.88465788448562,0.0,122.2,183.04190516757066,0.268,0.0,58631,0,DIA,635.096829907537,0.0,130.81,XLP,1528.414679448216,0.0,34.76,0.0,136204,0,194835,55.282000000000004
2012-12-27,141.56,101.82527372855706,0.0,130.6,166.88465788448562,0.0,122.61,183.04190516757066,0.0,0.0,58652,0,DIA,635.096829907537,0.0,130.6,XLP,1528.414679448216,0.0,34.82,0.0,136163,0,194815,56.442
2012-12-28,140.03,101.82527372855706,0.0,129.07,166.88465788448562,0.0,123.31,183.04190516757066,0.0,0.0,58369,0,DIA,635.096829907537,0.0,129.07,XLP,1528.414679448216,0.0,34.45,0.0,134625,0,192994,56.042
2012-12-31,142.41,133.5295589793168,0.0,130.58,218.44016496681536,0.0,121.18,92.33803472865057,0.0,0.0,58729,0,QQQ,1262.217190477985,0.0,65.13,FBT,1192.7197042558023,0.0,45.95,0.0,137013,0,195742,56.55200000000001
2013-01-02,146.06,133.5295589793168,0.0,133.77,218.44016496681536,0.0,119.56,92.33803472865057,0.0,0.0,59764,0,QQQ,1262.217190477985,0.0,67.2,FBT,1192.7197042558023,0.0,47.66,0.0,141666,0,201430,55.592000000000006
2013-01-03,145.73,133.5295589793168,0.0,133.63,218.44016496681536,0.0,117.94,92.33803472865057,0.0,0.0,59539,0,QQQ,1262.217190477985,0.0,66.85,FBT,1192.7197042558023,0.0,47.9,0.0,141510,0,201049,56.462
2013-01-04,146.37,133.5295589793168,0.0,134.06,218.44016496681536,0.0,118.4,92.33803472865057,0.0,0.0,59761,0,QQQ,1262.217190477985,0.0,66.63,FBT,1192.7197042558023,0.0,48.11,0.0,141483,0,201244,57.282000000000004
2013-01-07,145.97,133.5295589793168,0.0,133.51,218.44016496681536,0.0,118.45,92.33803472865057,0.0,0.0,59592,0,QQQ,1262.217190477985,0.0,66.65,FBT,1192.7197042558023,0.0,48.2,0.0,141615,0,201207,57.512
2013-01-08,145.55,133.5295589793168,0.0,133.06,218.44016496681536,0.0,119.23,92.33803472865057,0.0,0.0,59510,0,QQQ,1262.217190477985,0.0,66.52,FBT,1192.7197042558023,0.0,48.19,0.0,141439,0,200949,58.262
2013-01-09,145.92,133.5295589793168,0.0,133.71,218.44016496681536,0.0,119.12,92.33803472865057,0.0,0.0,59691,0,QQQ,1262.217190477985,0.0,66.77,FBT,1192.7197042558023,0.0,48.68,0.0,142339,0,202030,59.122
2013-01-10,147.08,133.5295589793168,0.0,134.54,218.44016496681536,0.0,118.79,92.33803472865057,0.0,0.0,59997,0,QQQ,1262.217190477985,0.0,67.17,FBT,1192.7197042558023,0.0,48.23,0.0,142308,0,202305,59.412000000000006
2013-01-11,147.07,133.5295589793168,0.0,134.72,218.44016496681536,0.0,119.85,92.33803472865057,0.0,0.0,60133,0,QQQ,1262.217190477985,0.0,67.26,FBT,1192.7197042558023,0.0,48.78,0.0,143077,0,203210,59.602000000000004
2013-01-14,146.97,133.5295589793168,0.0,134.89,218.44016496681536,0.0,119.52,92.33803472865057,0.0,0.0,60126,0,QQQ,1262.217190477985,0.0,66.96,FBT,1192.7197042558023,0.0,49.36,0.0,143390,0,203516,60.402
2013-01-15,147.07,133.5295589793168,0.0,135.08,218.44016496681536,0.0,120.07,92.33803472865057,0.0,0.0,60232,0,QQQ,1262.217190477985,0.0,66.63,FBT,1192.7197042558023,0.0,49.56,0.0,143212,0,203444,60.242000000000004
2013-01-16,147.05,133.5295589793168,0.0,134.89,218.44016496681536,0.0,120.32,92.33803472865057,0.0,0.0,60211,0,QQQ,1262.217190477985,0.0,66.9,FBT,1192.7197042558023,0.0,49.24,0.0,143171,0,203382,59.172000000000004
2013-01-17,148.0,133.5295589793168,0.0,135.83,218.44016496681536,0.0,119.12,92.33803472865057,0.0,0.0,60432,0,QQQ,1262.217190477985,0.0,67.22,FBT,1192.7197042558023,0.0,49.27,0.0,143611,0,204043,58.732000000000006
2013-01-18,148.33,133.5295589793168,0.0,136.09,218.44016496681536,0.145,120.04,92.33803472865057,0.0,0.0,60618,0,QQQ,1262.217190477985,0.0,67.07,FBT,1192.7197042558023,0.0,49.46,0.0,143648,0,204266,58.972
2013-01-22,149.13,133.5295589793168,0.0,136.74,218.44016496681536,0.0,120.27,92.33803472865057,0.0,0.0,60888,0,QQQ,1262.217190477985,0.0,67.18,FBT,1192.7197042558023,0.0,49.67,0.0,144038,0,204926,58.30200000000001
2013-01-23,149.37,133.5295589793168,0.0,137.46,218.44016496681536,0.0,120.09,92.33803472865057,0.0,0.0,61060,0,QQQ,1262.217190477985,0.0,67.59,FBT,1192.7197042558023,0.0,49.14,0.0,143923,0,204983,59.062000000000005
2013-01-24,149.41,133.5295589793168,0.0,138.02,218.44016496681536,0.0,119.67,92.33803472865057,0.0,0.0,61149,0,QQQ,1262.217190477985,0.0,66.66,FBT,1192.7197042558023,0.0,49.4,0.0,143059,0,204208,58.752
2013-01-25,150.25,133.5295589793168,0.0,138.62,218.44016496681536,0.0,118.03,92.33803472865057,0.0,0.0,61241,0,QQQ,1262.217190477985,0.0,67.0,FBT,1192.7197042558023,0.0,49.97,0.0,144168,0,205409,60.062000000000005
2013-01-28,150.07,133.5295589793168,0.0,138.65,218.44016496681536,0.0,117.6,92.33803472865057,0.0,0.0,61184,0,QQQ,1262.217190477985,0.0,67.15,FBT,1192.7197042558023,0.0,49.82,0.0,144179,0,205363,59.812000000000005
2013-01-29,150.66,133.5295589793168,0.0,139.23,218.44016496681536,0.0,116.95,92.33803472865057,0.0,0.0,61329,0,QQQ,1262.217190477985,0.0,67.16,FBT,1192.7197042558023,0.0,49.9,0.0,144287,0,205616,60.202000000000005
2013-01-30,150.07,133.5295589793168,0.0,138.76,218.44016496681536,0.0,116.75,92.33803472865057,0.0,0.0,61130,0,QQQ,1262.217190477985,0.0,67.02,FBT,1192.7197042558023,0.0,49.27,0.0,143359,0,204489,60.812000000000005
2013-01-31,149.7,153.14329470369762,0.0,138.41,248.45261777122533,0.0,117.32,34.3722213827703,0.0,0.0,61346,0,QQQ,1284.3823519916198,0.0,66.87,FBT,1157.4239994296831,0.0,49.47,0.0,143144,0,204490,60.692
2013-02-01,151.24,153.14329470369762,0.0,139.74,248.45261777122533,0.0,115.54,34.3722213827703,0.26,0.0,61851,0,QQQ,1284.3823519916198,0.0,67.66,FBT,1157.4239994296831,0.0,50.05,0.0,144830,0,206681,60.842000000000006
2013-02-04,149.54,153.14329470369762,0.0,138.57,248.45261777122533,0.0,117.02,34.3722213827703,0.0,0.0,61351,0,QQQ,1284.3823519916198,0.0,66.48,FBT,1157.4239994296831,0.0,49.53,0.0,142712,0,204063,59.30200000000001
2013-02-05,151.05,153.14329470369762,0.0,139.39,248.45261777122533,0.0,115.98,34.3722213827703,0.0,0.0,61750,0,QQQ,1284.3823519916198,0.0,67.46,FBT,1157.4239994296831,0.0,50.22,0.0,144770,0,206520,59.402
2013-02-06,151.16,153.14329470369762,0.0,139.58,248.45261777122533,0.0,116.93,34.3722213827703,0.0,0.0,61847,0,QQQ,1284.3823519916198,0.0,67.24,FBT,1157.4239994296831,0.0,50.13,0.0,144383,0,206230,59.212
2013-02-07,150.96,153.14329470369762,0.0,139.29,248.45261777122533,0.0,116.67,34.3722213827703,0.0,0.0,61735,0,QQQ,1284.3823519916198,0.0,67.3,FBT,1157.4239994296831,0.0,49.61,0.0,143858,0,205593,58.942
2013-02-08,151.8,153.14329470369762,0.0,139.73,248.45261777122533,0.0,117.12,34.3722213827703,0.0,0.0,61989,0,QQQ,1284.3823519916198,0.0,67.99,FBT,1157.4239994296831,0.0,50.31,0.0,145555,0,207544,57.482000000000006
2013-02-11,151.77,153.14329470369762,0.0,139.52,248.45261777122533,0.0,117.03,34.3722213827703,0.0,0.0,61929,0,QQQ,1284.3823519916198,0.0,68.01,FBT,1157.4239994296831,0.0,49.98,0.0,145198,0,207127,58.022000000000006
2013-02-12,152.02,153.14329470369762,0.0,140.05,248.45261777122533,0.0,116.74,34.3722213827703,0.0,0.0,62089,0,QQQ,1284.3823519916198,0.0,67.73,FBT,1157.4239994296831,0.0,49.6,0.0,144399,0,206488,55.382000000000005
2013-02-13,152.15,153.14329470369762,0.0,139.87,248.45261777122533,0.0,115.79,34.3722213827703,0.0,0.0,62031,0,QQQ,1284.3823519916198,0.0,67.97,FBT,1157.4239994296831,0.0,49.74,0.0,144869,0,206900,55.042
2013-02-14,152.29,153.14329470369762,0.0,139.86,248.45261777122533,0.0,116.84,34.3722213827703,0.0,0.0,62086,0,QQQ,1284.3823519916198,0.0,67.95,FBT,1157.4239994296831,0.0,49.96,0.0,145098,0,207184,51.80200000000001
2013-02-15,152.11,153.14329470369762,0.0,139.45,248.45261777122533,0.35700000000000004,116.5,34.3722213827703,0.0,0.0,61945,0,QQQ,1284.3823519916198,0.0,67.75,FBT,1157.4239994296831,0.0,50.07,0.0,144969,0,206914,54.242000000000004
2013-02-19,153.25,153.14329470369762,0.0,139.97,248.45261777122533,0.0,115.92,34.3722213827703,0.0,0.0,62229,0,QQQ,1284.3823519916198,0.0,68.24,FBT,1157.4239994296831,0.0,50.2,0.0,145748,0,207977,52.072
2013-02-20,151.34,153.14329470369762,0.0,138.88,248.45261777122533,0.0,116.27,34.3722213827703,0.0,0.0,61678,0,QQQ,1284.3823519916198,0.0,67.19,FBT,1157.4239994296831,0.0,49.52,0.0,143613,0,205291,54.312000000000005
2013-02-21,150.42,153.14329470369762,0.0,138.51,248.45261777122533,0.0,116.95,34.3722213827703,0.0,0.0,61468,0,QQQ,1284.3823519916198,0.0,66.47,FBT,1157.4239994296831,0.0,48.91,0.0,141982,0,203450,54.782000000000004
2013-02-22,151.89,153.14329470369762,0.0,139.81,248.45261777122533,0.0,117.03,34.3722213827703,0.0,0.0,62019,0,QQQ,1284.3823519916198,0.0,67.14,FBT,1157.4239994296831,0.0,49.66,0.0,143711,0,205730,55.572
2013-02-25,149.0,153.14329470369762,0.0,137.66,248.45261777122533,0.0,119.33,34.3722213827703,0.0,0.0,61121,0,QQQ,1284.3823519916198,0.0,66.31,FBT,1157.4239994296831,0.0,49.13,0.0,142031,0,203152,55.112
2013-02-26,150.02,153.14329470369762,0.0,138.78,248.45261777122533,0.0,118.64,34.3722213827703,0.0,0.0,61532,0,QQQ,1284.3823519916198,0.0,66.56,FBT,1157.4239994296831,0.0,49.27,0.0,142514,0,204046,54.792
2013-02-27,151.91,153.14329470369762,0.0,140.6,248.45261777122533,0.0,118.29,34.3722213827703,0.0,0.0,62262,0,QQQ,1284.3823519916198,0.0,67.24,FBT,1157.4239994296831,0.0,50.24,0.0,144510,0,206772,52.162000000000006
2013-02-28,151.61,123.39121113477181,0.0,140.28,200.03573054044864,0.0,118.51,129.53996064843057,0.0,0.0,62120,0,QQQ,1296.1227772209143,0.0,67.1,FBT,1144.0389154370343,0.0,50.68,0.0,144949,0,207069,51.242000000000004
2013-03-01,152.11,123.39121113477181,0.0,140.74,200.03573054044864,0.0,118.9,129.53996064843057,0.254,0.0,62324,0,QQQ,1296.1227772209143,0.0,67.38,FBT,1144.0389154370343,0.0,51.36,0.0,146090,0,208414,51.422000000000004
2013-03-04,152.92,123.39121113477181,0.0,141.07,200.03573054044864,0.0,118.27,129.53996064843057,0.0,0.0,62408,0,QQQ,1296.1227772209143,0.0,67.68,FBT,1144.0389154370343,0.0,52.0,0.0,147211,0,209619,53.492000000000004
2013-03-05,154.29,123.39121113477181,0.0,142.34,200.03573054044864,0.0,117.93,129.53996064843057,0.0,0.0,62787,0,QQQ,1296.1227772209143,0.0,68.68,FBT,1144.0389154370343,0.0,52.54,0.0,149125,0,211912,53.902
2013-03-06,154.5,123.39121113477181,0.0,142.84,200.03573054044864,0.0,116.86,129.53996064843057,0.0,0.0,62775,0,QQQ,1296.1227772209143,0.0,68.51,FBT,1144.0389154370343,0.0,52.68,0.0,149065,0,211840,53.042
2013-03-07,154.78,123.39121113477181,0.0,143.14,200.03573054044864,0.0,115.96,129.53996064843057,0.0,0.0,62753,0,QQQ,1296.1227772209143,0.0,68.69,FBT,1144.0389154370343,0.0,53.03,0.0,149699,0,212452,54.342000000000006
2013-03-08,155.44,123.39121113477181,0.0,143.76,200.03573054044864,0.0,114.75,129.53996064843057,0.0,0.0,62801,0,QQQ,1296.1227772209143,0.0,68.77,FBT,1144.0389154370343,0.0,53.27,0.0,150077,0,212878,55.822
2013-03-11,156.03,123.39121113477181,0.0,144.36,200.03573054044864,0.0,114.86,129.53996064843057,0.0,0.0,63008,0,QQQ,1296.1227772209143,0.0,68.97,FBT,1144.0389154370343,0.0,53.37,0.0,150450,0,213458,56.182
2013-03-12,155.68,123.39121113477181,0.0,144.4,200.03573054044864,0.0,115.69,129.53996064843057,0.0,0.0,63081,0,QQQ,1296.1227772209143,0.0,68.72,FBT,1144.0389154370343,0.0,53.53,0.0,150309,0,213390,56.272000000000006
2013-03-13,155.9,123.39121113477181,0.0,144.46,200.03573054044864,0.0,115.57,129.53996064843057,0.0,0.0,63104,0,QQQ,1296.1227772209143,0.0,68.63,FBT,1144.0389154370343,0.0,53.56,0.0,150227,0,213331,55.772000000000006
