Date,On_Ticker_SPY,On_Price_SPY,On_Shares_SPY,On_Dividend_SPY,On_Ticker_DIA,On_Price_DIA,On_Shares_DIA,On_Dividend_DIA,Off_Ticker_TLT,Off_Price_TLT,Off_Shares_TLT,Off_Dividend_TLT,Cash,Capital,InOutCash,Bench
2013-12-18,0,181.7,165.38365767548044,0.0,0,161.76,279.3781922529426,0.0,0,102.77,0.0,0.0,0.0,75242,0,89.11
2013-12-19,0,181.49,165.38365767548044,0.0,0,161.88,279.3781922529426,0.0,0,102.67,0.0,0.0,0.0,75241,0,88.87
2013-12-20,0,181.56,165.38365767548044,0.98025,0,162.01,279.3781922529426,0.3946,0,104.25,0.0,0.0,0.0,75289,0,89.742
2013-12-23,0,182.53,165.38365767548044,0.0,0,162.62,279.3781922529426,0.0,0,103.66,0.0,0.0,0.0,75619,0,90.652
2013-12-24,0,182.93,165.38365767548044,0.0,0,163.16,279.3781922529426,0.0,0,102.83,0.0,0.0,0.0,75836,0,90.69200000000001
2013-12-26,0,183.86,165.38365767548044,0.0,0,164.46,279.3781922529426,0.0,0,102.1,0.0,0.335,0.0,76353,0,90.982
2013-12-27,0,183.85,165.38365767548044,0.0,0,164.47,279.3781922529426,0.0,0,101.81,0.0,0.0,0.0,76355,0,90.762
2013-12-30,0,183.82,165.38365767548044,0.0,0,164.59,279.3781922529426,0.0,0,102.51,0.0,0.0,0.0,76383,0,90.632
2013-12-31,0,184.69,149.7366613855768,0.0,0,165.47,250.69375709768093,0.0,0,101.86,72.5248219998106,0.0,0.0,76524,0,91.202
2014-01-02,0,182.92,149.7366613855768,0.0,0,164.11,250.69375709768093,0.0,0,102.17,72.5248219998106,0.0,0.0,75941,0,90.512
2014-01-03,0,182.89,149.7366613855768,0.0,0,164.39,250.69375709768093,0.0,0,102.17,72.5248219998106,0.0,0.0,76006,0,89.882
2014-01-06,0,182.36,149.7366613855768,0.0,0,163.89,250.69375709768093,0.0,0,102.6,72.5248219998106,0.0,0.0,75833,0,89.562
2014-01-07,0,183.48,149.7366613855768,0.0,0,164.97,250.69375709768093,0.0,0,102.86,72.5248219998106,0.0,0.0,76290,0,90.36200000000001
2014-01-08,0,183.52,149.7366613855768,0.0,0,164.35,250.69375709768093,0.0,0,102.58,72.5248219998106,0.0,0.0,76120,0,90.552
2014-01-09,0,183.64,149.7366613855768,0.0,0,164.19,250.69375709768093,0.0,0,103.18,72.5248219998106,0.0,0.0,76142,0,90.262
2014-01-10,0,184.14,149.7366613855768,0.0,0,164.18,250.69375709768093,0.0,0,104.41,72.5248219998106,0.0,0.0,76303,0,90.542
2014-01-13,0,181.69,149.7366613855768,0.0,0,162.24,250.69375709768093,0.0,0,104.93,72.5248219998106,0.0,0.0,75488,0,89.25200000000001
2014-01-14,0,183.67,149.7366613855768,0.0,0,163.45,250.69375709768093,0.0,0,104.45,72.5248219998106,0.0,0.0,76053,0,90.89200000000001
2014-01-15,0,184.66,149.7366613855768,0.0,0,164.57,250.69375709768093,0.0,0,104.34,72.5248219998106,0.0,0.0,76474,0,91.61200000000001
2014-01-16,0,184.42,149.7366613855768,0.0,0,163.98,250.69375709768093,0.0,0,105.04,72.5248219998106,0.0,0.0,76341,0,91.622
2014-01-17,0,183.64,149.7366613855768,0.0,0,164.08,250.69375709768093,0.13332,0,105.48,72.5248219998106,0.0,0.0,76281,0,91.122
2014-01-21,0,184.18,149.7366613855768,0.0,0,163.73,250.69375709768093,0.0,0,105.56,72.5248219998106,0.0,0.0,76280,0,91.792
2014-01-22,0,184.3,149.7366613855768,0.0,0,163.47,250.69375709768093,0.0,0,105.3,72.5248219998106,0.0,0.0,76214,0,92.022
2014-01-23,0,182.79,149.7366613855768,0.0,0,161.71,250.69375709768093,0.0,0,106.79,72.5248219998106,0.0,0.0,75654,0,91.72200000000001
2014-01-24,0,178.89,149.7366613855768,0.0,0,158.48,250.69375709768093,0.0,0,107.48,72.5248219998106,0.0,0.0,74311,0,89.982
2014-01-27,0,178.01,149.7366613855768,0.0,0,158.02,250.69375709768093,0.0,0,106.73,72.5248219998106,0.0,0.0,74009,0,89.14200000000001
2014-01-28,0,179.07,149.7366613855768,0.0,0,158.94,250.69375709768093,0.0,0,106.99,72.5248219998106,0.0,0.0,74418,0,89.092
2014-01-29,0,177.35,149.7366613855768,0.0,0,157.1,250.69375709768093,0.0,0,107.87,72.5248219998106,0.0,0.0,73763,0,88.17200000000001
2014-01-30,0,179.23,149.7366613855768,0.0,0,158.17,250.69375709768093,0.0,0,107.56,72.5248219998106,0.0,0.0,74290,0,89.742
2014-01-31,0,178.18,130.55439707636148,0.0,0,156.75,222.60461694800082,0.0,0,108.28,173.94108674251387,0.0,0.0,76989,0,89.512
2014-02-03,0,174.17,130.55439707636148,0.0,0,153.53,222.60461694800082,0.0,0,109.32,173.94108674251387,0.276,0.0,75930,0,87.53200000000001
2014-02-04,0,175.39,130.55439707636148,0.0,0,154.08,222.60461694800082,0.0,0,108.16,173.94108674251387,0.0,0.0,76010,0,88.152
2014-02-05,0,175.17,130.55439707636148,0.0,0,154.18,222.60461694800082,0.0,0,107.16,173.94108674251387,0.0,0.0,75829,0,87.932
2014-02-06,0,177.48,130.55439707636148,0.0,0,156.14,222.60461694800082,0.0,0,106.7,173.94108674251387,0.0,0.0,76487,0,89.012
2014-02-07,0,179.68,130.55439707636148,0.0,0,157.78,222.60461694800082,0.0,0,106.79,173.94108674251387,0.0,0.0,77155,0,90.542
2014-02-10,0,180.01,130.55439707636148,0.0,0,157.75,222.60461694800082,0.0,0,107.09,173.94108674251387,0.0,0.0,77244,0,91.042
2014-02-11,0,181.98,130.55439707636148,0.0,0,159.76,222.60461694800082,0.0,0,106.47,173.94108674251387,0.0,0.0,77841,0,92.042
2014-02-12,0,182.07,130.55439707636148,0.0,0,159.71,222.60461694800082,0.0,0,105.92,173.94108674251387,0.0,0.0,77746,0,92.212
2014-02-13,0,183.01,130.55439707636148,0.0,0,160.29,222.60461694800082,0.0,0,106.52,173.94108674251387,0.0,0.0,78102,0,92.872
2014-02-14,0,184.02,130.55439707636148,0.0,0,161.59,222.60461694800082,0.0,0,106.58,173.94108674251387,0.0,0.0,78533,0,93.052
2014-02-18,0,184.24,130.55439707636148,0.0,0,161.41,222.60461694800082,0.0,0,106.82,173.94108674251387,0.0,0.0,78564,0,93.492
2014-02-19,0,183.02,130.55439707636148,0.0,0,160.52,222.60461694800082,0.0,0,106.37,173.94108674251387,0.0,0.0,78128,0,92.872
2014-02-20,0,184.1,130.55439707636148,0.0,0,161.31,222.60461694800082,0.0,0,106.11,173.94108674251387,0.0,0.0,78400,0,93.292
2014-02-21,0,183.89,130.55439707636148,0.0,0,160.81,222.60461694800082,0.43462,0,106.67,173.94108674251387,0.0,0.0,78358,0,93.17200000000001
2014-02-24,0,184.91,130.55439707636148,0.0,0,161.66,222.60461694800082,0.0,0,106.4,173.94108674251387,0.0,0.0,78634,0,93.652
2014-02-25,0,184.84,130.55439707636148,0.0,0,161.5,222.60461694800082,0.0,0,107.35,173.94108674251387,0.0,0.0,78754,0,93.552
2014-02-26,0,184.85,130.55439707636148,0.0,0,161.84,222.60461694800082,0.0,0,107.92,173.94108674251387,0.0,0.0,78931,0,93.47200000000001
2014-02-27,0,185.82,130.55439707636148,0.0,0,162.55,222.60461694800082,0.0,0,108.51,173.94108674251387,0.0,0.0,79318,0,94.05499999999999
2014-02-28,0,186.29,128.929268279438,0.0,0,163.02,220.99957110578296,0.0,0,108.57,183.67238009323,0.0,0.0,79986,0,93.955
2014-03-03,0,184.98,128.929268279438,0.0,0,161.49,220.99957110578296,0.0,0,109.03,183.67238009323,0.263,0.0,79564,0,93.285
2014-03-04,0,187.58,128.929268279438,0.0,0,163.63,220.99957110578296,0.0,0,107.39,183.67238009323,0.0,0.0,80071,0,94.425
2014-03-05,0,187.75,128.929268279438,0.0,0,163.35,220.99957110578296,0.0,0,107.62,183.67238009323,0.0,0.0,80073,0,94.675
2014-03-06,0,188.18,128.929268279438,0.0,0,164.09,220.99957110578296,0.0,0,106.56,183.67238009323,0.0,0.0,80097,0,94.595
2014-03-07,0,188.26,128.929268279438,0.0,0,164.34,220.99957110578296,0.0,0,105.89,183.67238009323,0.0,0.0,80040,0,94.145
2014-03-10,0,188.16,128.929268279438,0.0,0,163.99,220.99957110578296,0.0,0,106.04,183.67238009323,0.0,0.0,79977,0,94.225
2014-03-11,0,187.23,128.929268279438,0.0,0,163.42,220.99957110578296,0.0,0,106.32,183.67238009323,0.0,0.0,79783,0,93.835
2014-03-12,0,187.28,128.929268279438,0.0,0,163.23,220.99957110578296,0.0,0,107.06,183.67238009323,0.0,0.0,79883,0,94.175
2014-03-13,0,185.18,128.929268279438,0.0,0,161.05,220.99957110578296,0.0,0,108.5,183.67238009323,0.0,0.0,79395,0,92.895
2014-03-14,0,184.66,128.929268279438,0.0,0,160.65,220.99957110578296,0.0,0,108.52,183.67238009323,0.0,0.0,79243,0,92.285
2014-03-17,0,186.33,128.929268279438,0.0,0,162.37,220.99957110578296,0.0,0,107.71,183.67238009323,0.0,0.0,79690,0,93.065
2014-03-18,0,187.66,128.929268279438,0.0,0,163.28,220.99957110578296,0.0,0,108.1,183.67238009323,0.0,0.0,80134,0,94.145
2014-03-19,0,186.66,128.929268279438,0.0,0,162.19,220.99957110578296,0.0,0,107.26,183.67238009323,0.0,0.0,79610,0,93.655
2014-03-20,0,187.75,128.929268279438,0.0,0,163.3,220.99957110578296,0.0,0,107.07,183.67238009323,0.0,0.0,79961,0,93.905
2014-03-21,0,186.2,128.929268279438,0.8246100000000001,0,162.63,220.99957110578296,0.28235,0,108.23,183.67238009323,0.0,0.0,79826,0,92.821
2014-03-24,0,185.43,128.929268279438,0.0,0,162.44,220.99957110578296,0.0,0,109.0,183.67238009323,0.0,0.0,79826,0,92.041
2014-03-25,0,186.31,128.929268279438,0.0,0,163.39,220.99957110578296,0.0,0,108.59,183.67238009323,0.0,0.0,80074,0,92.331
2014-03-26,0,184.97,128.929268279438,0.0,0,162.33,220.99957110578296,0.0,0,109.44,183.67238009323,0.0,0.0,79824,0,91.191
2014-03-27,0,184.58,128.929268279438,0.0,0,162.28,220.99957110578296,0.0,0,109.99,183.67238009323,0.0,0.0,79863,0,90.701
2014-03-28,0,185.49,128.929268279438,0.0,0,162.85,220.99957110578296,0.0,0,109.37,183.67238009323,0.0,0.0,79993,0,90.871
2014-03-31,0,187.01,148.92200415183174,0.0,0,164.24,254.35250849154335,0.0,0,109.1,103.94222722246387,0.0,0.0,80964,0,91.491
2014-04-01,0,188.25,148.92200415183174,0.0,0,164.95,254.35250849154335,0.0,0,107.89,103.94222722246387,0.28,0.0,81204,0,93.03099999999999
2014-04-02,0,188.88,148.92200415183174,0.0,0,165.37,254.35250849154335,0.0,0,107.27,103.94222722246387,0.0,0.0,81340,0,93.261
2014-04-03,0,188.63,148.92200415183174,0.0,0,165.34,254.35250849154335,0.0,0,107.74,103.94222722246387,0.0,0.0,81344,0,92.551
2014-04-04,0,186.4,148.92200415183174,0.0,0,163.88,254.35250849154335,0.0,0,108.46,103.94222722246387,0.0,0.0,80715,0,90.191
2014-04-07,0,184.34,148.92200415183174,0.0,0,162.16,254.35250849154335,0.0,0,109.11,103.94222722246387,0.0,0.0,80039,0,89.371
2014-04-08,0,185.1,148.92200415183174,0.0,0,162.33,254.35250849154335,0.0,0,109.37,103.94222722246387,0.0,0.0,80222,0,90.161
2014-04-09,0,187.09,148.92200415183174,0.0,0,164.1,254.35250849154335,0.0,0,108.83,103.94222722246387,0.0,0.0,80913,0,91.64099999999999
2014-04-10,0,183.16,148.92200415183174,0.0,0,161.47,254.35250849154335,0.0,0,109.84,103.94222722246387,0.0,0.0,79763,0,88.92099999999999
2014-04-11,0,181.51,148.92200415183174,0.0,0,160.02,254.35250849154335,0.0,0,110.73,103.94222722246387,0.0,0.0,79241,0,87.931
2014-04-14,0,182.94,148.92200415183174,0.0,0,161.45,254.35250849154335,0.0,0,110.44,103.94222722246387,0.0,0.0,79788,0,88.591
2014-04-15,0,184.2,148.92200415183174,0.0,0,162.36,254.35250849154335,0.0,0,111.13,103.94222722246387,0.0,0.0,80279,0,88.871
2014-04-16,0,186.13,148.92200415183174,0.0,0,164.02,254.35250849154335,0.0,0,111.27,103.94222722246387,0.0,0.0,81003,0,90.001
2014-04-17,0,186.39,148.92200415183174,0.0,0,163.75,254.35250849154335,0.13246,0,110.05,103.94222722246387,0.0,0.0,80846,0,90.021
2014-04-21,0,187.04,148.92200415183174,0.0,0,164.03,254.35250849154335,0.0,0,109.96,103.94222722246387,0.0,0.0,81005,0,90.661
2014-04-22,0,187.89,148.92200415183174,0.0,0,164.8,254.35250849154335,0.0,0,110.33,103.94222722246387,0.0,0.0,81366,0,91.351
2014-04-23,0,187.45,148.92200415183174,0.0,0,164.64,254.35250849154335,0.0,0,110.96,103.94222722246387,0.0,0.0,81325,0,90.581
2014-04-24,0,187.83,148.92200415183174,0.0,0,164.69,254.35250849154335,0.0,0,111.17,103.94222722246387,0.0,0.0,81416,0,91.411
2014-04-25,0,186.29,148.92200415183174,0.0,0,163.35,254.35250849154335,0.0,0,111.33,103.94222722246387,0.0,0.0,80863,0,90.011
2014-04-28,0,186.88,148.92200415183174,0.0,0,164.17,254.35250849154335,0.0,0,110.79,103.94222722246387,0.0,0.0,81103,0,90.291
2014-04-29,0,187.75,148.92200415183174,0.0,0,165.0,254.35250849154335,0.0,0,110.64,103.94222722246387,0.0,0.0,81428,0,90.981
2014-04-30,0,188.31,130.33178170180992,0.0,0,165.45,222.50931833425045,0.0,0,111.1,186.61820989557808,0.0,0.0,82090,0,91.211
2014-05-01,0,188.33,130.33178170180992,0.0,0,165.23,222.50931833425045,0.0,0,112.02,186.61820989557808,0.269,0.0,82215,0,91.471
2014-05-02,0,188.06,130.33178170180992,0.0,0,164.75,222.50931833425045,0.0,0,112.71,186.61820989557808,0.0,0.0,82202,0,91.31099999999999
2014-05-05,0,188.42,130.33178170180992,0.0,0,164.93,222.50931833425045,0.0,0,112.03,186.61820989557808,0.0,0.0,82162,0,91.771
2014-05-06,0,186.78,130.33178170180992,0.0,0,163.73,222.50931833425045,0.0,0,112.48,186.61820989557808,0.0,0.0,81765,0,90.631
2014-05-07,0,187.88,130.33178170180992,0.0,0,165.03,222.50931833425045,0.0,0,112.08,186.61820989557808,0.0,0.0,82123,0,90.381
2014-05-08,0,187.68,130.33178170180992,0.0,0,165.35,222.50931833425045,0.0,0,111.6,186.61820989557808,0.0,0.0,82079,0,90.301
2014-05-09,0,187.96,130.33178170180992,0.0,0,165.72,222.50931833425045,0.0,0,111.24,186.61820989557808,0.0,0.0,82130,0,90.621
2014-05-12,0,189.79,130.33178170180992,0.0,0,166.8,222.50931833425045,0.0,0,110.79,186.61820989557808,0.0,0.0,82525,0,92.051
2014-05-13,0,189.96,130.33178170180992,0.0,0,167.05,222.50931833425045,0.0,0,111.75,186.61820989557808,0.0,0.0,82782,0,92.111
2014-05-14,0,189.06,130.33178170180992,0.0,0,166.11,222.50931833425045,0.0,0,112.96,186.61820989557808,0.0,0.0,82681,0,91.651
2014-05-15,0,187.4,130.33178170180992,0.0,0,164.55,222.50931833425045,0.0,0,113.86,186.61820989557808,0.0,0.0,82286,0,90.961
2014-05-16,0,188.05,130.33178170180992,0.0,0,164.61,222.50931833425045,0.42083999999999994,0,113.54,186.61820989557808,0.0,0.0,82324,0,91.53099999999999
2014-05-19,0,188.74,130.33178170180992,0.0,0,164.71,222.50931833425045,0.0,0,112.7,186.61820989557808,0.0,0.0,82280,0,92.14099999999999
2014-05-20,0,187.55,130.33178170180992,0.0,0,163.32,222.50931833425045,0.0,0,112.95,186.61820989557808,0.0,0.0,81862,0,91.821
2014-05-21,0,189.13,130.33178170180992,0.0,0,164.98,222.50931833425045,0.0,0,112.26,186.61820989557808,0.0,0.0,82308,0,92.661
2014-05-22,0,189.59,130.33178170180992,0.0,0,165.18,222.50931833425045,0.0,0,112.1,186.61820989557808,0.0,0.0,82383,0,93.051
2014-05-23,0,190.35,130.33178170180992,0.0,0,165.83,222.50931833425045,0.0,0,112.7,186.61820989557808,0.0,0.0,82739,0,93.701
2014-05-27,0,191.52,130.33178170180992,0.0,0,166.47,222.50931833425045,0.0,0,113.36,186.61820989557808,0.0,0.0,83157,0,94.821
2014-05-28,0,191.38,130.33178170180992,0.0,0,166.09,222.50931833425045,0.0,0,114.76,186.61820989557808,0.0,0.0,83315,0,94.541
2014-05-29,0,192.37,130.33178170180992,0.0,0,166.78,222.50931833425045,0.0,0,114.15,186.61820989557808,0.0,0.0,83484,0,95.121
2014-05-30,0,192.68,173.07116602732566,0.0,0,166.93,299.6527191350726,0.0,0,114.1,0.0,0.0,0.0,83368,0,95.131
2014-06-02,0,192.9,173.07116602732566,0.0,0,167.2,299.6527191350726,0.0,0,112.96,0.0,0.294,0.0,83487,0,95.041
2014-06-03,0,192.8,173.07116602732566,0.0,0,167.02,299.6527191350726,0.0,0,111.57,0.0,0.0,0.0,83416,0,95.001
2014-06-04,0,193.19,173.07116602732566,0.0,0,167.13,299.6527191350726,0.0,0,111.54,0.0,0.0,0.0,83516,0,95.341
2014-06-05,0,194.45,173.07116602732566,0.0,0,168.14,299.6527191350726,0.0,0,111.59,0.0,0.0,0.0,84037,0,96.111
2014-06-06,0,195.38,173.07116602732566,0.0,0,169.08,299.6527191350726,0.0,0,111.59,0.0,0.0,0.0,84479,0,96.64099999999999
2014-06-09,0,195.58,173.07116602732566,0.0,0,169.24,299.6527191350726,0.0,0,111.43,0.0,0.0,0.0,84562,0,96.571
2014-06-10,0,195.6,173.07116602732566,0.0,0,169.35,299.6527191350726,0.0,0,111.02,0.0,0.0,0.0,84598,0,96.731
2014-06-11,0,194.92,173.07116602732566,0.0,0,168.35,299.6527191350726,0.0,0,111.22,0.0,0.0,0.0,84181,0,96.711
2014-06-12,0,193.54,173.07116602732566,0.0,0,167.29,299.6527191350726,0.0,0,112.21,0.0,0.0,0.0,83625,0,95.871
2014-06-13,0,194.13,173.07116602732566,0.0,0,167.62,299.6527191350726,0.0,0,112.15,0.0,0.0,0.0,83826,0,96.14099999999999
2014-06-16,0,194.29,173.07116602732566,0.0,0,167.69,299.6527191350726,0.0,0,112.43,0.0,0.0,0.0,83874,0,96.221
2014-06-17,0,194.83,173.07116602732566,0.0,0,168.0,299.6527191350726,0.0,0,111.54,0.0,0.0,0.0,84061,0,96.271
2014-06-18,0,196.26,173.07116602732566,0.0,0,168.93,299.6527191350726,0.0,0,112.4,0.0,0.0,0.0,84587,0,96.791
2014-06-19,0,196.48,173.07116602732566,0.0,0,169.09,299.6527191350726,0.0,0,110.96,0.0,0.0,0.0,84673,0,96.731
2014-06-20,0,195.94,173.07116602732566,0.9366899999999999,0,169.08,299.6527191350726,0.32602,0,111.8,0.0,0.0,0.0,84576,0,96.84
2014-06-23,0,195.88,173.07116602732566,0.0,0,168.91,299.6527191350726,0.0,0,111.45,0.0,0.0,0.0,84515,0,96.86000000000001
2014-06-24,0,194.7,173.07116602732566,0.0,0,167.87,299.6527191350726,0.0,0,112.58,0.0,0.0,0.0,83999,0,96.77000000000001
2014-06-25,0,195.58,173.07116602732566,0.0,0,168.28,299.6527191350726,0.0,0,112.87,0.0,0.0,0.0,84274,0,97.36000000000001
2014-06-26,0,195.44,173.07116602732566,0.0,0,168.08,299.6527191350726,0.0,0,113.41,0.0,0.0,0.0,84190,0,97.41
2014-06-27,0,195.82,173.07116602732566,0.0,0,168.17,299.6527191350726,0.0,0,113.24,0.0,0.0,0.0,84283,0,97.82
2014-06-30,0,195.72,171.4133542850483,0.0,0,167.89,299.74109566385425,0.0,0,113.52,0.0,0.0,0.0,83872,0,97.97999999999999
2014-07-01,0,197.03,171.4133542850483,0.0,0,169.2,299.74109566385425,0.0,0,112.28,0.0,0.292,0.0,84489,0,99.00999999999999
2014-07-02,0,197.23,171.4133542850483,0.0,0,169.4,299.74109566385425,0.0,0,111.08,0.0,0.0,0.0,84583,0,99.16999999999999
2014-07-03,0,198.2,171.4133542850483,0.0,0,170.47,299.74109566385425,0.0,0,110.68,0.0,0.0,0.0,85070,0,99.77000000000001
2014-07-07,0,197.51,171.4133542850483,0.0,0,169.86,299.74109566385425,0.0,0,111.49,0.0,0.0,0.0,84769,0,99.47999999999999
2014-07-08,0,196.24,171.4133542850483,0.0,0,168.85,299.74109566385425,0.0,0,112.74,0.0,0.0,0.0,84249,0,98.33000000000001
2014-07-09,0,197.12,171.4133542850483,0.0,0,169.58,299.74109566385425,0.0,0,112.83,0.0,0.0,0.0,84619,0,99.03
2014-07-10,0,196.34,171.4133542850483,0.0,0,168.96,299.74109566385425,0.0,0,112.86,0.0,0.0,0.0,84299,0,98.72999999999999
2014-07-11,0,196.61,171.4133542850483,0.0,0,169.2,299.74109566385425,0.0,0,113.58,0.0,0.0,0.0,84417,0,99.34
2014-07-14,0,197.6,171.4133542850483,0.0,0,170.29,299.74109566385425,0.0,0,113.09,0.0,0.0,0.0,84914,0,99.91
2014-07-15,0,197.23,171.4133542850483,0.0,0,170.38,299.74109566385425,0.0,0,112.86,0.0,0.0,0.0,84877,0,99.58000000000001
2014-07-16,0,197.96,171.4133542850483,0.0,0,171.07,299.74109566385425,0.0,0,113.46,0.0,0.0,0.0,85209,0,99.96000000000001
2014-07-17,0,195.71,171.4133542850483,0.0,0,169.61,299.74109566385425,0.0,0,114.89,0.0,0.0,0.0,84386,0,98.69
2014-07-18,0,197.71,171.4133542850483,0.0,0,170.58,299.74109566385425,0.18234,0,114.52,0.0,0.0,0.0,85019,0,100.19
2014-07-21,0,197.34,171.4133542850483,0.0,0,170.18,299.74109566385425,0.0,0,115.09,0.0,0.0,0.0,84836,0,100.07
2014-07-22,0,198.2,171.4133542850483,0.0,0,170.74,299.74109566385425,0.0,0,115.33,0.0,0.0,0.0,85151,0,100.68
2014-07-23,0,198.64,171.4133542850483,0.0,0,170.56,299.74109566385425,0.0,0,115.18,0.0,0.0,0.0,85173,0,101.30000000000001
2014-07-24,0,198.65,171.4133542850483,0.0,0,170.44,299.74109566385425,0.0,0,114.32,0.0,0.0,0.0,85139,0,101.19
2014-07-25,0,197.72,171.4133542850483,0.0,0,169.16,299.74109566385425,0.0,0,115.67,0.0,0.0,0.0,84596,0,100.81
2014-07-28,0,197.8,171.4133542850483,0.0,0,169.41,299.74109566385425,0.0,0,115.51,0.0,0.0,0.0,84684,0,100.84
2014-07-29,0,196.95,171.4133542850483,0.0,0,168.78,299.74109566385425,0.0,0,115.93,0.0,0.0,0.0,84350,0,100.66999999999999
2014-07-30,0,196.98,171.4133542850483,0.0,0,168.48,299.74109566385425,0.0,0,114.32,0.0,0.0,0.0,84265,0,101.05000000000001
2014-07-31,0,193.09,154.93148724414206,0.0,0,165.29,271.48394523538684,0.0,0,113.98,65.25772443459282,0.0,0.0,82227,0,99.09
2014-08-01,0,192.5,154.93148724414206,0.0,0,164.57,271.48394523538684,0.0,0,114.56,65.25772443459282,0.3,0.0,81978,0,98.74000000000001
2014-08-04,0,193.89,154.93148724414206,0.0,0,165.33,271.48394523538684,0.0,0,114.26,65.25772443459282,0.0,0.0,82380,0,99.38999999999999
2014-08-05,0,192.01,154.93148724414206,0.0,0,163.92,271.48394523538684,0.0,0,114.63,65.25772443459282,0.0,0.0,81730,0,98.66
2014-08-06,0,192.07,154.93148724414206,0.0,0,164.2,271.48394523538684,0.0,0,114.7,65.25772443459282,0.0,0.0,81820,0,98.59
2014-08-07,0,191.03,154.93148724414206,0.0,0,163.55,271.48394523538684,0.0,0,115.77,65.25772443459282,0.0,0.0,81552,0,98.28999999999999
2014-08-08,0,193.24,154.93148724414206,0.0,0,165.34,271.48394523538684,0.0,0,115.52,65.25772443459282,0.0,0.0,82364,0,98.97
2014-08-11,0,193.8,154.93148724414206,0.0,0,165.55,271.48394523538684,0.0,0,115.51,65.25772443459282,0.0,0.0,82507,0,99.53
2014-08-12,0,193.53,154.93148724414206,0.0,0,165.49,271.48394523538684,0.0,0,114.76,65.25772443459282,0.0,0.0,82400,0,99.49000000000001
2014-08-13,0,194.84,154.93148724414206,0.0,0,166.49,271.48394523538684,0.0,0,115.51,65.25772443459282,0.0,0.0,82924,0,100.5
2014-08-14,0,195.76,154.93148724414206,0.0,0,167.1,271.48394523538684,0.0,0,116.44,65.25772443459282,0.0,0.0,83292,0,101.0
2014-08-15,0,195.72,154.93148724414206,0.0,0,166.35,271.48394523538684,0.29591,0,117.71,65.25772443459282,0.0,0.0,83166,0,101.47
2014-08-18,0,197.36,154.93148724414206,0.0,0,168.06,271.48394523538684,0.0,0,116.54,65.25772443459282,0.0,0.0,83808,0,102.22
2014-08-19,0,198.39,154.93148724414206,0.0,0,168.89,271.48394523538684,0.0,0,116.18,65.25772443459282,0.0,0.0,84169,0,102.77000000000001
2014-08-20,0,198.92,154.93148724414206,0.0,0,169.6,271.48394523538684,0.0,0,115.99,65.25772443459282,0.0,0.0,84431,0,102.77000000000001
2014-08-21,0,199.5,154.93148724414206,0.0,0,170.18,271.48394523538684,0.0,0,116.64,65.25772443459282,0.0,0.0,84721,0,102.97
2014-08-22,0,199.19,154.93148724414206,0.0,0,169.87,271.48394523538684,0.0,0,117.29,65.25772443459282,0.0,0.0,84631,0,103.12
2014-08-25,0,200.2,154.93148724414206,0.0,0,170.62,271.48394523538684,0.0,0,117.73,65.25772443459282,0.0,0.0,85020,0,103.47
2014-08-26,0,200.33,154.93148724414206,0.0,0,170.93,271.48394523538684,0.0,0,117.35,65.25772443459282,0.0,0.0,85100,0,103.57
2014-08-27,0,200.25,154.93148724414206,0.0,0,171.01,271.48394523538684,0.0,0,118.35,65.25772443459282,0.0,0.0,85174,0,103.59
2014-08-28,0,200.14,154.93148724414206,0.0,0,170.77,271.48394523538684,0.0,0,118.97,65.25772443459282,0.0,0.0,85133,0,103.47999999999999
2014-08-29,0,200.71,175.82103200976965,0.0,0,170.88,309.7703593283082,0.0,0,119.05,0.0,0.0,0.0,88222,0,103.85
2014-09-02,0,200.61,175.82103200976965,0.0,0,170.58,309.7703593283082,0.0,0,116.73,0.0,0.271,0.0,88112,0,104.13999999999999
2014-09-03,0,200.5,175.82103200976965,0.0,0,170.72,309.7703593283082,0.0,0,117.38,0.0,0.0,0.0,88136,0,103.55000000000001
2014-09-04,0,200.21,175.82103200976965,0.0,0,170.66,309.7703593283082,0.0,0,115.95,0.0,0.0,0.0,88066,0,103.46000000000001
2014-09-05,0,201.11,175.82103200976965,0.0,0,171.25,309.7703593283082,0.0,0,115.73,0.0,0.0,0.0,88407,0,103.96000000000001
2014-09-08,0,200.59,175.82103200976965,0.0,0,171.06,309.7703593283082,0.0,0,115.78,0.0,0.0,0.0,88257,0,104.15
2014-09-09,0,199.32,175.82103200976965,0.0,0,170.12,309.7703593283082,0.0,0,115.69,0.0,0.0,0.0,87742,0,103.32
2014-09-10,0,200.07,175.82103200976965,0.0,0,170.67,309.7703593283082,0.0,0,114.96,0.0,0.0,0.0,88045,0,104.13999999999999
2014-09-11,0,200.3,175.82103200976965,0.0,0,170.51,309.7703593283082,0.0,0,114.58,0.0,0.0,0.0,88035,0,104.06
2014-09-12,0,199.13,175.82103200976965,0.0,0,169.9,309.7703593283082,0.0,0,113.38,0.0,0.0,0.0,87641,0,103.55000000000001
2014-09-15,0,198.98,175.82103200976965,0.0,0,170.32,309.7703593283082,0.0,0,113.55,0.0,0.0,0.0,87744,0,102.59
2014-09-16,0,200.48,175.82103200976965,0.0,0,171.38,309.7703593283082,0.0,0,113.09,0.0,0.0,0.0,88337,0,103.44999999999999
2014-09-17,0,200.75,175.82103200976965,0.0,0,171.58,309.7703593283082,0.0,0,112.8,0.0,0.0,0.0,88446,0,103.6
