Date,Open,High,Low,Close,Volume,Dividend,Momentum_1,Momentum_3,Momentum_6
2014-04-24,25.95,25.95,25.95,25.95,0,0.0,,,
2014-04-25,25.63,25.63,25.63,25.63,0,0.0,,,
2014-04-28,25.73,25.73,25.73,25.73,0,0.0,,,
2014-04-29,25.87,25.87,25.87,25.87,0,0.0,,,
2014-04-30,25.83,25.83,25.83,25.83,0,0.0,1.0050583657587548,1.0771476230191823,0.9645257654966392
2014-05-01,25.84,25.84,25.84,25.84,0,0.0,0.9980687524140596,1.0977060322854717,0.9706987227648384
2014-05-02,25.99,25.99,25.99,25.99,0,0.0,,,
2014-05-05,25.96,25.96,25.96,25.96,0,0.0,,,
2014-05-06,26.02,26.02,26.02,26.02,0,0.0,,,
2014-05-07,26.18,26.18,26.18,26.18,0,0.0,,,
2014-05-08,26.16,26.16,26.16,26.16,0,0.0,,,
2014-05-09,26.23,26.23,26.23,26.23,0,0.0,,,
2014-05-12,26.5,26.5,26.5,26.5,0,0.0,,,
2014-05-13,26.57,26.57,26.57,26.57,0,0.0,,,
2014-05-14,26.77,26.77,26.77,26.77,0,0.0,,,
2014-05-15,26.61,26.61,26.61,26.61,0,0.0,,,
2014-05-16,26.85,26.85,26.85,26.85,0,0.0,,,
2014-05-19,26.96,26.96,26.96,26.96,0,0.0,,,
2014-05-20,26.67,26.67,26.67,26.67,0,0.0,,,
2014-05-21,26.9,26.9,26.9,26.9,0,0.0,,,
2014-05-22,27.08,27.08,27.08,27.08,0,0.0,,,
2014-05-23,27.19,27.19,27.19,27.19,0,0.0,,,
2014-05-27,26.93,26.93,26.93,26.93,0,0.0,,,
2014-05-28,27.01,27.01,27.01,27.01,0,0.0,,,
2014-05-29,27.06,27.06,27.06,27.06,0,0.0,,,
2014-05-30,26.79,26.79,26.79,26.79,0,0.0,1.037166085946574,1.0802419354838708,1.0209603658536586
2014-06-02,26.87,26.87,26.87,26.87,0,0.0,1.0398606811145512,1.1053064582476348,1.0298965120735917
2014-06-03,27.0,27.0,27.0,27.0,0,0.0,,,
2014-06-04,26.9,26.9,26.9,26.9,0,0.0,,,
2014-06-05,27.11,27.11,27.11,27.11,0,0.0,,,
2014-06-06,27.35,27.35,27.35,27.35,0,0.0,,,
2014-06-09,27.49,27.49,27.49,27.49,0,0.0,,,
2014-06-10,27.68,27.68,27.68,27.68,0,0.0,,,
2014-06-11,27.59,27.59,27.59,27.59,0,0.0,,,
2014-06-12,27.53,27.53,27.53,27.53,0,0.0,,,
2014-06-13,27.56,27.56,27.56,27.56,0,0.0,,,
2014-06-16,27.45,27.45,27.45,27.45,0,0.0,,,
2014-06-17,27.38,27.38,27.38,27.38,0,0.0,,,
2014-06-18,27.61,27.61,27.61,27.61,0,0.0,,,
2014-06-19,27.57,27.57,27.57,27.57,0,0.0,,,
2014-06-20,27.52,27.52,27.52,27.52,0,0.0,,,
2014-06-23,27.18,27.18,27.18,27.18,0,0.252,,,
