Date,Open,High,Low,Close,Volume,Dividend,SMA_175,Momentum_2,Momentum_1,Momentum_3,Momentum_4,Momentum_5,Momentum_6,Momentum_7,Momentum_8,Momentum_9,Momentum_10
2010-05-28,102.59,102.63,101.04,101.47,19442500,0.0,104.01,0.9342601970352638,0.9216167120799272,0.9822846079380444,1.0091496767777226,0.9750168156048814,0.9796292720602432,1.0454358128992376,1.045112781954887,1.0675433982114677,1.1069052034471474
2010-06-01,100.67,102.29,100.23,100.32,17009600,0.0,104.02,0.9215488831929696,0.9104639594826808,0.9710620237291404,0.9946645588380596,0.9602251049217856,0.9653816647487532,1.0335728952772074,1.0386917044985555,1.0641649048625794,1.0886774088893696
2010-06-02,100.86,102.65,100.41,102.61,14879500,0.0,104.05,,,,,,,,,,
2010-06-03,102.99,103.26,101.84,102.69,11856600,0.0,104.07,,,,,,,,,,
2010-06-04,100.97,101.18,99.0,99.44,20047200,0.0,104.08,,,,,,,,,,
2010-06-07,99.66,99.92,98.2,98.27,13694600,0.0,104.09,,,,,,,,,,
2010-06-08,98.36,99.67,97.7,99.44,25086600,0.0,104.11,,,,,,,,,,
2010-06-09,99.98,100.78,98.8,99.15,16076800,0.0,104.11,,,,,,,,,,
2010-06-10,100.6,101.98,100.6,101.88,13825600,0.0,104.14,,,,,,,,,,
2010-06-11,101.07,102.35,101.02,102.31,9066300,0.0,104.17,,,,,,,,,,
2010-06-14,102.99,103.49,102.04,102.14,8995700,0.0,104.21,,,,,,,,,,
2010-06-15,102.81,104.29,102.1,104.17,9402100,0.0,104.26,,,,,,,,,,
2010-06-16,103.69,104.48,103.52,104.29,9602400,0.0,104.31,,,,,,,,,,
2010-06-17,104.51,104.62,103.38,104.56,9742800,0.0,104.35,,,,,,,,,,
2010-06-18,104.51,104.84,104.23,104.49,6890700,0.19,104.39,,,,,,,,,,
2010-06-21,105.73,105.96,103.96,104.45,10258800,0.0,104.43,,,,,,,,,,
2010-06-22,104.5,104.94,102.84,102.93,11915600,0.0,104.46,,,,,,,,,,
2010-06-23,103.08,103.68,102.27,102.99,12966900,0.0,104.48,,,,,,,,,,
2010-06-24,102.51,102.64,101.3,101.56,13397700,0.0,104.49,,,,,,,,,,
2010-06-25,101.8,102.03,100.83,101.72,10893500,0.0,104.5,,,,,,,,,,
2010-06-28,101.69,102.05,101.04,101.44,6770700,0.0,104.51,,,,,,,,,,
2010-06-29,100.19,100.23,98.13,98.73,16662900,0.0,104.5,,,,,,,,,,
2010-06-30,98.51,99.13,97.59,97.73,13386200,0.0,104.48,0.8876475930971844,0.9631418153148714,0.8998250621489734,0.9460793804453052,0.9719542516161116,0.9390794657442108,0.9435219154276888,1.00690294663095,1.0065918220208054,1.0281956864807995
2010-07-01,97.75,98.0,96.26,97.34,18562200,0.0,104.46,0.8840553495523199,0.97099433793583,0.8948187477114611,0.942895726825504,0.965813654777196,0.9323731400228921,0.9373801304181052,1.0035934291581108,1.0085637639290137,1.0332980972515855
2010-07-02,97.53,97.74,96.17,96.87,11305700,0.0,104.45,,,,,,,,,,
2010-07-06,97.99,98.62,96.61,97.45,10251400,0.0,104.43,,,,,,,,,,
2010-07-07,97.54,100.37,97.5,100.29,12255100,0.0,104.43,,,,,,,,,,
2010-07-08,100.9,101.51,100.4,101.51,9456500,0.0,104.45,,,,,,,,,,
2010-07-09,101.46,102.13,101.28,102.11,7377600,0.0,104.47,,,,,,,,,,
2010-07-12,101.85,102.3,101.55,102.25,6613100,0.0,104.49,,,,,,,,,,
2010-07-13,103.22,104.18,103.17,103.73,9339100,0.0,104.52,,,,,,,,,,
2010-07-14,103.53,104.09,103.12,103.75,8757900,0.0,104.56,,,,,,,,,,
2010-07-15,103.72,103.88,102.49,103.7,11495700,0.0,104.59,,,,,,,,,,
2010-07-16,103.01,103.11,100.83,101.01,12219700,0.093,104.61,,,,,,,,,,
2010-07-19,101.41,101.9,100.76,101.62,7289500,0.0,104.63,,,,,,,,,,
2010-07-20,100.1,102.4,100.04,102.33,9200800,0.0,104.64,,,,,,,,,,
2010-07-21,102.67,102.7,100.72,101.23,10812500,0.0,104.64,,,,,,,,,,
2010-07-22,102.25,103.71,102.22,103.25,10386600,0.0,104.65,,,,,,,,,,
2010-07-23,103.11,104.5,102.92,104.27,13384300,0.0,104.66,,,,,,,,,,
2010-07-26,104.41,105.33,104.21,105.26,9047000,0.0,104.67,,,,,,,,,,
2010-07-27,105.75,105.84,105.0,105.44,10259500,0.0,104.69,,,,,,,,,,
2010-07-28,105.24,105.55,104.69,105.09,7157900,0.0,104.7,,,,,,,,,,
2010-07-29,105.66,105.93,103.92,104.67,11562800,0.0,104.7,,,,,,,,,,
2010-07-30,103.8,105.13,103.54,104.7,11706000,0.0,104.71,1.031832068591702,1.0713189399365601,0.9509536784741144,0.9639996317097872,1.0135527589545017,1.041272998508205,1.0060536177572788,1.010812898242904,1.0787141974036678,1.0783808837161395
2010-08-02,106.08,106.99,105.88,106.73,6852300,0.0,104.72,1.0537399423860137,1.085217391304348,0.9593922402098218,0.9710728670816552,1.0232468409375903,1.0481177749234265,1.0118275467378863,1.0172612197928654,1.08911704312115,1.0945109368551382
2010-08-03,106.48,106.83,106.06,106.39,5440100,0.0,104.73,,,,,,,,,,
2010-08-04,106.65,107.15,106.38,106.96,7289900,0.0,104.75,,,,,,,,,,
2010-08-05,106.43,106.88,106.23,106.88,3631700,0.0,104.77,,,,,,,,,,
2010-08-06,105.92,106.73,105.31,106.69,7524700,0.0,104.78,,,,,,,,,,
2010-08-09,107.0,107.37,106.64,107.12,3723500,0.0,104.8,,,,,,,,,,
2010-08-10,106.36,107.18,105.67,106.66,8434400,0.0,104.82,,,,,,,,,,
2010-08-11,105.19,105.21,103.91,104.13,9496200,0.0,104.82,,,,,,,,,,
2010-08-12,102.85,103.87,102.78,103.45,14562800,0.0,104.81,,,,,,,,,,
2010-08-13,103.21,103.8,103.1,103.35,6481600,0.0,104.8,,,,,,,,,,
2010-08-16,102.81,103.59,102.38,103.28,5818900,0.0,104.8,,,,,,,,,,
2010-08-17,103.99,105.12,103.67,104.33,5461600,0.0,104.8,,,,,,,,,,
2010-08-18,104.26,105.11,103.68,104.57,6344900,0.0,104.81,,,,,,,,,,
2010-08-19,104.08,104.31,102.55,103.06,8882600,0.0,104.81,,,,,,,,,,
2010-08-20,102.43,102.48,101.47,102.14,8548600,0.384,104.8,,,,,,,,,,
2010-08-23,102.54,103.05,101.7,101.76,5552400,0.0,104.79,,,,,,,,,,
2010-08-24,100.73,101.15,99.91,100.4,9543400,0.0,104.76,,,,,,,,,,
2010-08-25,99.91,100.98,99.37,100.61,9732500,0.0,104.73,,,,,,,,,,
2010-08-26,100.96,101.06,99.67,99.93,8258800,0.0,104.71,,,,,,,,,,
2010-08-27,100.53,101.63,99.4,101.58,10431400,0.0,104.69,,,,,,,,,,
2010-08-30,101.23,101.54,100.16,100.17,4731200,0.0,104.67,,,,,,,,,,
2010-08-31,99.89,100.85,99.52,100.2,10523400,0.0,104.65,1.025273713291722,0.9570200573065902,0.9874839854144084,0.91008174386921,0.9225669827824324,0.9699903194578896,0.9965191447041274,0.9628134909195736,0.9673682178026648,1.0323511230166906
2010-09-01,101.36,102.9,101.33,102.8,8511100,0.0,104.65,1.0369309462915601,0.9555052790346908,1.0068540776795472,0.916704350185403,0.927865250823874,0.977717758271438,1.001482066989428,0.9668065623807708,0.9719984656693518,1.0406570841889116
2010-09-02,102.91,103.29,102.62,103.28,3782600,0.0,104.64,,,,,,,,,,
2010-09-03,104.22,104.63,103.29,104.58,6280300,0.0,104.64,,,,,,,,,,
2010-09-07,104.16,104.29,103.41,103.56,4206700,0.0,104.63,,,,,,,,,,
2010-09-08,103.71,104.4,103.68,103.98,5742100,0.0,104.63,,,,,,,,,,
2010-09-09,104.98,105.0,103.97,104.25,4396500,0.0,104.62,,,,,,,,,,
2010-09-10,104.42,104.82,104.15,104.78,3521600,0.0,104.62,,,,,,,,,,
2010-09-13,105.65,105.86,105.06,105.67,4944900,0.0,104.63,,,,,,,,,,
2010-09-14,105.48,106.07,105.17,105.44,5077800,0.0,104.63,,,,,,,,,,
2010-09-15,105.2,106.06,104.98,105.94,4374300,0.0,104.63,,,,,,,,,,
2010-09-16,105.67,106.24,105.4,106.19,5449000,0.0,104.63,,,,,,,,,,
2010-09-17,106.35,106.49,105.65,106.07,7777800,0.191,104.63,,,,,,,,,,
2010-09-20,106.4,107.72,106.2,107.52,5257500,0.0,104.64,,,,,,,,,,
2010-09-21,107.54,108.31,107.17,107.62,8381800,0.0,104.65,,,,,,,,,,
2010-09-22,107.56,108.04,107.08,107.4,5593500,0.0,104.65,,,,,,,,,,
2010-09-23,106.64,107.62,106.41,106.67,7547400,0.0,104.65,,,,,,,,,,
2010-09-24,107.77,108.66,107.67,108.57,5334900,0.0,104.66,,,,,,,,,,
2010-09-27,108.57,108.73,108.08,108.19,3989800,0.0,104.67,,,,,,,,,,
2010-09-28,108.36,108.87,107.3,108.56,7872700,0.0,104.68,,,,,,,,,,
2010-09-29,108.35,108.71,108.0,108.31,6281000,0.0,104.7,,,,,,,,,,
2010-09-30,108.91,109.52,107.47,107.91,11670500,0.0,104.72,1.0306590257879655,1.0769461077844311,1.1041645349432108,1.063467034591505,0.9801089918256132,0.9935549212779672,1.0446272991287513,1.0731974142217802,1.0368982415681751,1.0418034369569416
2010-10-01,108.55,108.73,107.84,108.32,5987600,0.0,104.76,1.02328431372549,1.070935280189424,1.1104859335038364,1.0782755537896096,0.9817310301166682,0.9936836323690956,1.047072441400598,1.0725224780160063,1.0353872567722242,1.0409474491752972
2010-10-04,108.16,108.55,107.07,107.57,5561600,0.0,104.79,,,,,,,,,,
2010-10-05,108.41,109.68,108.27,109.4,6493200,0.0,104.83,,,,,,,,,,
2010-10-06,109.44,109.83,109.27,109.77,7215600,0.0,104.88,,,,,,,,,,
2010-10-07,110.09,110.11,109.01,109.6,5282200,0.0,104.92,,,,,,,,,,
2010-10-08,109.66,110.41,109.38,110.16,4812900,0.0,104.98,,,,,,,,,,
2010-10-11,110.29,110.4,109.88,110.26,3527300,0.0,105.03,,,,,,,,,,
2010-10-12,109.93,110.63,109.21,110.26,5373500,0.0,105.07,,,,,,,,,,
2010-10-13,110.82,111.64,110.66,111.06,6921600,0.0,105.12,,,,,,,,,,
2010-10-14,111.05,111.23,110.31,111.07,8971700,0.0,105.18,,,,,,,,,,
2010-10-15,111.43,111.47,110.11,110.68,9377400,0.093,105.24,,,,,,,,,,
2010-10-18,110.68,111.59,110.55,111.01,4434900,0.0,105.31,,,,,,,,,,
2010-10-19,110.29,110.68,109.17,109.84,9253700,0.0,105.36,,,,,,,,,,
2010-10-20,110.09,111.58,109.82,111.09,7394700,0.0,105.42,,,,,,,,,,
2010-10-21,111.58,112.21,110.7,111.54,6992000,0.0,105.48,,,,,,,,,,
2010-10-22,111.59,111.68,111.15,111.36,3549800,0.0,105.54,,,,,,,,,,
2010-10-25,111.9,112.55,111.66,111.71,6126500,0.0,105.59,,,,,,,,,,
2010-10-26,111.2,111.91,110.93,111.76,5371300,0.0,105.63,,,,,,,,,,
2010-10-27,111.12,111.46,110.26,111.31,7608300,0.0,105.67,,,,,,,,,,
2010-10-28,111.77,111.86,110.58,111.1,5657500,0.0,105.72,,,,,,,,,,
2010-10-29,111.02,111.38,110.81,111.31,5972000,0.0,105.76,1.110878243512974,1.0315077379297564,1.0631327602674308,1.1389542617415327,1.096974475214349,1.0109900090826522,1.024859589356413,1.0775411423039691,1.1070114370959725,1.0695685596233306
2010-11-01,111.68,112.51,110.67,111.32,9428500,0.0,105.81,1.1018153117600633,1.0288346384154767,1.052790346907994,1.1425063938618931,1.1093672394953809,1.010038889391336,1.0223361406078362,1.0772643966431947,1.1034482758620692,1.065242273941244
2010-11-02,112.01,112.28,111.85,111.88,4073600,0.0,105.85,,,,,,,,,,
2010-11-03,112.07,112.37,111.06,112.3,10108800,0.0,105.9,,,,,,,,,,
2010-11-04,113.31,114.52,113.24,114.43,9353700,0.0,105.97,,,,,,,,,,
2010-11-05,114.45,114.63,114.05,114.54,6347900,0.0,106.03,,,,,,,,,,
2010-11-08,114.14,114.35,113.78,114.22,4081700,0.0,106.09,,,,,,,,,,
2010-11-09,114.38,114.41,113.23,113.69,5838500,0.0,106.14,,,,,,,,,,
2010-11-10,113.62,113.89,112.76,113.73,9956900,0.0,106.19,,,,,,,,,,
2010-11-11,112.9,113.26,112.53,113.08,5517900,0.0,106.24,,,,,,,,,,
2010-11-12,112.46,112.99,111.65,112.16,8695800,0.0,106.27,,,,,,,,,,
2010-11-15,112.32,113.03,112.18,112.25,6607300,0.0,106.31,,,,,,,,,,
2010-11-16,111.59,111.74,110.07,110.5,9492400,0.0,106.34,,,,,,,,,,
2010-11-17,110.64,110.79,110.26,110.44,5558800,0.0,106.36,,,,,,,,,,
2010-11-18,111.36,112.37,111.35,112.15,7154500,0.0,106.39,,,,,,,,,,
2010-11-19,111.66,112.06,111.18,112.01,4474300,0.361,106.43,,,,,,,,,,
2010-11-22,111.55,111.86,110.54,111.82,6814800,0.0,106.45,,,,,,,,,,
2010-11-23,110.78,110.81,109.9,110.39,6615500,0.0,106.47,,,,,,,,,,
2010-11-24,111.0,111.96,111.0,111.85,4288200,0.0,106.49,,,,,,,,,,
2010-11-26,110.94,111.35,110.64,110.64,2330100,0.0,106.51,,,,,,,,,,
2010-11-29,110.26,110.86,109.4,110.65,6040400,0.0,106.53,,,,,,,,,,
2010-11-30,109.67,110.76,109.56,110.17,8055600,0.0,106.53,1.0209433787415438,0.9897583325846734,1.099500998003992,1.0522445081184335,1.1272894709915071,1.0857396274761013,1.0006357856494097,1.0143633182948164,1.0665053242981608,1.0956737941322725
2010-12-01,111.68,112.9,111.59,112.67,7312300,0.0,106.56,1.0288346384154767,1.0,1.1018153117600633,1.052790346907994,1.1425063938618931,1.1093672394953809,1.010038889391336,1.0223361406078362,1.0772643966431947,1.1034482758620692
2010-12-02,112.77,113.87,112.75,113.74,6146200,0.0,106.59,,,,,,,,,,
2010-12-03,113.34,114.02,113.31,113.94,4550500,0.0,106.62,,,,,,,,,,
2010-12-06,113.78,114.05,113.63,113.74,6181100,0.0,106.65,,,,,,,,,,
2010-12-07,114.62,114.71,113.67,113.73,7617300,0.0,106.67,,,,,,,,,,
2010-12-08,113.7,114.08,113.45,113.89,6518700,0.0,106.7,,,,,,,,,,
2010-12-09,114.35,114.39,113.51,113.92,5237500,0.0,106.73,,,,,,,,,,
2010-12-10,114.1,114.34,113.77,114.29,8294000,0.0,106.76,,,,,,,,,,
2010-12-13,114.67,115.03,114.43,114.49,4756900,0.0,106.78,,,,,,,,,,
2010-12-14,114.63,115.38,114.59,115.01,5212500,0.0,106.82,,,,,,,,,,
2010-12-15,114.91,115.44,114.68,114.89,5851100,0.0,106.85,,,,,,,,,,
2010-12-16,114.99,115.39,114.42,115.24,8109500,0.0,106.88,,,,,,,,,,
2010-12-17,114.93,114.99,114.48,114.95,4621200,0.263,106.91,,,,,,,,,,
2010-12-20,115.14,115.15,114.38,114.75,6742100,0.0,106.93,,,,,,,,,,
2010-12-21,115.11,115.46,114.99,115.31,4783100,0.0,106.96,,,,,,,,,,
2010-12-22,115.35,115.66,115.25,115.58,3487300,0.0,106.98,,,,,,,,,,
2010-12-23,115.51,115.79,115.4,115.73,3578800,0.0,107.01,,,,,,,,,,
2010-12-27,115.36,115.64,115.15,115.54,4138600,0.0,107.04,,,,,,,,,,
2010-12-28,115.77,115.88,115.34,115.79,4738400,0.0,107.06,,,,,,,,,,
2010-12-29,115.71,115.98,115.62,115.65,6621900,0.248,107.09,,,,,,,,,,
2010-12-30,115.53,115.71,115.26,115.45,6599100,0.0,107.11,,,,,,,,,,
2010-12-31,115.32,115.73,115.04,115.63,3725200,0.0,107.13,1.0388105291528165,1.049559771262594,1.0715410990640348,1.153992015968064,1.104393505253104,1.1831576793205771,1.1395486350645512,1.0502270663033606,1.0646349323266733,1.1193610842207165
2011-01-03,116.41,116.86,116.36,116.41,9108900,0.0,107.16,1.042353151862464,1.042353151862464,1.0724090280976508,1.1484806629834254,1.0973793363499245,1.1908951406649615,1.1563524386609714,1.0528172198607215,1.065635298425485,1.1228899392302498
2011-01-04,116.71,116.73,116.11,116.64,9775600,0.0,107.2,,,,,,,,,,
2011-01-05,116.46,117.19,116.3,117.04,7567800,0.0,107.23,,,,,,,,,,
2011-01-06,117.14,117.19,116.5,116.78,7161600,0.0,107.26,,,,,,,,,,
2011-01-07,116.91,117.1,115.82,116.57,9249800,0.0,107.3,,,,,,,,,,
2011-01-10,116.16,116.34,115.56,116.2,6166700,0.0,107.33,,,,,,,,,,
2011-01-11,116.63,116.86,116.17,116.55,5122600,0.0,107.37,,,,,,,,,,
2011-01-12,117.15,117.65,117.01,117.4,5255800,0.0,107.42,,,,,,,,,,
2011-01-13,117.37,117.38,116.82,117.2,6056800,0.0,107.49,,,,,,,,,,
2011-01-14,116.88,117.77,116.81,117.69,5885800,0.0,107.56,,,,,,,,,,
2011-01-18,117.76,118.43,117.74,118.23,4665700,0.0,107.62,,,,,,,,,,
2011-01-19,118.35,118.49,117.86,118.16,9080300,0.0,107.68,,,,,,,,,,
2011-01-20,117.84,118.34,117.33,118.12,10935600,0.0,107.73,,,,,,,,,,
2011-01-21,118.71,118.8,117.97,118.46,9663000,0.14400000000000002,107.79,,,,,,,,,,
2011-01-24,118.36,119.58,118.34,119.56,12299400,0.0,107.87,,,,,,,,,,
2011-01-25,119.3,119.59,118.71,119.49,10474000,0.0,107.94,,,,,,,,,,
2011-01-26,119.55,119.94,119.34,119.61,9154100,0.0,108.02,,,,,,,,,,
2011-01-27,119.62,119.93,119.45,119.64,7393200,0.0,108.11,,,,,,,,,,
2011-01-28,119.66,119.86,117.76,118.02,17156100,0.0,108.2,,,,,,,,,,
2011-01-31,118.25,118.65,117.88,118.6,8965000,0.0,108.3,1.0765181083779614,1.0256853757675344,1.0654927679453776,1.0990640348438514,1.1836327345309379,1.1327602674307544,1.21354752890617,1.1688183699615649,1.0772025431425976,1.0919804806187274
2011-02-01,119.16,120.23,119.08,120.09,7626900,0.0,108.41,1.066977077363897,1.0236234000515418,1.066977077363897,1.097742975587287,1.175611681136543,1.1233031674208145,1.2190281329923274,1.1836694149200355,1.0776883422266441,1.0908092273892347
2011-02-02,119.89,120.32,119.89,120.1,4231200,0.0,108.52,,,,,,,,,,
2011-02-03,120.03,120.57,119.56,120.37,6338100,0.0,108.64,,,,,,,,,,
2011-02-04,120.37,120.69,120.02,120.69,5191300,0.0,108.74,,,,,,,,,,
2011-02-07,120.88,121.65,120.85,121.35,7317100,0.0,108.86,,,,,,,,,,
2011-02-08,121.45,122.22,121.33,122.14,6032000,0.0,108.98,,,,,,,,,,
2011-02-09,122.11,122.4,121.75,122.28,7682100,0.0,109.1,,,,,,,,,,
2011-02-10,121.77,122.25,121.43,122.17,7202200,0.0,109.21,,,,,,,,,,
2011-02-11,121.82,122.76,121.71,122.65,6887200,0.0,109.34,,,,,,,,,,
2011-02-14,122.49,122.71,122.3,122.61,4093900,0.0,109.48,,,,,,,,,,
2011-02-15,122.34,122.37,121.88,122.2,4854700,0.0,109.61,,,,,,,,,,
2011-02-16,122.49,123.06,122.37,122.88,5680000,0.0,109.74,,,,,,,,,,
2011-02-17,122.65,123.34,122.57,123.16,4856500,0.0,109.87,,,,,,,,,,
2011-02-18,122.97,123.64,122.82,123.6,6320900,0.3,109.99,,,,,,,,,,
2011-02-22,122.87,123.28,121.49,121.89,9844300,0.0,110.1,,,,,,,,,,
2011-02-23,121.67,121.77,120.36,120.85,14461100,0.0,110.2,,,,,,,,,,
2011-02-24,120.77,121.04,119.56,120.42,12247300,0.0,110.29,,,,,,,,,,
2011-02-25,120.94,121.33,120.74,121.14,5649800,0.0,110.38,,,,,,,,,,
2011-02-28,121.5,122.18,121.44,122.15,5759600,0.0,110.48,1.0563867508432068,1.0299325463743678,1.1087410365798311,1.0973856796334562,1.1319618200352146,1.219061876247505,1.1666666666666667,1.2498720965926533,1.2038040800236525,1.1094459582198002
2011-03-01,122.4,122.48,120.37,120.37,9666700,0.0,110.57,1.0514560604759042,1.027190332326284,1.0959885386819483,1.0959885386819483,1.1275909719023491,1.2075769534333072,1.153846153846154,1.2521739130434784,1.2158537796761697,1.1069910463959485
2011-03-02,120.25,120.98,120.0,120.45,8298400,0.0,110.67,,,,,,,,,,
2011-03-03,121.44,122.66,121.43,122.36,7297200,0.0,110.78,,,,,,,,,,
2011-03-04,122.43,122.53,120.6,121.47,10366700,0.0,110.9,,,,,,,,,,
2011-03-07,121.77,122.26,120.21,120.71,8355500,0.0,111.01,,,,,,,,,,
2011-03-08,120.87,122.39,120.58,121.99,8009200,0.0,111.12,,,,,,,,,,
2011-03-09,121.87,122.46,121.45,122.01,7819900,0.0,111.26,,,,,,,,,,
2011-03-10,120.95,121.05,119.62,119.73,15698000,0.0,111.38,,,,,,,,,,
2011-03-11,119.27,120.84,119.22,120.42,10479900,0.0,111.52,,,,,,,,,,
2011-03-14,119.77,120.11,118.92,119.85,8026700,0.0,111.65,,,,,,,,,,
2011-03-15,117.1,119.13,116.92,118.43,14786600,0.0,111.77,,,,,,,,,,
2011-03-16,117.99,118.21,115.51,116.16,16469000,0.0,111.86,,,,,,,,,,
2011-03-17,117.45,117.98,116.91,117.69,7902300,0.0,111.95,,,,,,,,,,
2011-03-18,118.83,119.01,118.0,118.27,10498900,0.226,112.04,,,,,,,,,,
2011-03-21,119.55,120.52,119.55,120.07,7615000,0.0,112.14,,,,,,,,,,
2011-03-22,120.15,120.24,119.77,119.92,6360500,0.0,112.24,,,,,,,,,,
2011-03-23,119.68,120.91,119.44,120.63,6693400,0.0,112.33,,,,,,,,,,
2011-03-24,121.25,121.65,120.72,121.46,4827100,0.0,112.43,,,,,,,,,,
2011-03-25,121.7,122.33,121.6,121.96,6604100,0.0,112.55,,,,,,,,,,
2011-03-28,122.11,122.46,121.7,121.76,2663400,0.0,112.67,,,,,,,,,,
2011-03-29,121.74,122.6,121.49,122.51,6025800,0.0,112.78,,,,,,,,,,
2011-03-30,123.0,123.58,122.94,123.21,4100800,0.0,112.91,,,,,,,,,,
2011-03-31,123.18,123.56,122.95,123.02,4355100,0.0,113.02,1.0372681281618887,1.0071223905034792,1.0639107498054141,1.1166379232095849,1.1052016889767315,1.1400240941525346,1.2277445109780438,1.1749761222540591,1.2587741737439884,1.2123780427712625
2011-04-01,123.59,123.95,123.14,123.46,5203200,0.0,113.13,1.0371769050016786,1.0097222222222222,1.0616785499527532,1.1066439828080228,1.1066439828080228,1.1385536619069554,1.2193172849250198,1.1650641025641026,1.2643478260869565,1.2276745803119102
2011-04-04,123.64,123.84,123.45,123.76,6278900,0.0,113.24,,,,,,,,,,
2011-04-05,123.52,124.14,123.26,123.65,8523300,0.0,113.34,,,,,,,,,,
2011-04-06,124.21,124.36,123.8,124.17,4246000,0.0,113.45,,,,,,,,,,
2011-04-07,124.04,124.25,123.11,123.91,6542200,0.0,113.56,,,,,,,,,,
2011-04-08,124.29,124.35,123.05,123.65,6080300,0.0,113.67,,,,,,,,,,
2011-04-11,123.79,124.28,123.36,123.64,5467500,0.0,113.77,,,,,,,,,,
2011-04-12,122.92,123.1,122.17,122.46,5161400,0.0,113.86,,,,,,,,,,
2011-04-13,123.17,123.21,122.08,122.55,4278200,0.0,113.95,,,,,,,,,,
2011-04-14,121.97,122.89,121.46,122.72,4338300,0.0,114.04,,,,,,,,,,
2011-04-15,122.88,123.42,122.45,123.19,5299500,0.112,114.13,,,,,,,,,,
2011-04-18,121.83,121.88,120.65,121.74,10033200,0.0,114.22,,,,,,,,,,
2011-04-19,121.96,122.49,121.73,122.39,5007200,0.0,114.31,,,,,,,,,,
2011-04-20,123.93,124.53,123.76,124.34,6708700,0.0,114.42,,,,,,,,,,
2011-04-21,124.63,124.81,124.19,124.79,4019100,0.0,114.54,,,,,,,,,,
2011-04-25,124.66,124.71,124.21,124.55,4441200,0.0,114.66,,,,,,,,,,
2011-04-26,124.79,125.88,124.65,125.7,6200000,0.0,114.79,,,,,,,,,,
2011-04-27,125.88,126.87,125.67,126.69,5703800,0.0,114.92,,,,,,,,,,
2011-04-28,126.56,127.54,126.54,127.42,11788000,0.0,115.05,,,,,,,,,,
2011-04-29,127.56,128.12,127.54,128.04,11425900,0.0,115.19,1.04821940237413,1.040806372947488,1.0795952782462055,1.1073250886448154,1.162203866751384,1.15030096127931,1.1865443425076452,1.2778443113772453,1.2229226361031518,1.3101401821344518
2011-05-02,128.6,128.63,127.62,127.84,10518700,0.0,115.34,1.0506535947712417,1.0405372602961405,1.0792212151728768,1.1047160896830168,1.1515042979942691,1.1515042979942691,1.1847075080608014,1.2687450670876084,1.2122926093514328,1.3156010230179027
2011-05-03,127.76,128.18,127.27,127.82,7708200,0.0,115.49,,,,,,,,,,
2011-05-04,127.67,127.76,126.51,126.97,8253900,0.0,115.64,,,,,,,,,,
2011-05-05,126.58,126.84,125.0,125.64,11362900,0.0,115.78,,,,,,,,,,
2011-05-06,126.73,127.44,125.83,126.27,9866400,0.0,115.93,,,,,,,,,,
2011-05-09,126.24,127.07,126.04,126.71,5464900,0.0,116.08,,,,,,,,,,
2011-05-10,126.96,127.67,126.81,127.45,4179600,0.0,116.23,,,,,,,,,,
2011-05-11,127.2,127.25,125.74,126.31,7813600,0.0,116.38,,,,,,,,,,
2011-05-12,125.96,127.16,125.37,126.99,6684200,0.0,116.52,,,,,,,,,,
2011-05-13,126.98,127.12,125.41,125.96,6677500,0.0,116.65,,,,,,,,,,
2011-05-16,125.57,126.42,125.29,125.47,4399900,0.0,116.77,,,,,,,,,,
2011-05-17,124.93,125.26,123.85,124.81,25391000,0.0,116.89,,,,,,,,,,
2011-05-18,124.89,125.85,124.56,125.71,4534600,0.0,117.02,,,,,,,,,,
2011-05-19,126.11,126.48,125.46,126.18,4714900,0.0,117.14,,,,,,,,,,
2011-05-20,125.51,125.66,124.57,124.85,6881200,0.414,117.26,,,,,,,,,,
2011-05-23,123.22,123.88,123.03,123.52,5901700,0.0,117.36,,,,,,,,,,
2011-05-24,123.81,123.96,123.21,123.3,4244400,0.0,117.46,,,,,,,,,,
2011-05-25,122.84,124.13,122.8,123.65,4110900,0.0,117.56,,,,,,,,,,
2011-05-26,123.41,124.17,122.92,123.8,6190400,0.0,117.66,,,,,,,,,,
2011-05-27,124.18,124.65,123.98,124.23,4402800,0.0,117.77,,,,,,,,,,
2011-05-31,125.33,125.55,124.6,125.5,5290000,0.0,117.87,1.0201593236872053,0.9801624492346144,1.027425296766271,1.0581787521079258,1.0853584709850386,1.139148588544976,1.1274818075644597,1.1630062088777686,1.2524950099800398,1.198662846227316
2011-06-01,125.13,125.18,122.62,122.7,8218900,0.0,117.95,1.012460555061089,0.9730171073094868,1.0223039215686274,1.050100704934542,1.0749076539816167,1.1204333810888252,1.1204333810888252,1.1527406725011515,1.2345106550907656,1.179581447963801
2011-06-02,122.76,122.87,121.72,122.3,8832200,0.0,118.04,,,,,,,,,,
2011-06-03,120.88,122.0,120.84,121.32,6224000,0.0,118.12,,,,,,,,,,
2011-06-06,121.1,121.34,120.51,120.73,4679000,0.0,118.19,,,,,,,,,,
2011-06-07,121.28,121.6,120.47,120.49,3834600,0.0,118.26,,,,,,,,,,
2011-06-08,120.41,120.83,120.08,120.3,6860100,0.0,118.33,,,,,,,,,,
2011-06-09,120.59,121.68,120.43,121.12,4024900,0.0,118.4,,,,,,,,,,
2011-06-10,120.65,120.74,119.21,119.37,7384800,0.0,118.47,,,,,,,,,,
2011-06-13,119.73,120.04,119.09,119.46,5363200,0.0,118.53,,,,,,,,,,
